Comment|Tag
177802|20
333|21
100748|154
179627|50
176987|25
160681|92
179624|86
142998|83
87330|87
183437|50
179621|106
166891|117
152520|40
143914|148
1229|155
161091|41
87905|102
160076|71
179618|74
149770|139
128729|91
183612|90
159407|147
198661|92
117263|133
179613|102
154653|25
16929|104
148424|11
188392|107
171929|123
156692|125
179609|64
139050|96
152280|124
189816|140
145526|118
175282|44
191459|81
110742|113
179604|157
47785|80
93167|32
169610|124
196099|62
199291|95
179603|19
182791|36
78139|57
50106|141
145983|54
166773|64
135157|67
166179|119
129068|127
118221|53
91462|91
187840|78
135766|89
179594|111
169890|3
161570|52
142790|42
179592|87
179588|15
79118|25
17963|65
144550|116
190801|71
179585|2
86401|69
179585|65
134499|31
183562|37
52873|97
179582|81
160633|24
171940|31
169800|17
170262|49
162345|93
179402|157
187052|74
190368|56
179582|93
182708|17
179581|83
79911|8
193613|128
157005|154
179579|49
140202|106
179578|85
51953|121
101791|153
15892|50
171957|121
10640|55
61352|137
111532|8
147442|154
197290|127
174159|24
65206|45
179577|47
177886|122
155423|139
182754|4
143877|132
176671|142
64474|4
130390|40
171980|84
179567|86
167921|140
9679|71
120023|82
175742|79
151392|71
112582|123
110645|93
167832|0
72278|75
37151|63
185991|43
104116|5
179566|117
130841|159
60361|41
65588|112
179566|135
196635|139
152264|26
179565|142
167812|135
66260|86
105124|61
179565|102
167153|8
178852|107
96298|24
192381|98
180216|51
197109|118
81828|26
32954|51
179561|49
48769|98
66558|83
106524|36
179556|56
155027|132
163498|67
137135|150
179555|66
71283|133
155255|48
174460|140
17937|87
126259|122
179554|129
5673|52
123851|136
114507|99
195967|116
33666|63
96311|25
144384|104
178099|107
191717|116
179546|118
123315|27
176251|65
179543|157
8026|56
108354|126
102215|118
41869|80
160289|155
11811|19
196657|63
128677|104
179539|155
136352|26
167978|104
76995|59
176318|60
36888|24
139025|105
133339|41
97468|119
179537|68
179536|91
89269|56
179536|31
155629|116
179536|70
20094|106
38793|5
86825|128
163831|101
185070|96
179533|158
172476|123
135889|103
123856|113
177115|76
164182|86
159923|134
179384|0
130502|14
108858|111
81750|87
84722|1
70161|159
187952|75
179529|133
170977|71
64606|90
170550|83
179524|84
130545|137
4753|94
196487|100
103791|128
96471|159
190107|33
193288|41
134649|89
179517|99
79839|30
48676|47
179068|135
122166|11
156859|145
89753|86
179516|56
92934|108
109999|120
179516|134
115298|78
84791|59
179515|116
131611|119
164429|6
149249|70
69299|75
78571|63
122837|81
41222|89
192457|57
19523|65
151917|35
76555|154
72566|12
179513|94
46341|141
179063|66
28246|134
101510|50
143076|146
102578|27
162460|144
158906|80
121344|97
18454|13
41766|158
150202|35
93912|31
92466|37
114034|22
137583|89
179508|33
190564|85
147006|10
41799|62
199563|109
186410|14
179506|101
130199|154
193139|98
199784|129
129007|55
43131|126
179503|36
174928|78
173082|26
151201|9
161470|108
179500|9
7863|9
179499|46
194361|58
171769|60
77738|144
179498|113
169427|76
94915|1
178596|21
100718|91
167214|80
179494|106
113162|118
44387|120
179493|67
192909|37
181838|62
175610|141
131232|13
55579|151
100780|78
154564|42
179489|142
132741|80
84035|155
179735|123
195863|114
179483|118
87709|2
179483|41
84976|102
22082|125
147176|56
139531|4
199684|25
179480|72
178556|23
171909|118
163882|58
179478|103
179478|96
158901|51
143555|134
145675|130
165973|19
160290|0
63286|52
167348|74
190388|150
82254|22
107211|79
172902|16
103675|125
186013|135
30534|150
196285|117
179471|139
63309|89
131097|46
166286|41
179470|12
145138|155
2213|105
50563|46
100912|144
179470|74
179462|127
144004|66
154389|70
185573|38
86793|25
179459|18
85809|157
172586|54
74051|59
179458|115
179457|67
179456|144
142877|52
99383|134
17325|99
175935|36
179454|113
10915|106
152138|1
179453|26
54650|126
168384|136
150338|93
179448|146
185363|119
98256|157
179444|6
179444|148
124650|8
179443|6
81364|40
179443|51
73113|0
144524|39
129712|17
179442|71
78652|23
179442|58
39309|12
87867|124
179442|22
103355|111
149|118
14867|94
94969|109
60758|17
194557|44
186030|141
179442|14
179439|121
42491|48
108476|158
129363|28
76061|20
178696|53
7289|100
179438|73
191082|157
162107|147
16696|42
114192|79
139157|2
179436|62
147604|61
185704|1
194413|91
41757|49
53562|138
156490|128
198238|86
179429|121
179427|135
121941|98
166561|133
196558|145
179426|117
127696|85
70409|118
86560|127
99408|11
29200|4
188688|59
21485|122
125256|46
54628|133
179424|25
193639|135
125112|134
192025|45
195499|148
179422|65
179421|130
178371|141
179417|6
9818|27
158976|123
123193|105
14336|112
165984|38
179417|132
106219|17
42305|113
95033|0
199221|21
179415|148
42568|111
179415|68
180876|35
171654|154
157166|44
73488|134
166162|34
179410|66
182108|159
179409|141
118112|48
149534|114
140216|1
187421|112
38950|92
173172|37
200043|112
114661|119
193226|87
29952|103
152193|74
54018|74
182241|64
179408|47
144304|144
172575|80
170968|47
20367|27
126291|96
105162|62
90696|118
170915|127
179406|53
164159|74
151784|112
179406|26
149278|142
191057|155
154009|53
112002|108
82932|91
111954|78
179404|129
86346|154
149675|95
34438|65
176408|146
179397|3
65307|110
81279|127
179381|154
143045|133
183002|134
179396|54
170783|35
177459|70
144482|43
178541|38
162331|11
120493|73
179389|31
177110|28
179389|56
174941|130
95377|19
167089|40
179385|152
61380|81
137164|84
145242|18
146666|99
199675|70
179385|56
143945|72
121971|123
139809|57
118903|116
83373|31
188320|62
11876|26
138653|6
191390|32
179380|99
100231|109
39381|86
192187|34
84807|110
16919|117
179378|91
14691|66
173853|47
179378|54
21205|48
179378|90
7765|125
179377|136
56855|35
72627|107
69654|48
166370|87
173978|123
156780|104
108313|69
156991|10
179374|93
140688|71
89517|111
118326|140
67346|116
179373|112
41336|135
163868|80
17768|77
169741|6
190422|53
178668|59
53059|115
168983|61
200343|1
79606|4
45903|59
179372|86
187067|141
172789|68
5935|158
171229|20
109901|33
151685|135
165241|59
174018|37
171850|5
127495|110
76277|59
122557|100
78112|23
51972|85
55039|91
140162|16
112770|78
146171|150
179369|30
184866|121
119817|100
185496|54
112200|17
98561|110
24104|7
112913|78
150014|69
183526|127
136663|152
149027|26
128491|81
123780|32
164327|88
179367|138
76560|40
29044|46
145232|131
141947|78
13546|69
86712|51
54372|110
162987|101
180626|125
170062|74
100176|140
31679|145
152623|35
72016|105
176189|104
135261|86
198667|45
83701|44
167524|144
129585|41
143506|9
169229|33
159328|112
153388|111
179361|70
74192|47
150318|83
179359|10
149637|153
130969|137
116928|1
188640|78
10368|81
146181|39
167331|40
109473|157
107086|131
179359|111
169594|99
138599|8
105023|143
179358|134
193828|159
111542|132
170681|47
10552|139
42589|25
144451|61
58364|88
107773|109
198638|54
77345|45
179357|119
178648|33
164570|98
187049|105
166212|104
171499|132
149430|124
118584|123
108310|62
139720|51
187687|49
134326|121
179353|109
176458|101
16648|152
120486|153
179354|104
47313|84
146947|59
138380|13
178929|103
179353|88
150778|1
173344|97
183397|107
190753|86
184307|76
26644|30
179348|148
157135|159
146651|125
194754|86
75674|94
44131|84
66295|93
184576|124
179348|17
31306|143
173181|100
179345|53
177748|5
85555|138
149330|67
62565|92
169889|70
179343|94
177647|64
94082|53
178149|102
54816|127
113146|65
179342|7
55859|61
85744|63
66641|135
179340|138
2095|0
43278|74
137080|106
18241|114
171563|26
104112|120
179339|59
49549|18
175722|43
177881|41
35919|61
90503|68
90835|142
189433|10
90301|131
145810|119
175574|16
6375|84
129061|4
164058|66
122173|62
34493|111
172150|124
16936|40
165075|50
116059|111
193152|6
4164|153
134917|7
152210|114
179337|30
154796|79
104193|118
102849|123
190040|47
75056|108
164169|115
177464|55
5633|20
86982|155
179335|30
193950|116
148245|57
191012|127
135607|46
184752|32
160765|56
186130|59
160512|112
1684|65
163160|86
171255|8
27958|91
120091|15
128681|69
74132|130
179333|30
165312|149
38691|22
61635|19
86317|65
173249|74
155277|102
72041|102
197163|120
117751|112
179328|104
22119|107
132322|83
133159|89
102650|35
114282|155
186301|5
128015|69
186302|150
128925|14
189859|48
164769|18
113056|9
102269|66
179326|128
183220|69
106264|83
179326|69
77461|101
55990|89
166046|22
179325|159
135670|135
15765|53
199735|63
179320|25
131116|80
164826|74
105865|3
187043|44
13974|43
179320|100
2145|24
141935|86
124958|132
143637|58
46034|31
194133|126
83019|62
178219|108
157093|125
161426|46
39506|146
187089|120
158344|25
95478|36
23615|42
142424|45
82549|121
102594|41
180701|51
179318|111
137844|101
179314|141
2898|90
66253|52
84125|92
158979|38
164044|13
68996|107
179313|77
150702|54
147474|123
108900|46
81144|28
110019|92
172054|16
49212|78
179312|28
91825|150
179311|56
179310|55
63921|8
115081|51
114587|25
70389|37
97233|75
178888|26
78791|15
49358|133
179309|108
22230|105
144677|106
147721|112
94823|151
174659|141
35036|65
127980|77
26020|117
75369|110
151026|28
79812|49
176875|142
179308|140
151063|80
91817|77
79236|107
186682|29
189245|115
246|118
104852|69
172131|143
91864|117
171646|6
179306|95
179302|156
59389|118
127324|22
83311|132
83008|141
136194|124
5236|36
77786|84
179299|130
169885|55
193092|127
22890|94
72208|102
185491|137
179298|32
127236|132
187239|93
147734|152
111066|119
182241|139
143800|21
173957|152
83324|148
179294|13
124488|9
179294|114
69399|118
176180|36
57863|4
178217|72
179293|93
39795|107
57895|155
176336|75
100504|111
71145|64
191880|19
74437|65
179292|43
14336|105
53979|116
154827|82
171737|122
178386|91
98018|87
143066|115
91590|50
179285|60
90430|90
82750|48
160891|94
178533|77
151186|31
137041|111
91662|48
179284|127
53972|132
162974|95
169876|63
179282|67
118145|113
9809|65
43478|83
179281|145
68275|46
109442|3
66673|81
88666|90
179280|107
92270|150
176052|52
179277|10
143539|64
135999|100
145421|115
132356|31
127418|33
22601|29
179276|155
3042|61
100047|21
51228|120
164571|118
187750|29
149670|98
179274|3
83028|63
31862|17
60470|6
148384|6
179272|79
132060|53
18857|73
166294|22
161666|40
88547|88
141553|157
178993|65
148584|85
29017|91
123349|136
92335|64
141345|119
196861|91
30707|54
134338|70
115522|81
165376|2
188938|29
179265|111
114657|10
179264|92
186880|70
16801|97
96952|70
178756|77
134288|117
163457|16
176197|146
179263|103
82141|60
186682|85
179262|88
45713|149
135609|153
111998|104
106386|103
174291|53
85616|62
179257|120
178412|77
1891|155
16214|24
160175|14
105609|21
11795|119
160872|14
179255|37
176033|153
135561|23
87020|122
55483|70
137278|111
147011|104
82220|53
76217|86
142981|42
175112|15
199981|107
179250|149
78948|107
156140|15
150033|67
82133|55
173028|28
144996|114
180114|153
87947|27
171170|53
165783|4
179247|54
156935|21
179246|89
21819|34
91612|53
187707|37
184528|42
185339|25
187223|30
81806|101
40812|145
68437|14
159154|152
179244|69
162576|90
179243|84
57260|102
133558|5
10853|152
195476|107
128623|98
161910|17
90350|124
116975|121
181258|63
158462|150
162887|63
179237|114
144917|97
118200|19
265|139
82715|58
147426|138
37847|33
179237|133
175520|121
199697|9
179233|19
5015|151
18026|118
54350|38
178446|122
89340|120
198459|106
185916|104
159912|54
120920|46
159118|145
191701|56
198144|60
169498|129
66408|34
166821|95
179230|82
189183|26
195275|1
99838|2
177492|141
181682|95
128008|92
179227|105
20605|30
43714|66
190068|43
179227|68
138492|93
14861|81
170202|125
193343|153
179223|148
174338|114
197820|80
170341|158
84032|136
157422|134
172135|40
197880|86
199870|127
179220|133
153177|148
84027|28
149638|28
177562|76
111336|23
28650|134
78115|112
73066|97
197267|71
199922|159
173249|68
84684|153
41353|121
55884|79
66713|141
179219|84
170208|68
66737|116
158327|3
94392|25
121946|113
186097|68
179219|14
158192|62
186989|10
199177|15
118196|116
108173|71
179215|121
143036|22
157043|51
171065|20
166531|25
100272|141
1717|144
70492|118
148969|98
135838|121
160172|127
179214|144
86940|1
25926|117
123789|103
98201|71
96871|67
151474|126
189779|123
112237|11
179214|129
114694|104
82258|49
164682|38
178925|19
126993|81
128200|147
184596|114
89748|46
195049|53
85914|109
147876|151
179212|101
148056|8
179212|57
154572|132
199901|4
115208|51
167058|26
111319|32
170935|69
100314|89
150378|143
74425|94
179207|135
3991|32
100039|54
143132|101
156246|51
104961|150
56803|2
147953|70
96303|75
181806|85
179206|96
44384|148
137442|111
175918|76
179202|35
47494|155
179200|155
194813|0
193395|105
179198|28
185708|22
179198|155
136781|64
155024|138
33725|118
43060|32
186152|61
22526|63
159485|4
159500|115
122494|121
170183|69
117739|75
179195|90
136866|50
179195|57
120271|141
176445|19
179194|135
184078|2
110335|140
112328|75
179194|95
157901|107
179192|155
159054|128
179189|91
2418|28
91786|56
179187|55
191631|65
115285|87
86785|56
62173|73
150205|128
11127|116
92061|154
593|36
76264|107
176147|67
15383|64
150705|145
132338|92
125760|12
116975|25
186181|81
169338|29
179184|64
179183|139
34162|28
164193|53
32175|34
143894|73
139140|5
163126|140
115883|97
174436|45
92546|132
170485|139
181453|61
162257|141
179181|158
171576|121
97929|86
145639|23
72902|122
21343|76
179180|153
128895|37
129574|119
179177|91
160627|155
128211|100
104817|18
186525|104
167804|68
139780|127
179176|83
78088|155
198850|44
170491|134
186011|14
132967|135
179174|57
199698|0
196393|121
151933|31
119560|11
6570|103
83856|83
183275|97
182306|134
179172|11
179171|58
89110|10
44172|21
179169|113
64688|95
185303|26
179167|75
143747|11
179167|14
128804|82
144820|145
139011|19
179166|17
179166|151
144957|112
99021|152
82354|8
75339|40
180446|111
123208|1
56193|56
59019|85
166636|52
169869|91
154784|149
132609|88
177299|125
123040|142
89712|106
34721|69
146359|8
179163|157
155310|153
179162|55
179162|78
101964|99
165077|73
179159|32
171228|36
74415|115
16058|82
142856|20
161969|131
133620|64
4506|64
103138|0
83738|88
56324|35
84586|85
179157|130
88421|12
169631|36
162699|101
179156|28
164911|61
67190|142
91212|116
179152|4
104468|149
179152|104
179151|125
172075|136
179151|148
176780|41
186307|18
87555|23
179149|130
185439|9
112494|150
12212|63
93710|109
25918|4
184293|79
50060|133
125618|8
80172|104
179145|36
179143|12
176400|158
18338|157
138620|29
107299|119
179143|154
196539|126
166537|89
179143|15
43498|57
172238|66
104621|119
160318|134
173107|18
145450|17
48631|37
132029|128
151496|141
163716|147
179141|124
2837|110
137690|140
92983|31
20292|35
192340|86
3202|153
167450|128
181908|26
171983|106
37682|12
177555|95
179141|1
152211|8
179138|153
152747|26
178560|106
156774|134
43399|37
149177|95
159528|61
147484|111
137400|150
186487|73
125515|142
69332|136
179135|146
159917|61
132367|26
178631|30
179135|98
22969|76
104713|59
53770|32
179134|149
174929|43
184087|147
112750|125
173778|152
165362|138
171086|91
157324|17
120273|3
88867|18
179132|59
109806|37
174394|27
89399|23
198415|60
179129|139
119431|70
167570|78
192202|157
80039|19
179128|71
153409|100
54378|69
191547|72
61396|127
181914|66
42306|129
179119|25
157755|41
1873|34
194088|43
191460|62
53428|34
179119|118
26259|58
141526|92
89909|33
149592|11
121219|126
79423|106
180627|159
115505|149
132648|127
126014|15
174584|119
23913|120
179112|120
32851|79
124671|19
179110|91
52211|126
154024|131
117362|92
157615|121
18128|117
88368|119
165821|41
179372|37
4753|122
64210|94
178146|16
18962|157
25965|35
171071|71
2142|29
192954|18
170184|60
150260|15
179109|95
192462|88
151024|133
175865|26
137094|117
52664|51
105594|67
139039|68
83979|101
179106|136
165269|119
75547|49
73545|41
140090|140
124694|78
155760|20
13935|85
92610|131
157129|154
116996|113
9172|135
177062|31
118367|115
139425|21
24404|131
195941|156
113442|124
179101|43
176191|123
182943|89
160122|150
174060|33
133465|94
146208|17
87395|125
5075|43
192492|107
179096|120
101335|150
86677|62
100767|98
179096|93
198144|115
174867|100
165139|105
102703|47
168625|156
179094|125
152006|145
4057|27
179094|70
35745|78
188092|30
179094|155
149968|21
137891|151
108155|12
34932|2
90721|34
144065|141
116633|100
185223|82
161508|82
1991|64
174287|72
179090|23
166096|144
169954|123
158906|32
175379|55
54849|64
179089|61
23999|8
74964|92
142065|121
165249|142
29361|24
132387|80
60616|100
75183|120
115731|47
123811|0
128252|23
197144|155
98834|76
146117|111
141109|66
71208|125
179083|158
192659|65
186752|21
112000|59
22101|25
181405|132
154344|70
175614|94
182951|159
115087|26
110706|108
179081|53
179080|17
22939|117
116583|6
93278|134
179079|10
75231|70
179079|85
91330|95
179079|55
129669|4
77110|112
179079|41
199971|56
189214|67
78045|10
179078|27
153553|42
119813|57
180304|75
177050|32
94514|27
179077|50
57796|104
179077|56
184856|109
22009|77
26397|27
113967|68
179187|26
120630|128
73192|114
179073|154
143001|155
179069|54
57345|54
72991|49
149573|115
176330|35
171806|156
179068|4
94820|104
179067|39
179067|140
54916|122
94451|79
179066|84
130997|12
121982|94
164757|102
179062|127
140724|132
26856|134
190033|97
2606|70
4767|117
199970|143
140601|91
163878|114
95343|24
179060|119
96657|94
189688|46
188795|113
179057|106
179055|24
97394|123
60458|3
179054|149
106011|127
182972|132
192560|35
6647|16
179053|61
179052|40
186939|55
179051|106
178543|57
94284|108
15571|151
147717|68
149716|80
149291|80
