Post|Tag
91718|18
33503|119
70578|63
63032|90
93175|30
99277|29
83482|140
97821|9
63363|43
58861|1
58385|81
97004|62
92112|81
94039|67
91226|84
83497|32
41364|51
36869|12
97820|56
93747|48
85669|115
12235|64
67944|3
79539|124
93864|96
97350|102
97820|49
92876|149
84707|101
98186|48
63501|3
90842|96
55798|49
97817|128
78169|72
84701|136
69569|159
86448|10
48382|0
3659|117
73518|69
96406|138
9970|21
38791|13
70333|149
70640|58
87200|45
77404|11
54136|50
99816|62
88472|15
89806|87
75924|12
47888|62
99182|65
73373|127
12506|91
12507|87
77224|64
91450|93
5711|83
30662|117
85111|126
99925|66
26837|65
66513|64
82918|90
43698|5
43567|95
97047|120
94827|21
91608|21
87335|127
91905|64
99662|6
92683|95
97806|104
76705|118
77008|26
79847|16
68654|119
69428|146
50032|111
17422|55
95435|45
91276|89
86205|106
57430|52
97803|3
3517|138
37150|10
52258|152
1751|55
26266|140
44132|153
43331|30
867|125
98671|26
75300|139
56084|2
74141|15
97314|116
41734|79
95722|55
23780|128
90692|84
95456|154
45508|115
55464|1
53520|36
18462|109
35246|16
45538|92
14565|6
94946|35
45601|3
30474|141
97367|138
28231|45
95037|116
49408|16
5966|117
40812|130
81702|26
90743|151
28537|115
87236|42
73945|35
44743|138
12829|123
87999|37
95306|79
93637|11
37566|48
37082|158
77742|59
15604|151
43754|106
42974|40
98999|130
88582|36
83382|90
78112|32
97002|147
17871|84
84286|60
74950|15
96144|19
11443|137
86173|133
48097|79
85379|118
79902|79
975|121
40901|110
39824|74
97797|147
54437|39
19469|65
24572|9
95585|86
5422|35
86552|84
62764|147
59699|128
14588|137
22314|153
99050|78
60141|108
78351|92
48897|40
86998|119
102|131
97797|36
42330|20
75841|148
85954|21
40354|60
4486|124
17087|106
97796|83
10424|23
57577|2
97420|64
82697|143
87033|88
28458|139
51660|135
92615|86
78190|96
71383|134
11607|136
85053|146
75417|73
7457|77
68509|120
79531|87
87995|79
93557|74
99828|21
59661|145
412|52
18065|148
38569|106
86752|109
94350|151
19287|36
94836|135
99623|13
99498|151
80645|90
29580|36
89493|85
96443|124
74100|82
93461|97
3775|127
90528|7
77843|33
73028|74
49728|53
51394|20
93128|56
65326|35
32133|123
86759|102
3395|74
45685|154
74553|126
99088|73
40091|117
14466|119
37706|47
85102|39
6177|3
52748|38
97140|25
42162|100
85140|111
66716|65
46213|16
43723|51
38206|130
33394|126
95566|101
95991|119
79493|84
97725|66
95254|49
85413|65
60601|135
97790|128
88281|128
86706|17
95546|47
16983|109
95003|53
83092|90
9487|40
55021|52
53294|8
91120|82
11658|135
97620|69
74911|59
75818|84
44971|39
94128|110
83390|157
20359|50
89839|118
15847|5
36049|45
98416|41
97789|40
97837|148
44161|122
98755|127
74574|28
91623|147
96804|118
97789|36
95806|131
86771|26
98463|71
51370|127
84136|148
88997|158
30538|47
83528|86
65619|41
93768|143
87456|26
21097|51
83095|107
627|99
73947|98
34588|118
58289|143
97787|12
44560|116
97010|4
89425|130
79724|5
70572|41
93806|111
85471|54
50480|153
44435|122
81725|2
82770|156
92690|62
50751|75
97785|115
97785|7
84729|157
89973|62
90024|106
5109|58
11537|10
92913|4
83911|62
96537|93
28485|16
83653|102
86111|24
86622|138
29209|59
80502|113
97480|50
39660|98
23700|118
80679|35
34184|110
53989|87
97229|37
94538|156
54071|60
15454|76
17117|31
31005|145
80901|71
73325|152
20520|99
21798|147
77716|55
62159|75
88413|128
64425|56
59439|25
95580|79
57336|69
46969|116
19908|52
72798|92
18081|56
26166|67
74461|73
49257|74
5557|15
36069|44
92533|28
90600|93
73087|114
90226|108
65642|138
84869|41
65624|13
55024|70
94396|0
24546|72
92339|29
85820|58
78975|156
97779|141
62848|99
82056|40
73898|68
34851|74
53250|68
88065|74
34855|33
89572|123
85934|119
34428|104
98644|120
99610|54
97090|125
47104|21
92832|29
91567|62
71559|98
39967|19
72687|94
83133|117
83453|50
75772|37
92510|14
82927|127
32675|12
48647|19
51785|58
82915|19
95688|134
82792|68
53963|129
49739|74
52152|51
90098|71
90447|126
96622|18
95712|23
54712|142
95127|136
43893|126
78334|29
30283|123
97778|2
88140|144
4416|60
93304|19
92467|54
98391|57
88161|4
33740|138
83227|158
97777|17
20754|128
95116|86
9848|88
99731|122
44816|71
86049|68
81513|141
56933|153
93594|64
34881|37
79272|84
71582|32
13799|2
77186|111
44368|60
1509|25
99528|102
94263|54
402|131
97763|72
1168|132
92460|31
91954|94
53740|56
22628|126
48531|111
97775|18
75996|159
97774|21
93470|19
36058|115
82461|4
55527|43
76710|84
98584|20
97772|99
65336|20
58435|70
95959|142
29896|0
89165|124
93996|94
86260|20
77515|57
74145|33
33022|94
76965|48
65518|133
36199|51
77300|122
96419|151
79088|22
38058|125
82900|91
41509|159
97510|106
97770|132
90560|108
59270|118
74456|88
75968|33
88277|127
46408|96
96817|18
52416|27
90527|75
97769|10
93328|143
79590|32
94925|127
89177|107
32140|103
74129|110
12488|125
99032|8
91938|77
54871|121
882|7
1288|121
9169|141
70289|36
15651|15
95854|100
94484|84
66394|157
126|139
88485|157
80405|50
37862|5
64510|52
39412|38
94446|32
52822|37
97767|62
87003|50
93860|7
80563|59
64104|0
73160|74
95671|18
79957|66
49231|72
69225|128
97759|72
56361|131
1683|24
38993|108
84264|143
206|79
97437|75
79083|147
74783|49
80623|30
85237|8
94014|89
72243|6
76592|129
68072|85
73618|105
89855|51
25443|66
31932|1
59310|27
94940|106
708|121
85984|95
32345|10
60134|132
7958|46
86752|56
53869|83
84154|59
23840|109
93034|151
60677|1
89521|148
43022|75
12870|2
97757|54
90730|78
65001|53
26800|43
93664|158
97756|43
18310|65
21949|123
96012|128
61979|95
87873|107
85188|152
84876|108
46845|80
94088|22
18772|98
72701|34
39332|80
71053|6
77016|58
43723|104
91258|63
93103|134
87273|35
63794|141
76685|125
46861|133
77094|68
43613|17
84763|100
49461|18
70565|14
80201|127
97752|91
82453|106
99347|51
66169|50
97750|56
54941|53
97750|158
75549|86
85040|121
99763|87
73572|65
71273|81
100030|24
4353|137
46473|141
89118|30
97745|44
72910|141
48084|11
26750|83
97744|118
83309|17
42812|33
97864|44
44193|10
57090|127
99235|80
95234|53
41739|93
20219|102
85149|9
90374|100
81062|78
61689|78
72961|135
48160|152
89428|34
84617|47
93088|61
14099|153
79959|29
92911|156
44512|51
39880|30
77657|159
58512|141
33807|12
42317|56
80666|101
99821|83
97736|31
95044|12
94367|64
88087|62
12852|29
51708|68
97732|143
23066|57
90963|132
79217|159
97776|114
98710|56
9653|126
97730|72
38864|43
85438|153
67089|133
97604|50
97730|151
91660|81
97729|54
96956|98
94972|49
44446|149
5337|33
60037|97
95640|33
38625|15
91449|33
97727|154
259|42
99290|127
93867|38
61389|149
83700|122
68884|54
1544|71
90941|11
81044|121
11524|27
44306|9
97724|17
87065|121
29750|137
49281|159
80128|43
97058|46
82195|155
89745|42
60551|91
8921|31
56161|116
93526|54
76651|130
97726|153
74916|139
12561|119
92720|116
88289|65
31781|57
60802|144
95622|143
94929|112
99878|1
91304|60
4894|51
63031|122
85095|16
48279|137
97454|44
57040|83
95002|73
93898|139
23599|2
90731|13
76012|25
87184|41
98592|49
82856|55
48040|59
46681|112
86209|37
96970|92
32937|136
80590|2
94179|121
33670|142
48636|24
82782|133
96265|86
97713|141
89822|66
85952|142
2356|2
59626|53
56147|151
91187|157
49979|95
97713|153
67144|146
96269|32
85304|27
71590|66
58174|111
9956|114
75774|81
97709|20
89952|10
94500|16
97708|44
94142|71
46638|14
88905|85
4962|86
87821|71
81362|9
49299|126
91178|62
97701|30
65130|65
92202|158
94863|74
12909|27
78027|149
47441|158
87322|134
89153|28
30600|111
93755|136
89701|123
34939|67
45090|104
18014|134
80585|24
56571|141
80609|57
84860|88
90023|106
43019|42
44083|54
86051|119
7851|118
19720|118
97289|54
75577|44
50593|80
58019|91
77076|29
56240|149
29685|31
93428|140
53147|21
70519|158
12631|131
97691|20
78560|1
40749|132
99384|118
74180|103
67540|19
88964|89
20448|150
35877|148
75823|159
65713|45
18310|22
39637|88
45575|98
71124|45
99905|40
91100|43
87832|133
92196|20
9475|74
93296|42
74162|10
58183|46
43515|119
86110|8
80642|64
87364|104
40618|114
63149|58
96289|135
61306|7
47737|14
57044|57
71594|140
58019|34
53684|116
99260|56
86574|44
99269|0
27804|79
82442|65
99806|3
89403|79
95792|126
73579|92
49800|133
83746|135
47381|50
56004|128
77697|56
90308|84
96591|66
53074|59
97685|80
89907|115
15293|37
59835|91
96767|61
84924|128
85468|61
97681|11
68960|146
50408|137
95050|107
58701|55
88887|127
66508|114
51627|16
83429|81
93346|80
71318|144
78412|107
50703|144
24925|30
98767|39
97681|36
97627|11
4429|22
69236|147
95027|138
97680|5
76642|117
51332|101
84770|46
97679|114
63783|131
54546|46
97678|113
96312|138
758|24
79430|21
72965|75
67089|137
66890|17
38769|46
97267|21
54774|82
97678|48
99663|42
76574|125
96214|126
88721|110
63733|102
7613|110
8390|56
97735|134
54569|73
40504|131
99316|7
86964|122
19650|44
76411|7
97677|19
1368|60
75618|112
85691|34
72153|65
93103|1
97674|8
13743|93
65748|148
22432|70
77464|156
72819|30
97126|114
24316|84
42612|32
78574|32
99742|118
94797|15
97672|0
79408|0
5238|29
14706|126
31668|23
80019|139
75978|79
40930|27
8112|17
15710|19
97671|157
97862|139
92962|81
93038|91
89717|93
95157|143
91089|46
49580|86
97663|74
54109|127
41974|145
29766|12
83972|15
79084|53
97129|1
36365|67
84141|85
75601|38
58672|66
52151|74
79623|23
57817|144
91648|157
92792|96
28928|107
64340|104
97236|3
22346|21
27963|159
97662|159
71428|122
98535|80
29924|47
94695|89
29096|30
48390|74
38308|9
96136|4
91568|58
60371|1
12152|64
60251|43
92163|53
92874|158
91703|25
19732|68
90575|40
89322|119
78408|29
38416|58
12860|139
72997|140
47259|52
95619|130
97654|102
54956|59
4558|100
97825|89
21178|86
60591|60
96469|125
45868|66
77963|17
13104|152
96622|26
53185|97
97649|71
98262|57
65732|145
61362|76
40801|17
48543|126
5462|137
18256|6
73176|53
8103|113
41492|77
96223|145
89854|128
89654|30
97647|124
14013|69
78496|121
42516|74
11373|152
29976|52
71755|143
81692|125
153|131
20815|63
67878|98
88388|24
77503|58
77126|108
52157|112
94620|79
94729|20
70939|13
95392|139
39890|27
51432|57
97643|88
68284|150
48865|146
95390|111
13571|145
95374|67
85316|130
62463|140
89235|151
95980|3
75597|20
94299|27
95425|30
15514|62
95822|41
48542|134
24900|64
69995|56
57436|148
50020|46
76945|104
44843|43
92934|136
96810|150
80078|118
88803|145
97641|21
72977|49
60563|67
94318|149
62328|125
48878|3
76275|139
78852|80
10973|84
86811|29
78183|111
97555|52
87343|157
34244|36
98422|107
52478|4
38500|159
97475|149
72966|117
96802|71
61479|115
73706|112
97641|107
68101|152
7915|75
45850|137
96157|146
28102|25
66563|142
61620|49
9976|16
97365|116
79015|24
6565|22
82860|60
83822|105
53398|112
6432|159
89235|34
89617|113
95651|94
18814|51
25393|128
73612|70
85839|117
748|125
8171|137
46014|135
36478|7
93282|14
52497|114
97035|36
99366|68
86883|133
97636|64
22439|131
86533|132
33726|151
76368|40
22434|122
48259|75
1881|4
93671|94
91533|45
96390|158
78248|81
85547|143
31917|11
98048|67
97633|54
95626|145
9286|105
39005|25
36185|94
98266|143
47093|151
12620|57
75435|72
32213|149
97631|24
68282|52
69137|85
50621|144
72976|11
88084|25
14722|31
96714|115
73203|65
93644|42
97629|57
86284|56
97097|120
61668|110
41076|69
97080|141
96686|30
86486|104
97624|98
78100|94
93679|75
14423|122
17034|104
29630|115
36954|141
99776|129
71749|92
60097|133
79103|40
81998|74
81776|129
90976|63
48883|77
84935|0
76935|129
78490|126
87154|82
97622|12
63446|41
3974|20
48658|72
80864|110
35703|151
96949|154
37252|71
28422|75
79434|40
96560|147
60547|128
70583|32
97621|98
54934|147
32983|56
70407|107
44490|137
71225|82
87860|146
90429|159
80912|0
72394|19
7413|36
84814|119
48651|23
70875|67
69564|111
24555|63
97614|14
89612|117
83936|39
69313|153
577|139
46205|119
92926|85
56430|68
97613|156
66394|106
92481|38
84224|135
78370|82
57980|75
96412|78
37596|60
9032|11
16578|25
60313|132
98243|44
93510|132
71010|36
67743|154
96620|8
58261|130
96787|101
76748|129
71717|16
98732|57
81290|14
91645|59
25698|48
86148|38
90039|68
97610|130
59033|2
96940|83
95076|144
95018|159
59832|120
89545|114
97610|152
79812|20
91741|37
26044|116
86085|101
97609|80
79595|158
88934|123
42786|48
90064|140
98610|24
83440|64
44620|152
77617|158
97079|52
91232|32
86448|65
45360|105
79605|17
71010|83
19232|61
21001|42
27038|3
88355|15
50406|78
87184|100
57859|153
93111|46
87582|158
97608|23
2520|88
7421|78
11267|52
49780|100
55743|12
92389|89
99414|109
94077|106
26687|46
77074|118
97218|37
75734|13
8013|20
90135|27
76493|10
95426|69
93712|140
94666|25
39170|11
84939|24
38085|156
86162|43
87734|107
70602|143
90955|141
72543|45
99118|46
37363|41
73043|41
97459|40
85619|154
80210|65
91978|120
69182|74
12802|94
38177|68
98854|81
19292|66
75076|86
98049|1
13125|15
97600|94
57188|116
99245|8
18835|125
64207|150
22291|56
72079|65
77170|88
88730|141
21334|129
97599|49
44520|85
88301|27
96424|159
30343|34
92124|24
61742|13
85275|88
78516|130
97378|128
94229|23
82062|123
66561|111
97528|40
15848|70
35640|113
97895|15
95238|150
44118|51
83193|31
73965|36
43324|122
22992|114
76400|66
93859|84
90334|68
43364|68
88234|26
55805|17
35957|89
76521|18
49061|151
72725|150
20720|84
45798|61
85931|36
92994|62
41730|2
63629|101
38286|9
94588|8
97589|99
1555|97
78102|42
68984|76
58680|133
11518|49
86270|72
56123|40
97419|3
94976|155
62340|62
99186|140
97440|114
72235|84
45362|140
80103|76
30475|66
98526|99
98925|141
76548|11
83775|101
96791|70
91166|8
84909|74
46689|123
90156|54
50194|83
48349|95
85658|103
95611|136
14540|101
52353|2
63980|31
3864|44
54065|4
82105|18
95232|134
88741|102
971|50
6053|102
52696|77
95233|4
12273|65
91065|120
62867|23
59640|94
58841|138
71523|34
81739|119
95727|25
42494|103
99112|91
42751|57
84550|63
95172|105
31202|136
85626|69
92098|140
99257|2
69633|125
36894|11
72601|118
94251|31
58227|135
94714|90
93911|151
92237|117
94964|5
83219|21
98544|110
97582|68
96593|105
67513|68
13132|122
24662|55
97580|137
6960|70
51779|23
18306|18
99549|17
83607|77
78538|83
97580|125
45946|97
97025|122
16564|100
59989|70
54327|66
84367|89
60933|74
36178|66
87693|134
54023|70
97579|21
87486|36
25880|82
26728|137
46662|29
2198|88
87759|146
20797|51
88425|48
99188|14
42766|83
18479|45
97577|56
54916|102
56217|52
88029|39
29784|149
97473|144
76277|156
53846|64
11407|51
49115|1
46723|140
78710|109
59131|107
96011|66
65596|125
98261|38
16037|50
88626|123
91434|19
8774|136
95826|22
70921|35
87807|9
77084|0
76083|4
90625|55
28852|128
97572|66
72138|113
86686|98
41048|65
11076|86
71981|72
82052|60
96678|122
85330|120
81017|113
79433|0
79289|68
91619|96
86664|149
31649|133
36945|4
88025|28
87801|85
83401|3
34479|53
69611|132
51844|83
59229|93
86588|141
85870|157
97533|83
59724|82
53878|47
89753|122
94464|65
68212|115
50305|39
98527|25
7148|97
85933|140
78848|21
97774|109
81989|16
69764|102
80781|90
86223|58
88145|48
61453|132
37737|159
28305|80
75986|33
69495|30
93808|104
17077|105
91803|134
44012|154
97558|76
20738|40
96537|158
95637|9
91509|159
6302|108
61598|127
77255|47
94440|29
97556|41
71004|106
39721|62
97555|156
35513|43
53913|3
94565|127
86321|32
97433|92
22157|34
43066|36
88843|15
35207|85
50751|146
73232|50
73791|1
12367|144
61464|141
38187|105
35248|87
97044|95
92713|140
28609|94
84750|50
10234|112
14712|64
17724|8
87395|70
68703|66
98432|58
5026|146
92827|90
92103|30
12605|27
66048|88
92311|16
8446|93
97549|27
4307|110
77302|113
63412|40
29165|107
82862|102
90013|13
93056|70
20407|56
80001|107
26770|25
99071|35
61744|16
92045|34
95928|156
91893|12
67829|71
20568|50
93720|22
67049|82
79936|29
99868|86
51057|144
56836|128
97540|90
85493|143
44225|38
99018|118
90873|9
98885|43
46074|9
43318|79
93774|37
47390|79
41738|119
80242|157
24887|86
62902|31
97539|157
92139|93
97538|17
87041|106
82992|109
46531|36
62772|89
4178|90
81803|59
88095|4
94739|12
43126|111
93410|1
42332|36
16972|120
28159|28
79800|44
97537|14
622|62
92567|97
42983|140
86610|10
4035|53
33960|114
90238|27
6981|61
81060|145
67027|38
87709|69
98794|102
90349|126
75961|77
83064|64
63227|50
97532|94
36528|136
46107|122
78108|101
82973|103
60890|146
81402|125
85148|9
54484|123
74272|45
44867|80
93720|93
18560|113
70358|92
63312|2
45763|104
32155|11
75235|86
91956|65
98996|110
77241|40
14512|146
87074|158
99879|71
94594|129
87239|121
90571|139
66293|2
42485|21
69161|77
97528|156
69666|90
52275|53
44709|69
83073|10
88453|87
71746|10
99672|84
92440|49
96390|108
72845|84
81483|42
61744|3
96124|86
74846|66
37911|15
55633|96
74634|142
81304|24
85625|46
85524|92
80181|64
81867|60
89451|118
97528|104
32524|7
35175|95
86319|60
80865|40
88150|31
79924|123
76265|90
64250|42
56310|81
97526|72
97098|79
69232|45
76407|121
90603|99
74138|40
80861|159
98998|13
74060|106
64945|2
51468|38
88594|9
33097|47
97525|75
83680|10
59457|76
61640|92
54410|158
52945|63
92886|61
80084|11
46033|31
99331|61
88342|8
78549|115
47041|115
9|146
37272|41
35918|143
61282|146
74014|89
50660|80
17975|124
36392|61
47618|83
96955|15
51492|0
63902|92
49236|107
97524|8
71393|47
43783|92
94802|25
96800|39
47846|71
16230|56
78009|151
26334|21
79065|12
97513|110
77920|59
66768|31
97476|116
91732|16
8527|97
69694|23
74573|74
88329|70
7954|129
84805|15
85220|84
86144|100
43215|36
65769|29
97513|31
39884|65
82766|103
62215|118
37906|152
78678|98
88020|108
76504|54
87038|118
66770|24
81352|55
60034|61
82323|136
66556|0
70124|23
13935|7
93439|27
60306|66
95492|77
89184|156
95030|77
69471|154
97508|114
95022|69
95839|129
97508|76
3792|115
79866|36
95075|7
37916|49
90078|55
76027|156
53447|149
50151|38
74839|74
89745|98
96818|72
46892|73
86123|115
96414|94
81542|2
7611|24
56524|10
2623|9
3863|12
96770|141
72098|158
86822|12
7029|108
97507|33
8589|41
23103|128
95511|48
64905|113
23389|153
69273|77
41404|143
40709|13
74686|147
94792|9
68363|82
19115|64
54158|89
94933|14
71882|88
57070|73
90686|128
4672|86
86669|2
39218|62
96476|10
12319|99
90814|106
52364|137
97496|46
3715|87
49865|33
14524|42
70452|65
22883|153
29465|147
84335|93
11395|16
96268|51
53815|72
50083|117
92111|116
5971|58
68415|136
97495|14
70968|141
48932|96
24576|13
72076|121
76288|61
44979|10
95396|6
98401|34
84576|53
93722|109
9836|130
77370|92
50573|90
70749|32
78282|76
97490|47
83824|81
62897|39
94065|155
44194|42
86835|61
71760|43
55532|159
45198|122
36919|116
95858|143
17617|51
80220|53
2449|70
81646|47
5659|37
11084|152
86095|119
99432|67
18945|65
97484|140
73406|80
84244|125
68405|79
33514|16
96627|6
37657|57
30819|120
78021|13
93420|26
6071|144
97484|58
89111|87
69985|115
40251|124
50582|80
90378|46
90554|158
73980|80
10206|53
26700|38
78585|143
81119|41
81296|90
97284|111
56716|10
98549|65
60619|104
16795|47
85169|31
97483|10
61774|7
97291|61
23830|56
93014|140
4897|143
29114|99
58324|90
49078|42
86193|82
85486|80
12253|5
60923|147
19695|89
95249|6
99582|146
51806|97
97216|124
46757|73
69506|40
25454|48
46989|117
72341|81
94555|20
85125|111
96404|130
93401|137
5430|143
81448|108
61477|85
23684|120
93772|79
82672|49
73862|23
85599|55
89622|158
56279|18
43866|121
98379|139
41085|20
96888|39
94635|42
96839|145
26263|111
81040|59
84306|77
88004|69
83331|5
69424|80
92650|77
95774|64
94977|48
24542|113
42859|120
97469|137
72126|61
4193|103
85354|71
48351|121
88782|42
64296|151
96749|92
91609|58
90247|78
9185|136
24670|24
90955|123
81789|75
54378|71
23981|88
39624|57
15174|118
93554|113
70552|142
31311|95
83501|120
88647|41
97282|42
81809|100
99452|42
90447|105
97466|1
38943|83
40161|45
76721|99
38857|146
60594|94
70437|141
2675|2
99244|13
75455|112
49673|28
24974|111
93841|52
97078|109
76153|98
96407|17
63885|112
97940|19
85629|115
2741|72
