Person|Tag
1365|76
4329|39
4327|10
9189|138
5841|63
5931|155
3779|95
9945|41
4327|66
7976|0
4326|135
7014|155
5574|123
4326|82
3105|79
4326|28
4635|47
4325|20
4324|75
3303|120
4323|6
4322|52
4319|98
4318|116
1830|89
4318|55
4318|80
3610|156
9393|73
4317|155
809|14
4428|152
3756|62
4317|9
3141|117
3874|52
4316|128
157|61
8811|117
4314|13
114|92
1793|110
7809|62
4313|12
2668|159
4313|17
8266|116
4313|97
4312|156
4310|110
4309|96
4309|25
7139|8
4309|16
4307|143
2720|129
9321|137
4306|85
3777|24
4305|6
1346|66
4304|103
4303|44
4302|147
9896|24
6621|102
4298|3
4294|0
3720|136
4293|129
4292|45
3497|103
1536|56
4292|130
4291|35
4291|107
6372|36
4290|134
2436|112
4289|40
7155|141
4289|73
8241|68
4288|36
4287|43
4287|57
8587|146
4284|97
4282|17
4282|18
4282|117
8368|85
4280|85
4278|99
4278|60
790|126
4278|106
9303|101
4277|18
4275|134
476|126
4272|144
4271|138
1274|106
3171|81
7495|66
4270|137
4270|154
4270|60
5904|154
4269|18
4268|132
4266|107
4265|26
4264|25
4263|82
4260|130
4259|96
7331|151
9630|149
4259|151
2485|156
4258|20
4258|130
3961|32
4256|144
1498|8
4256|16
8316|14
4453|152
4254|126
4251|50
4250|97
4249|23
4246|103
4246|86
3880|24
4245|86
4244|143
2952|12
4243|47
1171|25
4242|5
1023|65
4411|105
4241|48
4241|28
4240|58
2488|145
4239|109
8393|87
8882|145
4151|84
4239|33
7450|50
4238|9
1521|115
2870|15
6436|43
4235|99
7400|49
4235|75
1591|130
9921|44
4234|101
3162|74
6136|69
4234|85
5049|104
4234|79
4233|144
4233|78
4232|124
3050|147
2900|97
4232|51
4231|108
6340|8
4231|84
3294|147
80|66
5927|53
4230|122
5979|50
4229|129
9890|24
4228|64
6816|114
8895|62
5658|100
3790|139
4228|6
4227|64
9329|68
4227|60
4224|9
4224|83
9060|94
4223|17
5658|110
4222|146
2081|48
4222|113
1457|53
4221|94
4221|37
6673|149
9424|35
4213|56
3194|4
8192|92
4219|126
4219|106
4218|156
4217|88
7831|46
3497|150
4216|111
4215|108
4214|21
7221|152
4213|32
4211|4
4211|114
4210|158
617|150
5362|106
8507|7
3155|3
4209|34
9656|27
3534|48
3099|79
4208|32
9485|34
5498|94
4207|105
4207|147
4207|61
3113|1
4206|135
4203|117
4203|20
4202|18
4200|149
4193|50
830|86
5229|56
4192|14
5672|6
4191|127
2349|37
6218|26
3896|97
652|37
4191|80
4190|129
4190|114
1254|99
4187|30
4187|106
2087|112
2284|6
4183|117
4182|63
8200|67
2539|117
4181|131
5562|61
4181|6
4181|93
4180|138
4175|105
4175|124
4174|33
5651|78
4171|113
6365|85
8252|31
4169|7
4169|3
6787|108
4169|104
4168|43
4167|28
7053|8
4167|120
799|98
4167|40
4164|61
4163|131
4392|51
4162|123
4160|138
4511|137
4159|98
4157|53
4154|0
4154|98
4153|107
4152|133
7036|47
4152|116
1407|126
9201|26
4152|104
4146|138
9607|78
4144|128
5571|9
4143|151
4141|74
4139|155
8457|53
4138|54
4138|76
3461|36
4440|115
3059|131
4137|77
2493|95
4137|156
9606|42
4137|120
3539|71
7902|123
4135|48
595|71
4135|73
4135|23
4134|43
1896|56
4133|2
6283|138
4132|0
2241|153
2656|108
4130|52
4130|126
4130|80
3456|80
4129|108
7402|144
4129|153
4129|59
1160|98
4128|91
4127|38
4126|140
5796|11
4126|132
9072|129
4125|156
4124|23
4123|85
8833|137
4119|53
8844|147
4119|144
4118|102
8484|95
3237|92
4118|17
3838|14
3516|112
4118|12
90|57
4117|70
4116|103
9472|29
3919|151
3794|128
6771|50
3624|122
4115|91
3208|139
1594|130
2624|134
7793|133
8532|85
4114|20
4114|124
5411|80
4112|74
5505|72
4112|139
4112|50
8051|154
4110|17
4109|153
4108|11
4108|24
4107|156
9577|40
5154|7
4107|119
3227|18
5254|122
4106|23
4104|40
4102|65
4101|57
8309|113
4101|110
5961|12
4634|154
3489|92
4098|57
4097|7
4097|113
4420|149
4097|158
2832|114
4096|113
3961|108
1138|50
8726|44
7171|62
4095|85
6263|28
4093|20
4092|77
1858|155
4092|59
4091|134
2907|18
4089|106
5050|116
3425|74
6890|16
4087|104
5277|146
4086|100
7100|16
4086|90
4760|77
4085|37
8487|74
4084|115
75|123
4082|15
3026|104
4081|84
3656|40
4081|123
4079|0
5925|81
4079|147
4078|120
6211|146
4763|8
4078|20
4073|138
4073|95
2840|144
3275|98
4069|125
4069|134
4069|85
4068|0
637|83
4067|90
745|8
8283|82
8226|94
4059|101
4067|130
4066|91
9869|88
4064|118
4063|46
3237|42
4062|117
4061|156
127|57
4045|33
4056|152
4307|92
4055|89
8555|2
3647|102
6360|75
4054|52
4054|152
4054|80
4053|155
2027|137
4051|127
4050|23
8174|137
4049|67
3965|78
2524|18
4049|75
2145|96
4469|73
7877|68
4048|95
4047|85
4046|149
4045|117
4045|120
4044|154
9578|12
4044|16
6857|2
4042|158
4041|96
1410|154
4040|39
7598|133
4038|130
4037|76
4037|25
7184|26
3565|62
4037|102
9870|138
4036|7
3949|62
4035|142
4034|60
4034|122
4033|40
4031|92
3699|103
4031|123
5772|154
4030|10
3449|20
4029|42
462|120
4029|56
2729|50
4028|4
511|67
4027|121
8450|100
4027|58
1307|154
4026|63
9584|124
4025|118
4024|62
9938|58
4022|91
4021|19
4873|24
4021|109
4019|158
371|56
4801|124
4018|69
8804|92
4017|138
4017|85
4016|132
4016|157
3767|22
9129|8
4015|106
4014|4
4013|133
4008|88
4006|107
4006|6
4005|37
8574|156
3125|87
4708|78
4004|46
4003|140
9460|101
3215|124
7575|138
4001|145
9072|41
3724|12
1857|105
4001|148
9519|116
4000|66
4000|141
3999|127
5611|111
3998|110
3998|41
1196|31
7109|31
3996|45
8254|7
3691|11
7165|29
3187|84
7450|55
3995|90
9499|156
3324|69
3994|124
3994|20
2668|132
3993|75
3993|129
3991|60
6367|137
3990|29
3990|85
3989|146
9158|18
3552|41
3989|42
2314|77
3706|73
3987|138
2757|10
2600|13
3983|41
3982|61
3982|157
3982|56
1478|95
6226|26
3405|155
160|18
3980|16
9712|105
3978|9
4428|112
3977|8
882|92
3977|120
3977|18
8347|4
3973|134
7779|21
3972|81
2790|121
3972|122
3970|96
7498|73
3559|60
3968|80
3968|155
6734|158
3180|118
3965|51
3336|71
2225|29
8323|40
3965|119
4327|50
3964|43
3957|148
3426|155
3961|83
3960|27
7814|96
3959|94
3959|85
3958|137
7152|159
3958|59
8379|124
3955|98
1020|95
3954|6
3954|157
953|146
3951|120
3391|132
3948|78
3943|117
3151|77
3943|15
6497|3
3941|43
3940|4
1964|102
8525|118
3939|14
3939|103
3939|52
3939|30
5518|146
3937|105
2839|8
3936|94
3936|134
1175|51
2043|76
6859|96
3936|81
1531|66
3935|8
3933|91
3930|8
4278|34
3927|69
8669|8
3814|65
3926|69
2648|72
7646|94
8841|98
3925|6
3923|89
2717|36
5671|31
3922|106
2333|145
3919|3
3919|135
3918|68
1435|36
2094|141
3914|51
3913|137
7259|139
3912|112
3790|95
916|139
9520|156
3912|31
523|59
8407|101
8440|119
3464|151
3912|101
6475|44
3911|1
3907|10
1370|96
4886|5
3906|138
8451|43
8397|41
3906|33
1999|142
3578|8
3906|38
9663|128
5698|115
3906|0
3905|17
3904|138
3509|0
74|105
3903|58
3903|123
3902|135
3901|19
3900|61
2974|34
9517|152
3898|59
6247|3
4282|40
3897|67
3895|91
3515|138
3894|96
2908|106
3894|29
9665|140
3518|141
6592|21
6717|51
3892|13
3889|141
3867|81
3888|63
7749|70
3885|112
3768|88
6659|103
2852|146
3880|59
3878|15
3878|83
3877|150
4416|28
9826|67
3877|144
3876|30
3876|10
2567|58
3875|100
3830|105
6419|121
3875|65
3874|79
6114|90
3874|150
3874|35
3873|134
8464|6
9177|46
3872|53
3871|75
6311|88
3554|81
1547|0
1965|51
3871|148
733|30
3871|147
3870|102
3869|157
3869|1
7432|16
3403|156
3869|134
4506|110
3868|11
7143|113
2812|159
150|27
9460|44
3868|70
3865|75
3865|24
3863|104
3863|40
2581|74
1842|97
3861|15
4336|107
3860|111
3859|105
3856|16
3855|59
6522|83
3267|63
3855|104
9822|82
3493|59
3973|9
3853|34
7137|153
3852|130
1999|98
3851|116
3850|36
8677|58
3044|35
3849|71
3847|104
3845|33
3280|109
100|18
3844|153
9197|26
3843|36
56|60
3331|98
2799|99
3842|145
3841|19
3841|158
2397|72
9135|122
2829|57
3840|36
2786|27
3840|118
2888|19
4386|57
5710|90
3839|115
3230|69
3839|12
3839|76
4664|135
8037|76
3836|34
3813|124
6984|111
2947|132
3075|9
3835|96
3834|73
3834|8
7465|105
3834|122
9537|126
3833|26
3832|66
9414|6
2884|66
8017|155
3830|63
3829|43
3827|43
8332|150
6129|29
3690|124
1978|123
3825|125
6838|39
3824|78
3823|158
3820|37
4339|141
3817|55
3816|21
7558|31
5475|64
3815|54
7972|47
2834|109
3810|150
3808|94
3257|101
2533|53
3808|122
3808|126
3808|53
3642|33
2951|129
3808|90
3807|49
2040|57
7579|94
3807|143
3806|138
9462|40
7289|120
5627|91
3804|146
3804|46
3803|42
4097|82
3802|81
3795|107
3795|87
7479|82
4667|92
3795|32
3791|109
3790|85
3790|42
2398|116
3790|117
8263|103
9868|51
3788|110
2893|109
7613|144
5927|72
3787|106
3787|62
8994|37
3784|47
8244|35
3784|84
752|27
3783|9
3781|135
368|99
3700|149
3780|131
3780|118
7187|66
4204|6
3779|52
3777|149
3748|31
4339|121
3777|101
3777|47
3775|95
3775|43
5859|83
3867|2
3775|56
3775|42
9144|136
3774|103
1161|38
3252|130
3643|78
3772|91
3772|41
6834|112
2785|107
3771|2
2316|145
5709|117
3767|153
3547|78
3766|68
3766|25
3764|26
685|80
3208|3
3764|109
459|13
3764|34
8689|79
3764|115
3760|52
3757|112
3755|47
6733|131
6491|48
3754|108
2208|115
6744|145
3753|77
3753|118
3752|11
8133|8
3748|152
2982|101
3747|39
3746|141
3746|116
3745|129
8332|142
3744|156
3742|143
9485|62
3741|85
8135|0
3739|118
3739|159
3738|143
24|132
3737|22
5853|31
4267|112
3735|45
1058|133
3732|77
3731|41
3731|76
5526|142
5068|138
3729|72
3727|122
3930|94
3727|93
3726|103
7126|80
3726|159
3724|143
3213|102
4674|113
6792|51
3722|26
431|118
3721|111
3721|127
2810|46
2547|117
5938|124
9652|56
4799|109
3719|7
1287|93
7299|109
3719|109
3719|59
2818|104
8574|22
5881|157
3717|47
2057|110
3428|65
3715|96
9646|66
3621|80
4563|89
2529|104
3714|59
1400|129
3713|49
2678|140
1058|145
3710|142
1783|139
3710|54
8279|38
3707|27
8498|145
3705|102
3705|157
3704|63
4196|22
3702|156
3700|70
3700|84
3698|84
3270|96
726|34
7801|109
3697|137
3290|158
3696|113
3694|1
5549|32
5306|7
3035|108
3693|117
3926|118
3692|104
9560|109
4383|27
8165|87
3691|26
3689|133
3689|22
1343|80
2669|115
3689|23
8239|146
3688|30
2630|147
3687|79
3686|114
3683|50
8363|39
4907|46
3682|16
3391|106
2754|50
7253|150
3682|143
7862|2
8477|87
4967|137
3682|157
3678|62
3677|49
6654|11
4195|66
3676|135
3082|35
3675|34
620|57
7100|17
2891|100
3672|47
3670|101
3670|66
9951|86
3669|133
3709|137
3666|125
6052|128
3233|130
3666|98
3665|82
3665|100
3663|141
888|11
3195|41
3663|145
3662|105
8331|40
3662|145
3661|67
2988|58
3661|13
3660|118
3659|52
9058|59
3658|41
3658|81
3652|148
7132|7
9987|74
3647|66
9104|66
3644|51
8958|36
5019|51
3643|68
6586|133
5946|93
3643|103
7172|92
3642|147
3641|52
3640|87
718|93
3636|35
3633|101
3633|20
544|142
9253|120
3628|4
6395|114
3627|41
5856|75
2630|112
3626|19
8701|78
3626|67
6329|104
3623|44
2690|70
8516|140
3622|29
3621|23
3621|9
3620|111
3619|17
8967|120
3614|32
5665|68
3614|57
3612|3
3600|84
3612|123
3612|114
3612|143
3610|147
3610|64
7701|134
3607|109
1194|86
3605|98
3202|55
2970|33
3601|128
8514|107
3600|61
4746|118
3600|94
2310|100
3596|159
8644|77
3595|107
6763|38
2613|53
3594|50
3592|3
73|73
3592|89
2049|157
3591|68
3590|103
9539|94
3589|50
3589|138
3589|33
5019|81
3584|29
3259|21
3582|15
3581|6
2523|12
3581|82
3936|14
3580|130
3579|111
3579|115
1378|35
4475|74
3437|90
7975|141
5413|131
3579|140
3577|142
3575|88
5203|60
3575|139
3571|93
3571|96
5475|95
3569|15
3568|147
3568|110
3132|37
3567|32
1865|72
3567|50
227|111
693|65
8724|6
3488|135
3567|92
3562|30
5859|25
3561|137
3486|31
3414|120
8401|12
3000|81
3561|121
3557|113
3555|7
3554|127
5543|153
3554|116
1680|5
5261|68
3554|66
3551|65
3550|10
3549|124
3548|99
3547|119
3546|85
2451|85
3546|73
274|7
3440|159
3302|117
3543|20
3542|144
563|137
8297|83
4369|99
3541|42
449|50
3539|113
3537|88
2389|114
3521|101
7422|92
3534|65
359|0
5618|44
3534|58
3532|92
3410|48
8014|145
3531|37
3095|91
2939|36
8417|113
3531|74
3530|158
3528|96
314|57
2526|121
3528|118
3527|39
7285|125
4255|115
3525|11
1382|70
3525|48
3524|38
6750|82
3524|46
6607|31
3439|88
3925|37
6439|92
3524|33
3521|119
3259|53
3519|18
3517|80
9060|141
3516|88
383|61
1904|55
3513|93
3512|26
3512|105
6509|104
3511|106
3160|90
7951|153
3510|72
9150|28
3509|59
3508|55
3505|6
7297|8
3501|57
1318|49
3499|144
3499|17
486|150
3499|134
3614|67
3330|157
7449|113
8153|102
3239|98
4347|37
3499|70
3499|153
2550|63
416|32
3499|28
3496|135
6640|30
3495|10
9711|37
3495|96
656|69
6160|132
3491|20
6773|25
2877|96
9457|33
5907|71
3490|124
3490|145
3488|141
7693|55
3487|155
2522|86
479|61
3486|27
3485|32
3485|120
6152|143
3484|67
5542|140
3484|15
6140|105
3006|110
3483|149
3482|44
8229|114
5128|35
3481|145
2471|101
3404|11
3480|143
7289|41
3476|47
9475|159
3413|133
3475|75
9647|147
3475|116
5469|116
3473|111
1086|96
3218|143
3470|3
9313|155
3470|50
3470|90
4691|100
3465|86
3465|7
7235|86
3465|133
3464|59
3462|74
3462|15
977|47
3461|104
4869|132
3461|43
3460|131
3459|42
3459|123
2897|132
7323|115
3458|153
2942|50
1112|121
1133|84
9339|140
3458|82
3456|145
3455|106
2762|68
9196|131
3453|78
2918|30
7767|145
2554|26
3452|142
3451|12
3451|135
9382|0
3451|145
2767|71
3448|20
8857|16
3781|11
3315|105
9090|57
2704|106
3448|146
501|128
5620|127
3446|126
2428|86
3445|12
1429|40
3444|34
3443|95
1291|133
3442|90
2741|19
3439|50
8004|122
3439|59
3436|51
5050|47
3436|92
1046|111
4640|92
3435|60
71|13
8468|4
3432|18
3432|131
3432|26
7277|11
3123|104
51|138
3432|10
3096|85
3431|133
3431|10
1329|125
9155|94
9455|68
3430|68
3429|34
8677|116
9535|102
3429|102
1332|76
5733|49
3426|41
4209|132
3426|28
3425|25
3424|150
3423|153
3422|83
730|22
3420|71
3652|82
3418|78
3151|47
1380|102
3416|85
3415|42
8760|94
3951|114
3412|40
5001|138
5470|104
3411|102
3410|75
6942|111
2538|54
3410|106
3408|69
3407|71
1544|61
3405|148
3405|4
1834|46
3404|130
3403|56
3403|112
9519|124
3402|44
4574|52
3398|47
2896|36
3398|40
3397|140
4945|68
3396|30
7502|104
3394|82
3394|127
3393|39
3392|56
746|10
6198|38
3392|139
3387|103
5296|20
3384|142
4223|150
3384|65
3384|14
9320|130
3019|123
5611|99
3383|126
3382|50
7945|82
8037|89
3382|82
3183|151
9659|64
3381|84
3378|120
5069|46
6152|134
3378|117
3378|151
3373|30
3371|62
8267|112
3368|116
859|123
3357|102
3357|96
3356|45
3356|95
7864|54
3356|137
3355|26
3355|130
3355|145
8006|37
3353|15
3022|74
2327|48
3348|87
1126|112
3347|101
3347|81
7488|33
6731|57
3346|3
941|46
3343|122
6076|74
3341|35
7568|38
4708|159
3339|93
3339|121
3339|80
3336|92
3335|119
4150|158
3335|45
4905|63
3334|83
3048|159
3333|138
3332|143
3330|30
3214|133
2846|20
3330|64
3324|83
3321|94
6693|6
3733|32
2815|80
3320|128
3319|73
3980|112
3316|8
3316|153
3316|107
3316|27
5369|78
3316|124
6098|138
2509|103
3316|28
3315|114
3313|115
3313|90
3312|32
3311|125
8031|135
4084|72
3311|151
6014|89
5082|88
3310|96
3310|33
9667|58
3308|65
3306|133
1284|63
6502|65
3306|57
7046|19
3224|112
3304|41
2196|124
3303|110
4681|91
3302|81
3302|88
3301|20
3301|123
2982|91
3299|134
9682|10
3299|147
4702|143
3294|146
278|15
3293|92
3036|142
3293|53
3292|33
3291|122
9327|15
4038|30
3288|19
3287|38
8509|50
3285|65
6505|11
3284|140
3284|128
1338|146
3282|46
1359|80
8183|35
3282|66
3280|94
3280|73
3278|134
3278|148
3278|56
2468|146
9302|120
9386|10
3276|133
4003|3
3276|125
3834|147
3276|61
5603|82
3276|25
3275|21
3275|112
3275|99
3274|66
6050|117
3271|23
3271|43
1593|32
3271|77
3270|120
3269|130
8936|5
4917|81
3269|113
3268|154
9923|49
3267|157
3266|128
3266|7
3265|102
3264|144
3263|144
3263|48
3260|45
3260|139
3260|90
3806|106
3259|40
3256|134
3252|71
8701|159
3249|157
2895|77
3249|41
3247|133
8383|12
3247|5
8378|27
3245|157
7170|159
7852|119
3245|138
2752|145
5768|8
5519|147
3241|110
21|33
3241|101
3238|38
2893|57
3422|48
3238|98
3234|87
3234|11
3233|50
1174|145
7608|100
3231|115
3231|130
3094|70
3231|76
2010|150
6756|14
3229|55
2781|110
3282|67
3227|63
3225|21
1923|74
3224|9
512|52
3219|152
1397|39
5020|103
3218|51
1767|33
3213|33
3674|72
3213|149
3210|152
1337|122
3207|104
3207|122
9725|27
3205|114
7341|24
3204|58
3203|35
6353|43
3202|103
926|135
5323|68
3202|51
3202|127
3202|22
1020|56
8738|82
5946|70
3200|139
3200|37
7251|1
3198|35
3198|143
4002|26
3197|94
2551|46
5353|123
3197|104
2212|104
4837|31
3196|46
3196|78
4636|107
3195|55
3195|64
4951|32
3195|11
3195|139
3193|65
3193|24
610|138
3842|107
3067|126
5136|47
3191|74
7286|102
3190|52
1945|106
3190|12
3190|44
5506|69
3189|125
876|48
3188|84
9667|122
3188|100
3185|7
3181|31
4329|76
3181|74
7626|70
3178|10
7270|114
3177|29
315|15
3177|80
7751|32
4898|28
3175|25
3174|79
3173|134
3166|84
3172|135
8465|85
5386|60
3169|29
9938|50
3167|99
3165|11
3164|149
1665|114
3163|104
2897|86
1343|63
3160|159
3156|1
8990|15
5202|27
3154|131
3153|137
9142|85
7774|84
3153|124
6559|159
3152|95
3152|55
3151|19
4982|33
3151|14
3232|153
3146|18
2573|27
3146|24
3145|2
3144|126
3143|54
3143|85
3095|64
3142|4
3142|53
181|50
4243|114
2456|152
3142|16
3142|74
3139|95
3139|143
3137|133
3134|155
1383|25
3134|24
1536|57
3133|158
3133|5
3129|19
3129|104
3127|138
270|81
4882|124
3124|86
3123|97
3123|150
1694|37
3121|123
2875|19
3120|108
3119|82
3113|74
7665|97
8174|32
3112|71
1505|123
3112|83
8198|55
7173|30
7418|122
3111|41
3109|22
3108|117
487|143
7313|130
3105|158
5903|58
3104|139
4439|23
3096|51
313|137
3095|137
3095|108
7504|131
7757|29
3094|28
3093|4
3093|65
3092|76
3091|136
3332|126
3091|97
6983|101
3088|11
3084|0
3082|142
3081|19
3079|8
3076|148
3075|106
3074|119
3074|30
3071|23
3551|89
3070|148
5743|154
3067|67
3067|55
3067|84
116|18
3065|133
7287|158
5847|115
3065|125
6628|150
2791|87
3064|3
8655|90
3063|44
8723|5
2659|135
2122|100
3063|52
3063|92
9610|120
3063|59
8127|124
3810|134
3061|107
2969|9
9697|13
3061|48
3060|127
5161|95
3060|151
3059|81
1397|150
9977|156
3057|131
3056|126
9132|158
3055|49
3054|109
8898|140
3054|135
3054|66
3053|101
7419|25
3052|67
7738|34
4152|32
3052|81
7790|47
3051|134
3051|74
3051|76
1627|101
7259|37
4351|144
3050|58
9948|132
3496|12
3050|97
6937|54
2992|146
3414|46
3050|149
6496|113
4015|114
3050|9
3049|35
8631|132
3048|138
3047|75
3046|104
3046|149
3045|43
4151|152
3042|60
3042|65
3041|116
8053|66
3040|117
3038|74
3036|53
3035|126
1613|154
3033|25
3032|34
1361|40
4723|80
3032|89
3030|116
5587|74
3029|32
3029|135
3028|84
3025|34
3025|110
3023|70
3021|96
3020|151
6739|159
6810|109
8941|129
3018|151
3018|143
7043|79
3018|24
424|27
9425|28
3018|83
2082|41
3015|47
4900|104
4875|64
3015|83
3009|11
3009|58
3007|42
3005|77
3005|104
4896|46
2999|11
2997|85
2997|42
2490|151
2997|19
2992|131
9262|109
2991|49
2991|91
2990|87
2988|24
797|157
2987|19
6713|42
2987|85
2984|117
6517|115
2982|32
2980|64
2416|154
5490|60
2978|54
2976|21
2974|134
2970|148
2970|154
2969|17
6666|9
2969|8
6635|98
2969|5
7846|107
2968|108
2088|64
2967|81
2966|99
2965|110
2965|60
6335|63
2963|112
2963|115
414|4
3090|12
2500|89
8616|62
2961|114
5430|118
7930|75
2960|131
5720|146
2957|28
2956|132
2011|37
9211|51
2953|22
2952|157
9596|70
2945|21
9607|88
3366|40
2944|75
4837|26
2944|38
2944|148
2943|73
2943|147
2241|49
8101|97
4524|37
2943|58
8223|147
2942|80
5877|118
2941|71
2941|6
688|45
2938|61
2938|36
3026|135
2570|39
9791|60
2938|66
2937|42
2937|139
5756|38
2936|26
2934|74
6464|44
2934|140
1248|96
4639|32
8553|71
2932|146
2931|117
2931|104
2931|64
2931|65
1171|117
2766|10
2930|152
2930|85
2929|113
2927|58
118|137
789|10
2927|148
5087|44
2925|59
5910|105
2925|130
2924|8
8655|84
4047|133
2924|41
4089|71
2809|56
3124|125
2923|102
8195|130
2923|147
5743|102
2736|120
2921|4
4621|47
2920|108
2920|49
2919|103
6190|70
2916|138
1177|25
2915|112
2913|157
2909|53
2182|17
2908|6
449|72
2359|61
2907|4
3864|127
2906|134
2890|29
5586|122
2904|113
2901|148
2899|67
2899|83
7740|36
2897|0
87|97
319|142
1633|13
7588|77
2896|41
2894|155
4599|77
2893|60
5181|137
2891|99
9478|147
2890|126
578|142
5415|83
2890|35
2890|123
2890|26
1956|137
2889|121
7869|25
2889|116
9508|153
9778|15
4169|46
2888|30
745|89
2347|59
4554|21
2888|90
2888|122
6701|157
9035|55
2885|23
2880|125
2880|141
5000|68
2880|84
6790|23
2878|27
2878|3
2878|52
7478|143
8936|12
7889|54
2877|123
9216|158
2876|146
766|130
998|41
7090|73
2875|37
2872|62
2639|62
2725|87
5855|100
2869|156
2868|31
2865|127
2864|153
3686|85
2860|45
2860|23
2860|64
957|145
1364|93
2859|94
3327|74
2858|120
2857|18
2857|129
2857|5
3615|6
3053|130
2854|150
2853|52
9669|111
2852|22
2850|145
2848|63
811|80
4563|105
2845|54
3802|39
2845|48
2844|49
2842|47
2841|39
3494|149
2840|87
2840|12
8116|21
2839|153
2837|84
3902|155
2836|130
2361|138
2836|81
2836|64
2835|115
2834|16
2833|86
1333|99
2833|4
2832|133
2829|49
7468|18
2829|12
2827|86
2827|28
8082|71
2826|14
2826|84
2824|50
2822|65
2446|44
2822|19
2821|15
2821|145
3558|106
2819|155
2818|72
9938|127
2818|60
2512|157
4740|40
2816|56
8656|76
2815|153
2815|148
2815|99
2814|67
2811|123
3421|105
2810|35
2807|141
2800|49
2799|140
4483|146
2797|74
7615|113
8480|70
2796|77
2796|141
6507|10
2684|97
2794|125
3699|108
2792|27
2791|33
1563|117
2790|157
6401|141
2790|72
2739|60
1559|111
8968|27
2789|110
5694|62
2788|83
2787|9
2786|71
2576|4
2785|154
6397|117
2785|136
2782|95
1215|83
2778|9
2778|73
2775|28
1730|140
2775|60
3410|54
2773|54
2772|55
6404|80
6200|97
2768|43
3782|46
2768|67
6420|132
9538|16
4075|38
2765|158
3973|10
5346|142
2763|109
2762|158
2762|153
2985|142
2761|46
7283|50
2761|83
3154|74
2761|66
2760|56
3771|36
2759|21
2758|103
1378|34
2758|134
2755|112
2755|36
8092|32
5158|2
2754|23
2753|153
2752|16
8477|38
8229|136
2749|56
2749|114
2748|47
2747|138
5639|64
5025|82
2747|104
2747|32
2747|77
2746|110
2745|25
2664|54
4544|103
2742|105
1070|93
2741|36
2738|67
2738|108
3646|106
2735|44
2735|51
2731|66
4801|36
2730|40
2729|153
2726|54
2726|46
8671|38
2723|17
274|117
2720|48
5690|135
2719|41
2716|124
2719|56
2718|154
2129|49
4915|103
2718|29
709|83
2716|100
9320|71
2469|10
2715|135
914|70
2713|106
1125|83
2711|40
1078|130
2709|62
2706|62
2705|72
9768|6
2704|110
1061|2
2703|125
6625|139
8719|97
2701|141
8629|73
4405|68
2698|14
2698|110
2693|72
2692|140
2691|48
4030|43
2690|45
5935|83
2688|17
4966|85
2685|3
2681|149
2681|102
8843|96
2678|100
2678|89
2676|5
6773|72
2676|63
6467|134
2830|152
2676|22
6383|14
2675|21
9893|39
2675|66
2671|72
2670|151
2686|84
2668|15
2668|108
990|67
2667|122
5809|8
2664|22
8912|33
2661|35
2659|141
7846|38
2658|111
2657|77
2656|132
5417|125
2655|32
8458|23
2654|77
7907|72
7711|155
2653|72
2652|62
2651|54
2651|63
2647|44
2646|30
6589|58
2645|93
2644|79
255|89
4103|113
4583|13
2644|45
2644|149
2644|35
2643|60
5289|62
2642|72
4992|79
2641|10
9627|137
2720|72
2639|126
6253|56
2638|143
2636|75
2635|95
2634|109
2633|103
2629|158
2524|66
4079|90
2629|99
2628|106
8361|131
2627|8
7776|158
3662|28
2625|73
2624|148
3215|11
6613|27
2623|152
4487|82
2623|135
2182|74
2686|112
2621|36
4592|122
7892|44
2621|93
2621|108
1404|134
5889|130
2621|14
2619|80
2383|136
4476|21
2618|103
2617|17
113|18
2613|116
2294|126
7867|121
2612|77
4346|159
2607|118
9275|148
2607|79
2607|7
2739|95
2604|156
2604|98
8434|134
2604|154
2603|22
2602|33
2602|135
2600|107
2599|151
2599|50
7271|133
2597|105
2169|155
3487|120
2597|55
2596|6
2816|14
2594|147
2591|102
2590|140
557|154
1089|96
2590|112
2589|131
9655|131
2589|17
2588|33
8488|69
3988|111
2588|156
2586|75
5971|0
2585|44
1660|149
2584|123
2582|99
2530|87
986|155
1858|62
2580|58
7551|151
2579|87
6767|108
2577|24
1712|14
2577|20
4916|121
2575|34
2575|23
2575|92
2573|11
2279|148
2572|107
387|146
790|58
2272|37
2372|136
9243|157
2570|108
2570|119
2569|139
9092|86
2568|63
2567|7
5848|122
2558|151
7372|59
2554|108
1838|113
8028|139
2554|144
2553|16
2550|14
2545|134
5844|102
2542|85
2542|35
2541|66
2710|125
2540|118
6005|111
2539|56
5523|56
2539|10
6713|127
4302|48
2537|74
912|11
2536|10
2535|99
8381|24
2534|32
2534|61
2532|52
6150|79
5329|55
2530|112
2528|108
8670|114
2527|60
2526|40
2526|110
2525|20
2524|86
2522|158
4839|33
2522|0
2521|56
2519|57
1723|105
2519|152
144|0
7839|94
2518|153
2518|31
2518|107
174|1
6466|5
3048|145
2517|58
2515|132
6546|53
2515|140
5001|105
2514|32
2513|156
5746|74
2509|40
2507|96
2507|70
2506|69
9581|16
2505|128
7684|15
2502|76
3011|25
2500|97
2496|67
2033|116
2491|122
2488|97
2488|42
4302|29
2486|134
1440|19
2485|90
2482|99
2480|21
2480|146
4615|7
2479|92
8795|23
2478|55
924|137
2477|138
2476|48
2473|101
2471|113
5105|103
2469|76
2469|122
1657|62
2466|61
7031|128
2464|149
2463|62
5974|62
2463|46
