Forum|Person|joinDate
702|6010|2008-03-20 10:31:30
702|7542|2006-03-02 00:23:24
141|5664|2006-10-16 02:07:07
702|6640|1980-05-21 19:58:08
111|8658|1990-10-17 09:05:37
498|6537|1982-12-08 08:35:49
702|8568|1967-01-30 17:37:02
593|7071|1989-11-03 01:50:05
702|8991|1994-07-22 21:50:48
702|4619|1970-03-21 07:39:40
248|4350|1968-10-06 02:04:04
304|1034|1988-07-28 04:39:54
702|3651|1983-09-19 08:33:03
702|5098|1993-09-22 13:53:20
703|7290|1998-01-18 18:08:56
703|7874|2002-06-12 18:39:07
703|3254|1985-12-14 19:40:24
477|2846|1977-04-27 15:12:33
703|7785|1999-07-12 17:50:42
20|918|1964-03-08 05:55:13
499|2971|1986-09-18 21:53:03
703|6262|1994-02-14 14:57:52
551|9600|1995-12-10 12:42:47
703|4931|1986-12-09 18:44:10
242|4625|1993-07-16 12:59:02
454|8247|1975-10-08 23:01:59
703|3758|1984-06-07 20:19:08
326|1888|1997-04-08 01:02:56
704|4878|1972-09-12 14:44:15
158|7274|1968-11-07 17:11:19
509|8607|1988-11-18 19:06:40
540|3286|1979-10-20 08:39:14
704|6074|2006-09-20 02:18:24
704|3034|1991-11-07 12:08:25
403|6317|2004-12-08 00:10:21
704|5062|1999-07-18 12:54:56
704|3025|2008-05-29 03:14:51
89|8819|1980-07-26 06:10:49
704|9847|1998-01-03 05:08:35
705|1257|1996-01-14 23:46:24
195|7851|1971-01-27 09:40:26
705|7271|2001-11-12 21:53:17
601|6167|1966-10-29 11:51:54
705|8952|1969-09-18 02:12:02
287|947|1991-05-03 20:16:48
450|6376|1975-05-08 09:35:29
520|7266|1998-01-23 13:01:35
705|5637|1978-11-10 14:55:49
668|924|1993-04-09 18:06:03
705|1295|1996-12-10 09:19:41
705|386|2004-03-05 22:15:47
219|2790|2002-06-09 22:32:25
705|9181|1960-02-08 00:50:39
317|6328|2008-10-30 02:09:18
705|7428|1973-03-13 05:19:11
7|7416|1981-04-13 16:22:58
705|4806|2007-11-28 11:07:20
561|1949|1973-01-22 08:11:43
584|2159|1986-08-31 10:56:38
591|7470|2002-10-04 04:43:10
706|8395|2002-06-01 08:21:57
199|9940|1962-05-21 14:45:34
706|2296|1966-03-30 11:26:37
42|5625|1972-03-14 23:41:40
706|1716|1989-06-03 07:58:30
706|5158|1998-10-26 00:56:42
706|9592|1986-04-22 06:33:15
602|9731|1967-09-12 09:05:37
706|4161|2007-12-02 15:30:26
706|3227|1983-06-25 11:39:07
143|7694|1985-03-22 17:31:31
706|5378|1960-03-20 01:24:55
706|5089|1989-05-31 15:21:52
706|6591|1987-06-09 09:10:27
381|57|1998-02-23 14:12:07
706|1148|1992-01-21 06:23:52
236|1933|2002-01-12 04:40:10
412|1531|2008-11-30 14:07:37
707|2453|2002-02-15 17:25:58
707|7|2005-06-12 14:13:39
707|5717|1962-07-19 04:31:57
707|4329|1968-09-22 03:16:57
707|3987|1998-07-20 12:40:29
50|123|2002-05-06 19:27:27
707|9326|1975-07-04 21:42:36
212|5572|1994-02-24 12:38:44
707|2414|1996-12-09 07:44:08
707|7195|1995-03-08 23:31:11
39|7421|2004-09-17 09:30:27
548|1695|1992-12-08 19:18:04
707|4235|1974-10-23 02:47:11
206|5761|1961-10-07 07:51:59
707|7848|1983-04-20 17:01:03
708|945|2007-04-24 15:30:15
708|1132|1997-10-24 23:23:42
708|1086|1960-04-26 08:10:49
708|5650|2005-10-15 11:45:49
380|7144|1996-07-28 21:46:12
708|7513|1973-04-04 14:11:32
708|8918|1983-04-06 12:58:25
78|7797|1999-08-08 01:15:56
708|3964|1970-08-18 02:54:39
708|7562|2000-04-19 11:33:52
151|7767|1984-04-04 01:35:53
708|2182|1978-09-16 23:22:31
364|4718|1997-10-06 18:56:52
525|4830|1995-12-17 07:13:40
708|8669|1983-10-25 15:06:10
644|7707|1990-03-11 18:16:51
708|2034|1962-01-08 02:12:58
708|7794|2004-03-10 15:33:23
260|2780|1992-12-04 08:53:09
708|8851|1994-10-25 22:45:08
115|1492|1974-12-25 10:58:49
690|9936|1983-02-11 15:37:14
709|2130|1974-10-21 19:00:13
709|3976|1992-06-25 10:53:15
709|8236|1997-07-15 17:53:49
11|4887|1971-04-11 17:20:39
710|8284|1998-10-28 15:39:04
710|5517|1997-07-31 20:28:53
506|6156|2003-05-06 20:49:28
710|1484|1971-05-05 04:43:40
710|7808|1990-11-27 12:47:54
315|2014|1971-05-29 19:04:16
710|7405|1998-10-04 16:27:37
450|6702|1990-08-07 13:04:12
710|1578|1997-07-02 22:02:43
710|172|1983-03-02 16:19:19
710|371|1968-12-14 01:32:56
401|1502|1990-02-12 01:10:26
710|7818|1967-04-14 18:49:27
259|4357|1988-01-20 21:33:39
710|2754|1978-05-30 13:30:51
435|6795|1981-02-24 04:18:38
710|2032|1991-02-02 02:30:10
197|488|1994-02-12 21:28:21
711|1392|1962-03-20 06:33:10
711|5738|1993-07-16 21:39:25
73|2377|1970-11-01 03:54:25
524|786|1986-07-12 02:22:03
711|3371|1998-01-02 12:14:53
200|9894|2008-05-17 20:11:53
711|617|1974-08-18 08:55:58
439|6026|1978-09-13 16:03:11
711|2152|1962-03-10 15:39:26
376|1814|2007-02-17 07:42:19
711|2608|1994-09-25 09:13:29
711|1844|1967-10-28 08:00:43
711|8913|1960-01-14 17:09:20
201|9382|2004-10-01 16:38:03
669|1331|1982-08-15 01:19:06
711|2685|1994-03-18 19:53:25
146|9485|2007-10-27 20:05:38
693|7524|1969-01-08 10:25:45
711|7529|2007-07-22 08:37:55
711|1121|1987-11-21 16:06:49
116|1946|1990-05-16 12:20:01
711|9484|1980-04-24 17:55:52
364|4082|1979-08-04 02:53:45
601|8608|1995-07-24 21:11:46
711|7051|1963-04-09 09:51:22
711|8710|1992-06-16 12:03:36
712|1823|1988-03-28 18:40:42
365|4059|1980-09-13 19:22:32
579|7016|1988-04-14 02:26:48
712|8711|1998-05-23 01:06:43
27|5406|1994-12-26 07:04:04
712|5521|1963-08-04 15:20:58
401|4070|1974-09-15 04:13:57
712|5261|1963-01-11 15:56:58
69|9073|2001-01-26 19:00:39
255|8372|1976-04-18 12:33:09
264|8246|1992-03-13 15:13:40
521|1624|1975-05-29 20:12:36
712|7744|2005-11-07 00:38:56
712|2343|1971-06-09 23:28:03
712|8905|1982-10-14 22:42:36
712|1228|2006-07-09 06:56:08
295|3071|1986-01-20 04:33:32
712|6665|1989-05-23 19:26:51
203|5289|1977-04-26 10:00:42
712|245|1969-12-08 10:26:48
506|6122|1981-04-08 04:56:38
712|122|1979-06-16 23:54:26
69|5582|1993-07-13 08:09:22
227|4462|2001-04-14 21:15:27
713|712|1991-04-26 05:05:58
542|9249|1990-03-22 13:07:44
713|4123|1984-06-21 04:23:15
421|4742|1983-03-04 21:03:23
423|4150|2007-06-02 02:51:18
713|8298|1986-05-24 10:16:34
713|1560|1983-09-09 12:53:24
251|2850|1975-07-09 08:08:24
713|8698|1965-04-07 03:18:47
331|7844|1990-03-29 07:41:14
713|5384|1979-05-21 17:48:26
713|1758|1965-05-31 17:34:00
510|3998|1994-01-01 01:40:11
580|9979|1987-02-24 04:40:42
713|2743|1967-01-01 12:39:04
713|5602|1978-06-13 05:04:33
340|5319|1980-06-28 17:02:13
713|3693|1980-03-25 20:15:57
714|815|1993-02-01 02:37:47
714|3080|1994-04-22 19:05:30
714|9390|1997-08-16 16:52:23
72|3247|2005-08-12 03:41:43
644|4581|1980-10-12 00:13:00
714|8921|1988-09-21 19:06:22
714|2820|1967-09-06 03:39:36
266|8066|2003-10-22 12:46:27
623|5828|1993-07-29 21:37:14
714|5900|1961-11-24 14:20:10
605|7388|1995-10-08 00:09:04
715|9884|1985-06-04 02:45:27
715|5312|1962-04-13 15:21:11
175|4756|1974-06-01 06:41:05
298|3306|1985-04-23 04:48:24
715|3618|1960-01-26 10:07:48
328|9783|1993-05-28 02:11:27
411|33|2003-07-25 17:31:53
715|2023|1996-01-02 16:44:35
715|6656|1962-05-16 02:07:53
569|7314|1969-08-03 08:11:32
715|899|2004-09-13 08:17:22
138|6424|1977-09-24 03:16:30
190|4260|1979-10-11 11:29:22
194|9719|1964-01-01 07:34:02
715|7344|1963-03-02 20:02:09
264|4732|1960-11-21 00:53:50
453|7759|1981-02-21 04:14:11
715|3912|1982-05-26 05:55:26
243|7493|2004-05-26 21:11:32
715|9372|1983-12-09 03:17:18
341|4106|1983-03-13 06:41:42
715|7860|1984-05-04 07:31:18
126|7315|1970-10-12 20:15:19
192|3246|1973-05-11 01:00:01
715|3910|1996-08-20 00:16:00
573|8308|1992-04-21 20:31:21
715|2212|1995-04-09 14:18:11
66|4224|2008-12-23 01:58:24
716|7748|1993-04-07 17:01:18
716|5256|2001-11-07 06:27:33
103|6186|1987-03-02 01:35:17
584|4640|1997-04-28 19:26:11
600|7709|1975-09-03 03:58:07
716|6522|1981-02-08 11:35:41
716|9408|1960-07-09 04:24:38
468|4027|1978-03-29 17:25:41
716|2176|1970-06-10 06:09:59
200|4166|2006-02-27 18:56:10
716|5749|1969-09-08 09:27:13
716|1460|1966-09-15 16:42:23
390|8800|1982-05-19 10:32:37
716|6442|1962-01-03 03:25:17
716|2693|1979-01-10 22:28:53
589|5243|1975-04-10 12:10:31
716|4239|1982-10-26 02:01:38
108|4237|2002-07-16 03:53:43
716|6837|1965-02-08 05:44:01
716|7626|1980-05-05 13:28:47
689|6690|1977-08-25 08:43:46
716|4299|2007-12-25 02:07:41
4|756|2008-08-27 09:20:14
443|3343|1963-09-21 09:49:06
508|3518|1973-02-01 01:42:04
716|9443|1985-04-06 20:58:18
267|5488|2005-06-03 19:44:07
717|9316|1964-12-27 15:35:22
717|6923|2007-10-25 06:20:25
717|6482|1970-09-05 01:08:19
717|3773|1976-02-15 23:31:55
717|1467|1994-10-18 03:56:47
135|5990|1989-08-23 02:16:26
353|2672|1963-05-22 07:44:01
415|7435|1993-08-27 12:52:04
463|5794|1987-12-13 15:24:18
717|6515|1977-02-12 17:49:35
151|2502|1984-12-02 00:46:22
717|7338|1983-10-30 20:43:47
717|1538|1960-04-07 22:41:54
17|495|1968-07-16 12:15:50
717|2503|1977-04-14 10:16:13
717|8572|1960-06-13 10:34:40
200|7369|1984-01-18 10:11:16
717|8260|1988-06-30 04:57:28
718|4087|1992-09-03 21:19:21
718|3346|1971-05-22 00:27:43
582|288|1970-10-18 16:22:06
718|2112|1985-02-02 03:56:11
306|3290|1966-07-24 22:50:56
407|9633|1964-07-18 08:53:21
718|7850|1978-07-01 14:57:45
718|4840|2004-04-04 18:40:14
471|362|2000-02-22 03:45:08
718|3504|1987-02-24 11:50:34
718|8760|1979-11-30 09:39:23
366|7443|2000-09-19 10:59:52
718|4573|1980-04-05 11:26:16
77|8593|1978-05-24 17:02:02
243|1437|1994-05-15 06:31:39
719|2105|2002-02-06 20:21:22
14|361|1987-05-02 20:17:37
719|725|1961-08-17 12:40:06
310|4883|1976-08-23 18:05:02
719|855|1978-05-04 18:34:08
719|4519|1969-11-29 02:14:15
719|1981|1976-05-24 00:00:14
173|4124|1996-12-24 01:52:17
634|1870|1965-12-08 09:09:52
719|3381|1967-11-11 05:04:34
720|2900|1979-11-27 22:29:56
720|5817|1963-02-25 09:31:46
208|8078|1967-07-23 12:37:05
559|840|1980-08-01 10:34:32
720|5120|1960-03-20 03:46:11
720|9024|1992-02-03 14:33:34
720|2332|2008-04-16 17:53:00
720|5478|1990-11-21 00:11:44
720|8206|1979-04-29 03:34:35
370|9322|1997-11-20 05:31:48
720|4402|1972-02-29 12:23:43
720|5184|1992-01-28 16:57:14
720|4067|1962-05-11 09:47:28
720|6990|1971-03-20 20:04:42
721|5953|1976-12-28 20:40:15
237|7787|1962-11-11 00:20:45
721|7992|1993-11-26 00:07:21
721|6970|1983-10-12 14:59:39
336|1748|1983-07-14 15:06:29
721|3643|1978-08-04 11:31:45
682|3010|2000-03-26 01:11:03
721|1310|1973-05-15 04:08:39
721|7407|1998-09-25 02:59:25
722|447|2004-08-20 21:07:40
288|4952|2007-02-27 17:39:49
590|3255|2008-09-20 00:47:40
722|4088|1961-06-01 18:18:00
722|6234|1977-04-10 02:48:49
705|4741|1985-04-02 13:45:44
722|8657|1977-01-21 03:25:08
722|4621|2001-08-28 14:26:54
722|6375|1981-07-17 13:40:08
211|7165|2003-12-16 15:42:47
722|8706|1988-04-01 17:59:11
153|4|1993-08-09 21:30:10
722|4090|1975-10-20 17:41:54
556|7249|1990-03-04 05:24:31
722|7655|1975-08-12 16:30:13
255|9938|1982-08-29 08:00:52
428|2937|1975-06-27 16:16:38
722|1009|1974-07-18 06:53:12
722|3493|1970-05-12 21:53:19
506|2089|1981-04-05 19:39:21
722|3832|1986-07-12 04:00:20
723|8327|1969-01-08 12:49:14
261|7872|2008-09-27 15:48:20
626|1607|1983-02-21 22:46:39
723|7951|1969-06-12 05:19:53
493|7281|1963-12-24 17:46:39
723|3668|1975-01-15 19:40:47
723|4529|1995-07-26 08:58:06
723|6219|1966-08-11 15:17:03
723|3064|1988-02-02 08:29:37
296|4428|1990-06-02 12:44:48
433|9223|2006-08-17 23:56:10
723|5432|1999-01-04 01:26:08
630|3599|1963-09-18 11:22:27
723|9547|1986-02-02 23:18:52
723|937|1963-06-23 18:20:46
595|4533|2002-06-17 02:18:10
723|5906|1965-06-23 09:26:41
468|5661|1965-04-12 07:50:14
723|8712|1973-07-18 03:57:51
148|8245|1974-09-06 14:33:01
537|1386|2000-05-09 16:01:35
723|3653|1994-08-02 21:40:01
724|6907|1978-12-09 19:18:43
724|1759|1962-07-22 23:05:57
88|5927|2003-03-22 10:34:47
724|45|1984-07-28 02:54:56
216|6553|2005-04-29 20:12:39
724|7643|1990-01-14 21:12:46
724|1916|1968-10-21 02:06:04
724|1606|2006-11-28 02:30:06
75|8261|1975-08-30 18:20:37
674|19|1973-02-22 18:39:53
724|3849|1993-10-24 13:47:15
724|6429|2000-01-10 17:47:52
302|2796|1973-11-26 04:44:59
724|3524|1962-09-24 01:54:10
116|4486|1995-01-28 18:46:47
299|4958|1963-04-19 18:25:23
692|5887|2002-07-12 23:19:37
724|7202|1968-11-23 22:11:36
200|3058|1972-07-16 14:35:53
724|7846|1969-04-06 05:05:36
121|6841|1982-11-05 00:30:58
725|8072|1966-06-29 05:26:57
725|3883|1984-01-11 07:10:06
479|293|1969-01-17 10:17:49
590|915|1991-08-13 17:28:37
725|3839|2000-10-21 03:39:37
725|8549|2006-09-11 10:12:08
670|6021|1986-12-12 01:57:58
726|2896|1981-07-01 16:12:32
382|3857|1962-02-08 21:39:11
726|5210|1990-12-28 15:00:18
726|9931|1974-04-20 08:13:35
726|6344|1967-02-17 10:23:54
726|4910|1997-06-04 22:48:09
491|3648|1974-03-05 01:57:58
726|7160|1997-05-27 13:52:23
192|1177|1972-02-17 15:32:34
481|5144|1978-03-16 06:11:11
726|5219|1970-01-17 07:11:58
683|2208|2002-04-23 12:43:44
726|5087|1999-02-18 18:01:17
572|9421|1961-11-24 02:12:17
647|4258|1990-04-01 12:06:15
727|8104|1997-01-24 17:42:51
88|3027|1993-05-13 12:00:18
474|9536|1981-03-25 15:05:18
727|1523|1964-04-01 22:05:48
727|2467|1962-01-26 11:16:11
727|1466|2008-08-23 03:44:16
346|435|1997-09-03 05:26:22
727|6598|1962-02-13 15:31:51
727|3053|1985-09-09 21:51:03
492|5385|1963-12-03 16:02:41
728|6367|1992-11-03 07:35:48
307|8978|1969-08-02 22:34:31
728|4838|1972-10-29 23:16:16
273|4886|1982-03-11 11:00:04
338|4690|1985-11-14 14:18:45
728|3156|1998-11-13 20:20:41
728|5333|2004-01-16 02:10:00
728|4047|1971-08-01 15:13:05
586|6745|1975-12-11 05:11:59
617|7292|1961-03-05 06:18:15
633|333|2001-03-15 02:26:53
728|3802|1978-11-14 14:34:24
728|334|1962-11-13 18:32:10
192|2614|2005-10-09 19:16:34
254|9583|1990-12-31 16:10:01
436|2479|1984-06-03 03:39:13
517|5369|2000-02-20 20:00:40
728|9454|1992-05-30 01:35:11
729|5496|2002-01-18 03:41:40
342|1791|2007-10-18 11:29:09
729|2005|1961-10-09 14:13:30
729|5428|1962-02-04 18:35:34
160|7361|2000-08-16 13:56:20
729|6867|2004-06-03 06:57:08
730|7716|1977-09-01 14:33:19
95|5626|1972-10-31 02:12:58
730|6116|1972-07-25 04:33:09
716|8228|1979-12-12 18:01:34
730|2626|1997-09-30 07:24:33
99|7297|1990-11-10 02:24:48
730|3443|1992-04-20 01:09:59
730|1011|1972-05-19 21:37:49
400|715|1983-06-05 10:09:27
438|8249|1998-04-23 21:25:23
444|3564|1967-02-25 07:40:36
730|7669|1980-04-24 13:39:30
450|4600|2004-05-30 05:34:55
730|5265|2006-03-10 00:44:48
731|1920|1991-07-29 05:48:41
731|3189|1993-07-06 00:03:42
731|1644|1960-05-10 22:43:23
731|2734|1985-08-23 02:58:44
328|4972|1988-10-12 07:43:06
731|5325|1985-05-18 15:56:24
693|192|1976-12-15 11:23:21
731|8986|1961-06-24 08:48:51
731|1185|1985-07-20 12:11:38
650|8848|1984-08-09 22:11:06
731|9889|1964-11-24 20:26:13
731|4295|1994-12-06 13:46:24
231|2071|1995-04-18 01:01:30
447|9187|1973-10-15 13:54:57
731|1996|1968-09-12 04:25:35
690|3284|1983-03-31 00:05:08
731|7777|2007-08-05 18:20:44
731|9378|2006-10-31 06:07:32
731|8485|2000-03-05 07:34:17
732|3824|1973-02-17 12:54:06
431|7986|1974-04-16 01:57:20
732|4597|2000-03-19 13:47:00
397|1956|2006-04-20 00:20:04
732|9954|1998-09-01 08:25:40
732|1544|1994-01-10 15:04:39
732|8545|1994-05-26 11:43:45
304|6004|1970-06-10 21:53:53
323|9422|2001-11-16 15:39:47
733|2439|1968-11-04 07:41:55
714|8352|1997-10-12 11:31:29
733|5973|2000-02-20 10:40:14
733|6465|1988-09-14 22:06:47
733|323|1998-11-06 15:43:51
109|9125|1987-04-06 01:39:02
733|8812|1991-08-05 23:08:29
733|6525|1976-06-08 03:49:07
733|7095|1977-11-23 10:43:10
247|6613|1962-04-22 17:16:31
686|7631|1997-10-15 03:51:43
734|5531|1971-10-12 02:36:30
227|2058|1993-06-03 09:16:10
734|1732|1977-01-27 12:52:27
185|7793|1971-02-26 19:20:12
423|3947|2005-05-01 03:43:19
734|9375|1966-08-05 15:28:21
734|5998|1970-01-29 11:24:22
346|9741|2007-01-10 19:57:55
734|721|1963-08-17 21:53:18
590|9585|1998-11-07 05:57:03
734|6425|1995-08-03 20:38:29
734|9843|1991-08-20 11:40:15
354|9503|1977-11-10 07:44:22
734|3613|1996-03-29 06:50:27
734|6427|1985-01-13 05:32:09
178|1032|1992-05-29 12:37:21
734|7200|1986-11-11 22:32:29
734|6643|1994-04-01 16:08:41
735|7701|2003-09-13 15:08:26
717|4517|1978-10-18 05:30:37
735|4372|1982-12-12 16:43:11
735|1289|1995-02-08 16:57:53
735|8471|1996-02-21 09:27:13
292|1141|2006-11-19 01:27:07
524|7381|1979-11-03 14:10:29
735|9269|1962-01-30 09:59:37
213|9637|1985-04-21 19:47:39
502|4508|1968-01-29 13:46:29
735|4417|1971-06-13 09:18:41
735|5672|2000-02-23 19:34:50
146|1205|1974-12-09 19:04:09
735|5589|1981-09-22 12:06:53
222|3736|2000-06-27 20:33:18
735|8317|1966-01-23 03:36:54
735|9495|1970-12-24 15:53:25
477|748|1986-05-12 06:45:34
534|7751|1983-03-21 07:40:45
736|8990|1986-12-27 15:04:49
736|2141|1991-04-30 01:54:31
736|353|1985-01-14 22:19:12
588|2952|1999-12-03 17:15:23
736|2337|1994-03-13 06:44:21
736|8805|1979-11-23 18:28:59
502|8613|1970-07-02 03:18:27
736|7174|1999-11-07 04:34:09
387|1675|1992-11-23 06:54:24
736|6421|1986-12-03 12:27:35
736|8408|1966-05-21 11:59:25
223|6949|1977-11-22 06:05:58
633|9646|1967-05-31 14:15:55
736|7506|1969-09-15 12:56:57
736|2755|1975-02-20 08:25:17
305|4339|2002-11-09 03:54:32
736|1075|1970-05-20 15:23:50
408|6113|1991-03-16 06:25:34
736|6754|1995-10-04 12:58:43
200|5795|1961-04-07 11:45:05
626|5629|1980-09-06 06:01:41
737|1777|1984-05-24 21:51:14
603|1891|1971-08-01 03:01:15
737|681|1986-05-16 01:53:22
76|1084|1983-11-06 09:42:18
366|963|1975-11-01 08:53:24
737|4793|1987-05-08 21:00:13
737|6569|1999-11-20 00:27:45
737|4502|1995-03-13 06:32:22
312|9028|1964-07-23 23:23:43
737|2557|1988-08-22 06:55:06
737|9801|1980-07-31 00:44:57
19|5915|1968-10-06 02:12:56
738|229|1971-09-23 18:32:01
738|7713|1980-05-26 06:51:50
241|3399|2005-07-20 11:15:59
738|4170|1988-08-04 16:41:43
136|3697|1995-05-12 21:40:01
234|4148|1969-03-13 18:28:43
738|9170|1994-10-27 07:25:48
164|7137|1995-01-23 04:38:30
286|3870|2001-06-01 06:09:36
738|232|1963-09-26 22:55:15
738|774|2004-02-22 02:10:57
69|856|2000-07-10 15:20:20
738|4061|1992-02-15 22:05:50
94|1822|1976-05-21 01:13:04
738|7268|2000-05-07 20:40:18
35|8864|1962-04-13 00:55:40
195|6969|1963-12-22 00:29:51
738|6762|1977-07-26 19:45:33
713|4709|1986-05-26 04:15:57
738|6325|1981-04-04 06:21:37
250|4909|1999-11-22 03:18:29
738|430|1992-03-25 11:48:56
738|9683|1996-02-29 19:29:47
738|3023|1987-05-13 21:12:37
738|1088|1999-03-14 00:27:02
738|9813|2007-10-20 09:04:31
738|482|2004-10-31 10:46:19
738|9880|1984-11-26 15:33:10
403|910|1997-04-17 10:46:01
465|3384|1999-07-04 01:47:23
739|5759|1969-01-27 10:29:47
73|3663|1991-10-29 09:18:24
318|43|1965-01-29 12:39:11
739|6783|1972-10-12 09:33:15
649|7079|1970-12-23 02:11:58
739|48|1987-02-12 21:56:03
739|3587|1974-10-09 07:18:11
648|7811|1999-10-19 19:10:02
739|406|1963-04-14 00:38:51
739|125|1997-06-10 23:12:24
739|2150|2003-10-02 11:07:05
176|6666|1985-06-12 08:13:41
739|9254|1996-11-26 09:52:08
739|2406|1974-02-23 13:30:38
370|4876|1966-02-22 04:54:33
739|2862|1961-03-05 12:43:11
239|8268|2005-02-18 06:12:12
739|2133|2005-12-09 03:17:20
739|6840|1962-03-05 13:04:12
641|4138|1996-07-19 09:13:11
739|145|1977-04-19 08:45:47
740|6546|2005-03-10 13:43:57
740|5700|1960-01-05 08:49:27
740|6196|1966-04-01 07:36:05
452|6859|1999-01-07 09:00:15
656|3681|2002-01-20 18:41:06
740|9988|1979-08-06 01:45:40
596|502|1968-12-09 06:31:11
740|8309|1971-10-05 19:36:55
740|2594|2003-11-28 01:49:43
258|4291|1985-01-12 18:38:46
455|9510|1962-05-10 05:16:24
644|9332|1965-09-30 05:11:25
740|7419|1972-11-18 06:30:52
32|6464|1964-11-21 15:33:16
154|9755|1993-03-18 20:59:45
740|8340|2006-05-21 18:41:16
740|7289|1999-04-06 04:41:00
740|5079|1970-07-25 18:47:41
589|1594|2000-07-24 00:28:01
741|3268|1985-06-26 13:20:00
741|2580|1997-11-03 13:35:39
741|1617|1966-02-08 13:50:54
741|3707|2006-03-28 08:18:30
258|7434|1963-10-01 12:22:06
741|8051|1984-10-09 21:35:05
238|7340|1989-07-15 12:16:05
741|6572|1998-10-06 12:53:05
106|3535|2003-12-04 20:50:13
741|5665|1974-04-20 00:43:36
388|6743|1993-04-03 23:26:33
742|7607|1980-03-07 12:00:43
504|5702|1962-02-15 01:33:11
742|9464|2005-08-12 16:16:13
309|679|1968-01-10 22:38:17
533|5060|1988-09-12 12:22:48
647|6082|2008-05-31 05:44:46
742|3848|1975-12-04 02:13:44
742|3125|1992-11-25 03:30:43
366|3152|1982-12-22 09:41:15
742|4700|1964-11-19 06:19:32
121|8455|1998-10-22 06:24:39
697|6387|1973-05-22 11:34:38
742|5455|1976-10-09 09:21:25
317|2403|1983-03-15 10:06:38
742|3856|1979-04-16 13:01:08
742|4065|1960-05-29 10:35:26
496|3081|1995-11-30 23:24:30
590|3102|1977-03-13 17:33:06
604|3039|1982-09-13 21:59:14
743|4590|1993-07-06 18:00:43
90|2463|1987-07-16 07:00:57
621|2596|1989-01-01 08:45:40
743|2443|2007-12-13 09:07:37
703|8403|1975-09-17 08:04:41
743|8777|1969-12-21 02:43:47
743|3970|2004-12-17 11:03:21
508|7133|2000-02-07 18:33:20
743|9664|1982-02-17 09:25:19
743|9336|2007-12-21 06:41:58
743|6797|2005-04-17 03:02:26
514|7943|1966-06-01 21:19:21
744|1207|1999-08-10 15:59:06
543|9425|1998-02-27 21:40:44
744|8254|1997-03-12 10:19:14
590|9308|2007-08-16 03:32:16
744|3483|1990-07-08 01:30:07
744|5182|1984-06-15 08:24:11
738|1340|1974-05-04 12:41:05
744|53|1984-10-08 11:48:18
744|7441|1995-02-28 10:45:55
326|8499|1965-04-27 05:55:02
745|6767|1986-09-17 13:19:38
355|8598|1999-09-28 23:25:56
745|3086|2002-07-27 10:56:12
745|9103|2007-09-11 11:14:51
745|2116|1966-01-12 05:26:51
559|8380|1995-08-21 15:24:28
745|2500|1960-12-31 06:56:04
176|4574|1980-03-27 02:48:06
745|3753|1963-02-14 04:37:19
745|4077|1971-09-20 03:47:11
745|9915|1963-05-21 13:30:10
589|4264|1981-01-17 23:11:11
746|3037|1999-04-13 02:35:23
746|9344|1966-04-12 15:25:01
746|7757|2003-11-07 23:49:45
746|6291|1989-12-10 19:25:44
746|2124|1975-05-17 01:57:54
746|1896|1988-05-20 05:28:20
746|3250|1989-02-23 07:26:30
746|1079|1967-06-28 04:39:52
350|4418|1979-05-02 10:15:26
442|6143|1994-04-18 23:25:09
746|9298|1979-08-26 10:19:45
201|4494|1963-04-17 10:45:09
244|1416|1980-03-21 06:58:04
558|1824|2006-09-17 00:52:46
746|5919|1968-07-24 22:52:59
630|7080|1977-03-15 16:46:25
746|5510|2006-01-30 13:59:46
747|2524|2007-09-01 14:23:38
747|3259|1971-09-05 19:53:01
621|6616|1989-10-09 08:31:43
720|4342|1994-06-20 06:13:44
747|7111|2000-06-23 21:50:22
747|3678|1994-12-02 19:43:55
38|4759|1960-11-20 23:37:38
565|5884|1960-10-24 00:12:58
747|8467|1968-08-23 10:48:28
747|9756|1989-03-09 01:15:06
307|3683|1960-03-06 21:57:30
482|199|1995-08-04 21:07:36
747|3472|1979-01-25 18:50:35
216|6365|1977-02-10 05:41:51
748|9562|1968-11-06 03:57:01
618|1153|1960-05-28 08:45:49
748|5009|1967-05-07 07:49:46
748|2811|1965-10-31 01:01:45
748|5462|1963-01-09 21:17:12
22|6847|2003-01-04 03:25:41
72|121|1986-05-13 03:55:17
115|6033|1962-01-31 06:11:00
748|6582|1999-09-09 14:02:03
748|8569|1980-07-09 15:03:37
585|1249|1970-03-18 17:14:01
659|5083|2006-05-12 21:12:31
748|6763|1981-01-18 00:26:02
748|3794|1960-04-13 11:20:40
748|3826|1986-06-25 22:26:16
96|38|1979-06-25 21:15:26
748|126|2003-04-09 04:00:25
748|5695|1988-07-08 17:47:28
369|616|1980-03-18 23:59:35
714|3044|1967-05-18 23:12:27
748|5930|1999-03-03 18:41:23
749|9437|1998-12-20 08:09:57
749|5501|2006-03-25 23:21:38
749|4480|2007-02-03 20:36:18
749|2270|1975-07-23 14:48:24
347|6662|1981-04-24 07:36:57
749|3097|2005-12-20 05:18:24
749|1798|1985-11-14 11:27:36
749|1865|2005-06-29 21:55:22
89|5814|1963-06-19 15:05:41
749|951|1997-08-27 13:58:13
95|797|1973-12-27 16:37:00
715|7963|1990-01-11 13:59:22
749|9990|1982-06-26 20:38:34
