Person|Company|workFrom
3784|7|1960
9929|2|1974
3097|12|1986
8722|0|1963
6596|14|1993
8721|9|2005
7957|10|1968
4790|14|1987
8721|13|1999
7828|3|1975
3654|3|1989
8717|7|2004
4594|7|1986
8566|14|2006
3704|2|1985
9929|3|2007
6398|6|1964
8415|1|1968
8712|4|1992
8712|3|2006
3301|10|1988
4106|5|1960
9636|8|1969
2633|11|1996
5002|9|1989
9264|11|1985
9221|10|2006
6133|9|2000
5852|1|1982
8138|10|1967
8853|5|1972
7932|4|1965
4980|9|1981
2628|6|1984
9475|13|1970
3419|10|1980
8705|7|2006
6222|11|1991
3529|3|1985
8573|10|1992
4942|10|1972
8555|8|1999
1865|4|1998
8702|12|1987
2829|8|1971
6343|10|1970
788|12|2000
8702|7|2007
5788|13|1997
7415|5|2001
9066|10|1967
2447|10|1961
8701|6|1965
8700|13|1971
3384|14|1968
2008|4|1981
5192|8|1976
6297|5|2003
8988|1|1977
4643|6|1991
2116|8|1979
9169|12|1966
1631|1|1974
8416|13|1996
128|1|1999
8011|3|1990
8890|1|1960
280|10|2000
5818|11|1961
239|2|1974
8622|0|1990
8129|12|1979
8076|5|1976
9768|10|1974
7849|5|1979
8694|5|1982
3332|1|1980
729|2|1964
7009|6|1995
1801|11|1987
8997|1|1975
8205|4|1999
8196|10|1975
2913|14|1987
5488|6|1964
8691|6|1968
999|1|1961
8546|1|1995
5052|12|1968
5194|9|2004
689|9|1962
1448|5|1992
8689|3|1962
7014|8|1996
9140|14|1997
9091|1|2002
8688|10|2002
2922|4|1975
8688|6|1978
9472|5|1962
4288|3|1989
2251|2|1977
9158|12|2001
7226|5|1990
3598|11|1987
4609|13|1985
8684|5|1997
2495|8|1982
6624|6|2002
9158|14|1965
6427|2|1999
2378|13|1994
8681|14|1978
8680|14|1963
970|8|1967
7362|1|2004
1265|13|1969
4425|0|1994
9437|8|1997
8950|12|2007
8675|12|1978
8671|8|1998
8671|10|1962
1488|3|1972
8668|14|2001
5100|2|2000
668|12|1972
8666|14|1992
3539|13|1978
8118|4|1971
9062|7|2007
8662|6|1999
3356|13|2005
7230|2|1973
8662|2|1986
6732|6|1964
8662|9|1994
7907|7|2002
8149|14|1976
9331|7|1993
8232|1|2004
1644|6|1994
8660|7|2005
7472|11|1996
5740|14|1960
8717|12|1971
8660|11|1982
9555|10|2007
163|5|1962
9952|0|1999
6810|4|1975
8886|9|1964
9378|5|1993
2393|2|2005
4742|14|1971
9968|0|1968
2421|4|1975
8655|11|1998
9737|11|2006
9659|4|1968
679|13|1966
8652|14|1996
8367|12|1997
6663|10|1990
8568|7|1994
8506|2|1998
6087|14|1974
738|9|1976
6729|7|1977
4968|9|1965
8773|0|1991
5792|11|1961
8547|14|1994
3644|4|1970
6282|5|1993
35|9|1995
7463|7|1966
9155|9|1988
9917|4|1977
5739|14|1968
2811|2|1986
282|2|1992
8644|12|1979
6952|1|1991
8642|6|1978
3684|6|1978
8642|3|1995
7787|7|1960
6830|11|1997
669|13|1967
2335|13|1982
7173|2|2000
7463|8|1970
4470|0|1989
3247|5|1972
8633|10|1971
8316|6|1976
4284|14|1970
3408|9|2004
6163|6|1978
8632|3|1972
5519|4|1991
9107|9|1990
8626|9|2002
4392|14|1994
9516|13|1963
8623|5|1993
9496|2|1973
4758|5|1967
8623|13|1991
2844|13|1961
2953|2|1996
2267|11|1979
8982|5|1981
1021|4|1989
3096|14|2003
8622|3|1967
8620|11|1996
8197|4|2007
5736|0|1999
5790|6|1986
2296|0|2003
8617|5|2006
7206|10|1995
9123|8|1981
6734|12|1964
8344|6|1995
8465|13|1981
8616|10|1974
5878|7|1970
8427|12|2000
8356|12|1973
1022|8|1992
8972|11|2007
99|9|1972
8616|11|1999
5726|1|2002
8440|9|1978
8299|4|2006
6610|11|1979
5658|7|1970
8481|12|1961
8608|0|1983
8368|13|1970
3653|4|1983
7393|9|1964
4440|3|2002
8500|14|1961
8593|5|1978
8605|2|1975
8604|6|2005
7612|12|1982
9678|9|2005
4290|0|1978
9697|0|1983
9430|2|1993
3881|4|1972
8602|9|2000
8535|1|2007
6612|2|1995
2545|0|1978
6998|13|1971
5837|8|1972
5950|13|1977
9532|13|1965
8420|14|1982
7220|13|1996
4841|7|1986
1231|2|1996
7210|14|1983
5414|13|1981
2626|9|1964
6270|1|1990
431|0|1985
9806|8|1988
5343|7|1988
6935|9|2003
2731|4|1994
7189|13|2001
1137|13|1965
9910|10|1961
4944|2|1994
8394|13|1995
7941|0|2002
8592|0|1993
9297|13|1962
5835|11|1986
8299|5|1989
5844|2|1995
9893|14|1995
8663|7|1971
8591|7|1980
5017|1|1964
8589|9|1979
600|10|1978
2692|0|1991
7734|6|1961
3521|0|1983
6480|10|1982
7769|14|1993
2289|14|1989
8323|9|2003
678|6|1962
8588|12|1967
7884|6|1982
2628|11|1998
9216|5|1982
3683|13|1976
8940|2|1977
1694|10|1986
7003|3|1985
7213|3|1961
8580|8|1986
9545|5|1968
5765|5|1994
8574|2|1960
8042|13|1963
3861|14|1969
6196|2|2003
9978|4|1961
8571|11|1980
9856|3|1999
6657|10|1971
5933|3|1991
8220|14|1963
7148|13|1972
4232|5|2004
3726|6|2003
8570|5|1999
8570|11|1961
3706|13|1988
8265|10|1997
7148|0|1970
7994|10|1979
5691|8|1982
4709|6|1990
8123|13|2003
9643|14|1993
6008|10|1960
9979|0|1963
5761|1|1997
6497|0|1989
6534|9|1964
9986|7|1973
144|0|1961
5724|7|1994
8567|4|1976
6705|9|1983
4269|7|1992
1379|7|1999
3923|1|1979
362|5|1964
8567|8|2004
8169|9|2006
9315|13|1985
3560|3|1998
9515|5|1961
6946|10|1982
7241|3|1981
4716|2|1976
5455|14|1978
7623|8|2000
8564|3|1968
8390|4|2001
6085|10|1979
8562|11|1991
9502|7|1971
2427|13|1995
205|5|1979
8558|10|1985
1530|1|2001
8897|6|1995
6148|9|1999
8557|6|1963
9200|14|2001
5833|9|1989
9326|11|1968
9362|7|1977
3305|6|1995
9218|3|2005
9785|9|1990
9020|2|1994
8557|0|1988
951|13|1977
8252|8|1962
6460|8|1982
8808|13|1995
9446|6|1990
5023|8|1985
7411|7|1974
4107|11|2003
9715|14|1961
8469|4|2005
3229|13|1966
2977|4|1992
2215|6|2007
8466|14|1960
7410|7|1970
5290|5|2004
8556|11|1973
9900|9|1969
8556|10|1981
8027|1|1992
9386|13|1986
5484|10|2000
4662|6|1976
8200|0|1975
9565|14|1969
8554|4|1974
6753|8|1994
9596|1|1965
2868|14|2007
9638|6|1993
2179|0|1970
9080|1|2000
8551|13|1963
9871|4|1970
8549|6|1980
8527|14|1994
1353|14|1971
6252|1|1985
8544|6|1985
8542|13|1968
4041|7|1963
7833|13|1974
8926|11|2002
8541|3|1960
7943|0|1989
8447|13|1977
9183|5|2004
8540|5|1976
8540|7|1994
7315|3|1975
8236|12|1990
6501|9|1978
9304|1|1969
9314|5|1997
8272|1|2007
8539|6|1962
4547|5|1987
3997|6|1982
660|1|2007
6557|14|1995
111|9|2002
3837|13|1975
6963|4|1985
2711|8|1970
8537|3|1980
7957|14|1965
9556|10|1996
2802|1|1998
4423|12|1963
8533|12|1962
7025|8|1974
1107|14|1964
8202|9|2000
9847|2|1966
3818|7|1986
2074|12|2006
5069|11|1997
7129|13|1973
8533|0|2005
6410|7|2001
5192|13|1975
7270|14|1968
4562|9|1982
2717|12|1961
8320|8|1960
8533|14|1997
8167|7|1967
1966|10|2002
3352|5|1999
341|10|1962
8532|5|1960
6084|14|2001
9183|9|1976
9356|7|2002
2186|6|1977
7111|4|2002
3448|1|1995
6991|7|1987
4820|6|2003
3576|4|1983
9949|4|2005
9003|11|2004
2455|11|1994
8529|12|2004
3062|3|1977
7989|6|1989
7653|4|1965
5102|1|2001
8529|3|1983
9395|14|1969
4918|5|2006
8528|1|1966
8212|14|1982
3664|0|1973
9786|2|1977
8528|8|2001
8528|14|1970
7788|8|1976
423|1|1975
6170|14|1973
8480|11|1999
7678|6|1977
8525|4|1992
7338|12|1982
6824|12|1978
6188|10|1971
6224|7|1993
9048|8|1975
8124|13|1961
3898|10|1974
6914|0|1970
5290|0|1985
7438|2|1999
2599|14|1980
7746|6|2003
7933|1|2001
8377|2|1966
8518|14|1994
4494|1|1982
9096|6|1962
4171|3|1989
8731|14|1982
6554|8|1999
8516|3|1963
7079|11|1963
8402|11|1974
8515|14|1975
1712|7|1981
6855|13|1992
2476|12|1991
8513|14|1965
6644|10|1967
6179|6|1984
8662|8|2004
2957|2|1968
6612|10|1991
8051|9|1978
6434|13|1990
2305|1|1975
5658|0|2006
8512|4|1972
8231|0|1991
7708|7|1997
3554|10|1969
8509|5|1972
7249|8|1983
1150|10|1967
7479|5|1993
8507|14|1996
3010|2|1986
6706|12|2000
6753|12|1967
9068|6|1990
8506|5|1983
8506|13|1975
8217|0|1971
8176|8|1988
6764|7|1997
4479|5|1960
8852|5|1975
8503|11|1978
9101|7|1998
3650|4|1991
281|8|1967
1116|0|1979
2820|3|1981
5835|2|1973
6338|1|1994
8605|1|1982
8502|4|1980
8500|8|2002
6246|0|1999
3998|13|1982
4158|4|1979
7237|5|1971
7201|10|1979
6655|8|2005
2327|11|1966
8967|4|1989
8492|1|1964
4306|11|1973
7936|1|1960
3923|13|1990
9614|0|2007
8492|6|2002
9779|10|1993
2638|2|1999
8491|12|1980
8485|14|1997
8357|3|1994
2676|13|1978
8485|6|2001
636|2|1997
8484|12|1989
8502|12|1993
8305|7|1994
9792|7|1978
7254|10|1994
4779|9|1971
6250|6|1965
1938|4|1963
3534|7|2003
8483|11|1962
9988|7|1977
6857|11|1991
3572|11|1964
45|1|1998
2654|2|1988
8482|9|2000
1466|10|1970
8481|11|1985
6824|2|2007
5874|11|1989
9891|0|1974
5539|2|1976
8511|12|1965
8421|13|1961
7836|7|1964
6180|2|1968
1730|1|1997
4094|13|1981
8480|0|2007
1856|1|1960
8479|1|2005
5728|5|1993
6676|3|1965
8582|8|1961
8940|11|1967
8478|9|1996
6857|13|1993
7157|12|1979
6036|5|1989
9218|7|1983
4436|3|1967
2866|2|1977
8477|13|2006
3858|10|1962
8476|1|1971
6666|3|1968
9652|2|2005
3691|14|1990
8385|14|1985
6616|9|1998
2208|7|1967
9493|3|1971
7394|2|1982
249|11|1988
8556|8|1964
8475|3|1984
8323|5|1973
6397|10|1978
9247|6|1993
533|8|1974
1814|12|1978
7060|7|2003
8311|7|1978
8393|0|1997
4938|4|1990
6401|3|2005
7317|5|1980
7418|10|1973
8472|5|1993
7341|0|2007
9962|14|1989
8472|10|1973
8472|9|1963
3957|8|1986
5676|3|1996
9236|10|1972
8468|8|2003
7220|14|1977
3537|3|2000
5637|7|2002
9262|14|1980
6493|0|1985
4190|0|2007
2443|5|1972
5580|1|1999
8467|6|1962
420|6|2007
6078|5|1983
8447|14|1974
7254|11|1970
6794|7|1994
8465|10|1982
54|3|1984
3627|2|1967
3955|7|1997
2811|13|1983
8464|9|1983
4837|8|1995
7087|8|1974
8462|13|1999
365|5|1964
3219|5|2002
454|0|1990
5078|6|2002
9103|6|1967
4178|1|2005
8461|10|1990
7126|5|1960
3963|0|1976
5568|3|1992
7365|3|1969
6646|4|2004
8459|9|1978
6678|10|1988
6535|5|2005
9913|3|1962
8458|10|1978
8458|12|2004
9538|11|1982
6998|12|1994
4098|4|2005
7996|3|2002
5529|0|1981
3960|12|1973
8456|12|1964
5402|10|1960
5385|6|1982
7696|6|1969
7830|8|1997
5457|4|1976
7869|1|1998
1466|14|1973
8454|6|1969
1000|9|1979
8453|1|1966
8175|10|1998
8907|11|2007
8446|14|1960
8319|6|1962
8317|3|1997
7360|6|1991
4767|9|1993
3259|2|1973
736|1|1968
2623|6|1982
2483|11|1996
8628|1|1982
4906|2|1979
8442|12|1982
4848|13|2004
5003|10|1987
6620|4|1976
6406|13|1965
8442|6|1976
2415|14|1962
8619|10|2002
5112|1|1989
8440|4|1977
7937|1|1964
3514|3|1987
8435|8|1972
6841|12|2002
6427|10|1972
4008|11|1992
1120|1|1971
1817|14|1968
8072|8|2006
9848|6|1986
8927|4|2007
6234|5|2005
8231|4|1992
7955|0|1996
954|3|1999
8542|9|1998
1731|11|1991
3936|11|2007
8432|3|1964
1922|2|1993
8430|13|1999
5659|6|1975
3317|7|1993
8429|13|2004
8428|1|1966
9007|0|1983
4665|2|1972
8426|7|2002
9275|13|1966
8426|6|1961
9039|7|2000
4124|0|2001
8426|8|2000
6479|10|2007
8424|6|1987
8333|7|1960
9587|3|1973
8421|1|1968
9948|8|2000
8346|14|1978
7094|13|2007
8533|7|1994
8421|8|1977
8419|4|1993
8418|6|2000
4468|6|1999
9621|1|1975
8414|12|1988
2929|4|1967
6215|13|1967
9074|10|1963
2213|6|1990
8408|12|2006
2633|13|1964
7662|14|1985
3416|2|1973
5225|6|1979
8406|0|1971
6330|9|1987
6557|4|1974
8090|13|1994
7760|9|2005
8404|11|1981
3528|14|1965
2679|13|2004
1244|13|1998
7245|6|2007
7513|13|1992
8403|1|1960
8398|13|1962
8761|9|2001
8396|6|1977
8396|13|1974
8396|1|1981
9605|9|1970
2115|4|1974
6169|3|1965
5601|2|1997
8977|4|1969
6038|4|1982
8393|13|1967
8391|11|2002
1886|6|1993
8686|0|1986
6469|9|1995
661|0|1984
3666|2|1981
2912|10|1983
133|6|1969
8388|14|1992
1160|2|1986
7095|1|1963
2644|7|2000
6390|14|1964
4744|2|2005
8387|14|2001
2485|12|1992
1156|12|1994
9103|7|1976
8386|6|1991
504|14|1984
8386|11|1969
2243|13|1960
6747|8|2007
8357|13|1987
9255|4|1998
4501|1|2007
8386|3|1999
3598|9|1991
6358|6|1973
8407|0|1990
121|6|1979
8385|0|1996
718|2|1969
5467|0|2004
9420|10|1960
8775|8|1964
8479|3|1974
9908|11|1969
9436|5|1964
3315|13|1991
9839|9|1983
8383|1|1981
4207|1|1990
4122|7|1985
9390|12|1961
7804|7|1993
8381|0|1990
609|6|1988
8380|12|2003
4894|8|1968
7311|2|1975
7907|3|1986
5584|8|2005
9960|13|2005
8379|4|1962
3821|3|1982
7268|11|1968
1005|3|1999
9782|1|2004
8210|7|1988
8371|12|1987
5175|11|1987
8371|11|1966
8232|2|1988
9004|0|1961
3934|11|1976
8370|2|2005
9224|6|1963
4240|9|1961
1282|3|1985
4137|0|1991
8369|7|1968
7825|0|1967
8366|7|1976
8287|11|1966
3486|0|1964
7050|5|1987
6600|9|2006
9274|12|2002
8366|8|1962
5985|2|1996
7702|13|1965
278|6|1998
4840|14|1967
5089|13|1981
8365|4|1979
2154|5|1982
8364|10|1964
1697|8|2003
5343|11|2001
8359|13|1973
8873|5|1969
9828|7|1993
8204|12|1984
8359|0|1969
7849|14|1995
9172|1|1968
6668|9|1997
1360|11|1973
8914|8|1982
3084|4|1990
3063|5|1969
8357|12|1975
8588|13|1963
8353|1|1974
4845|14|1986
8352|9|1990
4381|14|2006
7675|7|1965
8346|9|1991
1034|12|2004
5575|13|1999
8344|0|2000
5666|10|1982
8444|12|1968
6962|13|1990
7879|9|1999
9561|12|1982
4438|14|2006
9047|13|1975
5972|11|1980
6274|1|1993
7048|3|1962
8337|7|1961
4097|2|1982
8852|9|2007
2586|14|2005
2689|7|1980
4674|3|1977
8296|7|1996
7234|1|1970
6786|4|1979
7444|4|1972
7110|8|1981
3484|7|1989
8333|10|1976
6399|14|1978
1106|14|1976
5059|13|1965
2208|10|1983
6729|0|1978
7644|5|1962
4847|2|2006
4390|12|2007
8749|12|1968
4131|13|2005
7773|11|1973
8568|1|1995
2790|13|2004
8332|12|1983
6382|7|1999
9134|6|2005
8330|4|1987
9361|12|1993
8329|8|1961
9477|0|2004
2711|0|1990
8328|9|1969
198|8|1969
6977|14|1972
8327|10|1968
9203|12|1985
6417|4|1971
8321|13|1999
9316|2|1964
4488|2|1982
4411|2|1968
742|1|2005
3875|1|2001
9041|5|1964
7688|3|1989
2044|9|1960
9453|8|1976
2723|6|1988
9653|13|2005
5654|11|1963
8046|0|1978
6562|0|1995
7454|6|1963
8323|0|1976
5709|8|1993
6737|1|1980
8780|7|1997
3118|3|1984
8322|1|1983
7566|13|1991
7625|4|1992
8812|12|2002
6266|1|2007
8879|13|1967
6837|9|1972
364|1|2000
9859|10|1990
3519|6|1972
2570|5|1960
6675|7|1990
3734|8|1991
8444|13|1995
9674|13|1974
8149|1|1986
6403|6|1991
5396|6|2005
7725|12|2000
8321|0|1982
8321|11|1970
5658|10|1979
9752|10|1977
8320|12|1991
8017|2|2004
6957|3|1964
6834|4|2000
8280|10|1961
6260|10|1997
1068|7|1975
6396|13|1973
8317|5|1991
9779|3|1995
1612|0|1993
7635|8|2006
2851|8|2006
8314|3|1966
2693|13|1969
9687|9|2005
3971|3|1973
8311|14|1986
7605|1|1977
3846|9|2005
9992|6|1962
1644|12|1975
8301|1|1961
444|2|1968
8311|11|1964
8307|13|1995
1066|1|2000
9328|4|1975
8297|1|1987
2471|9|2007
555|11|2004
8313|14|1990
8297|5|2006
8380|7|2007
8130|5|1967
3153|3|1996
8297|6|1978
2559|5|1990
7145|0|1973
1227|9|1961
9907|14|1977
9746|3|1998
7201|0|1994
8904|0|2002
6253|14|2001
4804|11|2007
3311|2|2003
9496|3|1994
2685|3|1974
8290|14|1975
7913|3|1967
3876|5|1984
652|5|2001
9454|4|1960
1781|11|2004
3362|12|1963
8206|10|1989
8264|7|1979
8289|11|1983
8342|3|1988
7400|8|2007
6060|8|1994
560|1|1968
6389|6|1977
8457|14|1970
8097|5|2007
8289|4|1974
8283|14|1980
2663|8|1963
9046|14|1991
5008|10|2000
6343|2|1984
7681|14|1969
9643|10|1962
4012|12|1979
8280|2|1966
608|13|1998
1782|10|1988
4587|2|1974
8279|2|1992
7937|0|1971
2647|6|1981
4825|2|1962
4332|14|1961
1070|7|2002
8277|11|1978
6880|1|1970
4744|12|2001
6890|13|1992
6683|14|1992
8273|4|1984
4080|4|1961
7310|9|2000
4738|10|1972
7405|11|1991
8355|14|1987
7674|2|1999
3562|1|1973
6598|0|1990
3339|14|1975
8684|13|1998
2927|1|1995
2233|13|1985
6137|8|1972
8270|7|1987
435|3|1986
5457|5|1965
7083|4|1966
8269|4|2001
5170|3|2006
572|9|1988
2383|9|2002
7720|4|1992
8169|6|1996
8267|7|1967
8264|6|1984
1187|8|1983
4250|13|1991
7553|13|1961
3120|12|1986
9362|9|1985
6747|14|1980
8263|12|1974
4147|4|1968
9228|8|1969
8150|12|1980
8262|13|2006
6625|8|1997
9556|11|1984
5998|4|2002
6849|11|1995
5029|13|1988
2772|2|1987
9822|0|2004
5527|12|1978
4195|11|1962
4988|0|1980
9832|0|1969
5713|0|1973
6492|14|1983
8259|8|1992
9740|3|1987
8258|0|1994
4859|10|1976
7998|6|1965
8258|12|1966
9360|12|2005
8257|4|2004
5352|5|2005
9594|4|1967
8254|14|1985
4728|5|1966
4189|12|1962
3844|0|1996
2715|14|1970
8251|14|1999
8111|4|1960
6364|5|1967
8250|4|1969
904|9|1990
5969|3|1985
5845|12|1985
3702|12|1994
8424|7|1988
6997|2|1975
8010|4|1996
2613|8|1975
4859|1|1985
9227|14|1960
9597|6|2004
3420|11|2006
8247|3|1964
9749|9|1968
2038|7|1976
4078|0|1977
8246|7|2000
1803|3|1969
8921|4|1982
3552|6|1995
8779|8|1969
330|11|1973
2190|6|1977
8245|0|2004
3318|10|1976
8351|6|2007
198|3|1979
4439|14|1986
8243|10|1963
1906|13|1997
5610|5|1981
6353|10|1970
7349|1|2002
5540|12|1996
2451|12|1991
7705|0|2000
5673|14|1977
5473|1|1980
8608|7|1973
8243|5|1979
9451|9|2005
5908|7|1987
4915|9|1999
8243|7|1998
4631|6|1992
9705|1|1991
7243|10|1989
7446|10|1983
9083|10|2006
6986|0|1974
3386|2|1980
8511|4|1981
3675|12|2006
8059|0|2004
430|11|1984
8240|0|1983
4529|6|2004
3190|1|1989
8743|9|1969
8310|13|2003
2395|13|1990
596|0|1986
8152|13|1988
9437|4|1988
72|8|1978
8237|10|2000
5324|3|2003
8009|6|1992
5049|14|1989
9139|0|1977
7908|5|1981
6966|7|1983
8982|4|1987
3398|6|1979
8234|7|1977
5219|5|1982
2627|2|2005
6574|2|2004
8101|8|2002
7531|4|1973
4703|2|1960
8134|14|1979
661|8|1966
2224|14|1961
5360|2|2005
5198|9|1978
8449|9|1985
8233|0|2003
99|8|1969
6610|13|1972
6389|7|2001
9262|1|2004
4505|4|2001
8539|7|1986
479|6|2001
5362|5|2001
5306|2|1976
8124|0|1976
8231|5|2005
6572|4|1974
8157|8|1973
7176|2|1979
7302|5|2000
8117|4|1966
2965|12|1999
8224|1|1974
558|12|1995
3776|2|2004
8747|3|1979
9830|11|1984
8223|8|1970
4094|14|2003
7913|6|1995
266|6|1999
9810|9|1997
6176|14|1967
450|13|1973
8221|5|1983
4711|4|1981
2438|4|1995
3530|2|1963
6954|4|1997
7754|12|1965
5251|2|1963
3765|0|2005
8296|5|1990
5523|3|1984
8219|10|1963
6309|10|1969
6245|13|1964
4691|13|1989
8212|4|1988
1702|11|1961
3606|8|2005
8697|10|1979
2577|8|1974
8210|11|1977
7262|0|1995
8875|1|1999
8210|5|2004
8209|8|1996
6473|14|1979
5991|7|1998
7757|5|1979
7206|9|2006
5773|1|2002
9707|12|1970
5532|6|1972
2061|4|1971
8208|3|1974
2998|9|1960
8455|9|1974
7573|4|1968
4609|10|1976
3355|9|2004
8399|4|1993
9246|9|1970
6605|10|1965
8201|8|1978
8200|9|1976
5145|10|2002
8199|14|1989
3369|6|2000
8197|11|1975
6926|10|1972
3887|8|2003
8197|5|1982
8196|5|1978
6393|5|1995
3930|14|1988
9930|1|1970
8195|7|1971
9819|11|2004
8195|2|1965
4337|11|1990
4858|1|1964
8193|0|1975
8192|6|1995
9965|2|1998
7475|0|1969
8446|7|2000
3449|11|2003
8190|4|1980
5770|10|1972
9312|1|1974
8189|9|1998
8187|14|1980
8180|14|1982
1870|5|1981
7453|11|2005
7502|8|1969
5067|8|1986
8551|0|1990
3648|11|1978
3481|1|1987
8179|11|1995
6195|12|1982
7287|7|2002
8175|8|1981
2313|14|1984
6301|9|1972
6420|11|2003
2842|7|1971
5338|8|1988
6988|8|1997
4499|9|1986
8174|0|1974
9625|7|1973
8172|4|1969
7529|8|1987
4004|7|1975
5332|3|1986
8167|1|1995
8697|5|2007
342|6|1982
8162|6|1996
2432|13|1997
8157|3|1990
5832|13|1970
8155|7|1972
8374|9|2005
8153|11|1990
6598|5|1999
3476|6|1962
6244|12|1975
7801|5|1978
8190|13|1970
6326|9|1984
3585|8|2003
2694|5|1963
8521|4|1970
4019|7|2006
2783|3|1991
1385|14|1997
8150|11|1973
1811|13|1986
1814|3|1992
7199|10|1999
5388|4|1997
7132|11|1968
8148|8|1998
2541|13|1979
2379|12|1984
8146|0|1992
6047|12|1985
8241|7|1966
5059|9|1962
392|0|1972
9934|14|1974
8501|0|1986
8144|0|1986
4740|6|1984
8488|1|1971
3401|3|1965
8081|5|1993
8143|11|2006
7731|9|1973
6441|8|1961
5034|0|1966
8142|4|1994
7376|10|1974
962|4|1962
8142|14|1964
3693|3|1982
8982|10|1961
8142|11|1986
7347|9|1976
9250|9|1996
1112|3|1962
9608|0|1975
3047|3|1976
8520|14|1966
8272|11|2000
4677|5|1990
8142|2|1964
6886|6|2006
8141|4|1967
8141|2|1989
8134|7|1986
3734|0|1995
8131|3|1977
6549|13|1986
6114|5|2003
7780|5|1965
230|1|2003
3193|8|1984
8131|1|1967
8287|1|1989
543|12|1965
7042|13|1996
682|13|1986
8255|2|1986
128|5|1962
542|2|1990
8126|10|1986
8125|8|1964
9648|9|1977
7933|0|1983
8124|1|2000
8041|6|2003
6315|0|1994
3060|9|1985
2855|7|1969
5089|11|2001
9486|1|2006
9826|4|1987
8122|6|1989
9294|1|1994
6797|12|2006
1762|14|1968
2439|7|1993
6544|7|1981
8119|4|1964
1190|7|1990
3714|5|1977
2488|9|1979
233|2|1988
6472|10|2007
7191|2|1995
7585|12|1981
6219|3|2007
234|5|1982
1782|13|1962
3456|4|1981
4832|4|1968
3622|9|1968
6217|12|1994
6208|8|1992
6216|11|2005
6216|10|1985
9014|6|2007
6216|0|1961
9745|4|2006
6216|2|1985
8505|14|2004
2966|4|1980
6215|12|2004
8352|14|1991
5682|8|1988
3055|0|2000
4939|6|1966
6215|10|1993
6213|11|1967
6207|5|2003
4226|6|1971
6205|12|2001
6204|4|1979
2490|12|1986
6202|5|1969
9067|2|1991
9687|5|1978
6202|9|1996
237|1|1972
1908|7|1996
9367|12|1982
8555|9|1979
4104|11|2004
2754|2|1999
6202|3|1996
6200|10|1983
6199|13|1964
7933|9|1960
6198|12|2003
1207|6|1967
6197|7|1965
6197|2|1968
4573|0|2002
6194|3|1968
6196|12|1981
6196|8|1984
1056|13|1966
9918|10|1991
8092|14|1987
5917|7|1997
6196|13|1988
6450|10|1974
6195|4|2003
6195|3|1995
6195|14|1976
7045|8|2005
6188|2|1997
4218|3|1989
1000|13|1964
6187|14|1986
6851|10|1960
3425|12|2002
6187|7|1980
1622|3|2002
6186|1|1984
6865|13|1982
7023|4|1978
8184|13|2003
6185|0|1981
5637|8|1996
6184|14|1975
5305|2|1963
7174|14|1998
6184|13|1984
3284|13|1987
3500|6|1964
6184|4|1971
9370|8|1982
5542|6|1967
6923|9|2007
8364|9|1978
2612|2|2002
6182|3|2006
72|6|1961
7543|14|1977
3589|9|2004
6180|9|2002
6179|14|1974
6178|5|2006
6178|9|1979
5310|11|1983
1798|1|1965
6177|11|1960
7142|1|1983
7690|8|1977
4318|10|1997
6176|9|1962
6176|1|2007
2783|1|1995
6175|14|1974
6173|0|1988
7695|12|1969
6173|13|2005
1106|1|1984
2466|11|1963
6172|1|1988
1536|8|2002
6172|6|1962
6172|7|1963
6170|10|1968
5566|4|2006
6169|8|2001
8014|1|1976
6168|12|1979
6168|0|1988
6538|4|1992
5750|3|1974
9542|7|1974
6168|8|1989
4973|12|1963
6167|4|1990
6166|9|1999
4487|4|2002
2866|13|1965
4535|4|1988
8429|10|1965
6166|14|1978
3504|6|1967
6166|0|1976
6497|12|1969
6165|8|1998
2892|12|1994
6165|6|1972
4749|12|1983
6960|3|1962
6164|0|2004
6162|7|1987
5633|7|1971
6160|4|1980
6159|14|1964
1101|3|1997
4433|0|1980
3891|10|1994
2609|3|1988
6157|8|1991
1380|3|1973
6155|0|2002
6154|3|1978
1757|8|1984
6154|7|2005
6153|14|2007
5693|3|1983
6152|6|1990
6151|11|1991
8400|11|1968
4432|12|1984
8929|6|1990
6151|0|1982
3149|3|1983
6150|12|2007
6150|0|1964
6148|10|2006
7367|14|1998
3471|3|2006
6145|9|1985
4910|14|1992
8226|6|1979
9177|12|1992
6144|12|2005
1167|7|1969
1390|3|1987
7909|10|1969
6143|4|1982
5421|12|1997
6509|11|2006
3421|7|1969
3226|6|1996
6142|3|1984
6139|13|1975
6139|11|1967
6138|4|1976
8972|3|1988
2540|14|1981
6137|10|1988
6137|9|1986
3893|7|1964
6136|6|1994
6136|3|1983
6136|7|1969
9579|4|2005
6135|6|1972
5326|6|1983
4853|0|1972
5399|8|1981
6131|9|1966
6131|12|2005
6737|13|1968
6130|7|1993
4586|14|1963
6129|8|1982
2784|14|1990
2480|11|1992
6129|7|1967
5818|10|1995
679|2|2006
2722|3|1997
6983|14|1970
6127|2|1975
8118|1|1981
6126|10|1994
6124|12|2002
6121|11|2006
6119|4|1977
4870|5|1968
6117|11|2006
3786|11|1996
6113|5|1984
2576|10|1966
6110|2|1972
9591|2|1992
6109|7|1960
1058|5|1992
5660|5|1965
6108|9|1999
889|8|2000
6106|6|1975
6106|0|1968
4652|2|1982
6104|1|1974
274|3|2007
8783|13|1989
3616|5|1968
8097|2|2000
