Person|Post|creationDate
5561|60237|2000-08-25 00:25:04
9391|20453|2007-08-30 15:44:23
9470|72338|1962-11-20 12:50:46
4699|27931|1973-04-06 18:30:31
2923|32212|2007-05-10 00:17:40
7479|17224|1967-08-18 15:59:41
8090|14844|2002-09-20 03:08:34
2538|31872|1995-07-09 17:05:59
9707|73639|2003-03-17 01:24:12
9384|80508|1963-11-21 11:21:44
2041|97057|1964-11-10 06:57:46
6172|71693|1993-03-30 00:58:06
5934|78210|1981-12-07 23:40:13
9895|62313|1989-11-27 09:01:11
6651|24163|1971-11-25 15:32:51
5553|91909|1961-05-03 22:42:42
7348|86386|1971-12-28 16:40:40
9905|72140|1961-11-17 14:11:51
1371|86953|1983-02-11 02:28:42
4931|90656|1979-09-04 12:44:49
9435|11208|1977-11-15 10:51:34
7269|55180|1970-09-13 01:44:06
2951|55207|1975-12-11 05:04:41
9402|43101|1967-08-04 19:49:43
9896|37480|1960-01-15 17:55:50
9664|95921|2003-04-03 07:07:30
9519|93031|1995-12-02 08:56:12
6976|63964|1985-04-21 08:48:27
1089|23490|1966-04-22 05:38:07
2665|65902|1975-12-07 12:14:56
9499|37944|2005-08-31 08:45:59
7065|69368|2004-06-20 21:18:49
8473|82438|1975-11-30 10:00:48
1883|40180|1981-04-11 19:57:40
4077|40416|1976-05-26 14:55:20
985|17733|1990-01-04 10:45:27
2286|40829|1963-09-19 22:52:58
7384|23738|1969-01-31 21:19:44
9622|91354|1997-07-30 21:10:32
757|9600|1996-12-06 17:23:51
8615|79373|1976-06-14 15:21:59
7156|1640|1999-09-12 13:25:15
7554|98378|1986-11-21 13:39:24
9970|20551|1982-09-02 01:55:35
3152|72529|2005-12-22 20:11:35
9933|35173|1975-06-03 12:06:01
5960|26951|1983-02-06 05:54:12
3736|55491|1961-12-12 18:25:37
2780|49301|1986-10-28 09:20:35
7618|18734|1980-12-12 23:22:24
9883|24469|1992-04-05 18:54:55
9640|37115|2005-09-24 02:21:17
9584|11338|2007-01-15 07:16:28
8328|36360|2004-10-26 04:46:03
5799|64934|1992-05-14 07:28:03
3161|36491|1993-10-25 01:33:46
7484|73052|1960-05-01 20:41:59
9941|20660|1989-06-23 03:20:12
945|22947|1972-02-02 22:48:58
5575|96898|1974-06-25 13:08:54
8771|53361|2000-04-18 07:51:30
1401|80495|1999-04-07 12:54:39
7467|60364|1960-05-25 07:29:17
9877|5592|1970-12-26 00:30:31
7865|73161|1980-03-14 21:09:08
9684|36130|1987-04-29 20:10:46
6686|47589|1978-05-25 10:58:02
8987|27212|2004-07-23 06:18:06
8464|85260|1960-08-14 20:40:46
9835|51939|1976-05-27 22:40:43
8937|57343|1970-01-28 08:47:49
9901|24086|1987-01-12 01:21:54
8184|95188|1978-07-15 03:12:53
3208|59561|1978-01-17 13:05:17
6688|58966|1999-03-31 01:04:48
7007|97557|1973-03-01 13:31:37
9936|24245|2008-04-21 01:16:57
9960|24269|1974-03-19 05:35:05
8562|54929|2004-10-27 01:30:23
8569|53836|1970-02-02 01:25:18
9987|1919|1968-09-22 08:13:27
4767|64862|2006-04-18 11:58:45
8925|50802|1988-06-13 16:01:09
7415|55296|2001-01-21 09:00:59
419|14584|1985-01-04 13:24:10
2962|66452|1967-08-01 03:30:52
2939|12972|2000-05-16 19:10:21
9890|75218|1965-05-03 12:36:45
8053|24411|2005-09-15 16:02:02
9333|92676|1974-05-13 00:48:16
2423|18478|1960-03-26 19:23:54
4857|75948|2008-08-02 20:01:20
4548|55909|1978-07-16 21:27:24
3468|54935|2004-03-27 21:18:54
9347|19575|1977-09-24 15:51:38
2457|31787|1971-12-07 19:30:06
2954|53955|1975-05-18 16:39:47
4217|88838|1997-05-24 17:03:44
9883|91979|1969-11-15 02:57:19
6347|91729|1987-03-22 17:13:27
9214|20980|1993-10-05 16:04:00
3359|57273|1985-07-01 05:55:11
8888|54535|2008-05-07 21:17:29
11|59511|1994-04-23 23:58:34
2091|95536|1983-08-25 15:51:14
4440|81445|1969-06-03 16:39:49
6159|34599|1967-10-07 19:55:55
9726|81187|1994-04-05 22:10:16
6937|74117|1989-12-01 03:01:51
9525|74531|1980-12-14 09:15:53
7062|57908|1981-07-23 16:01:27
7266|16845|1978-04-08 14:27:27
5350|91138|2003-02-10 10:02:35
6287|82279|1980-06-19 06:20:29
4542|2473|1960-07-04 15:49:08
9060|43733|1986-01-11 22:37:28
5963|13555|1971-08-02 21:00:15
7226|62770|1996-03-13 07:03:45
8476|49744|1976-09-19 09:25:29
8614|56498|1961-10-08 06:48:29
8627|93817|2008-01-30 15:54:17
7144|44802|1972-10-15 16:03:55
9915|9777|1985-11-24 20:40:55
5150|70844|2001-05-30 12:37:43
6569|38692|1980-11-19 23:31:24
9891|4495|1960-06-24 18:36:08
6919|4817|1964-04-16 13:28:50
7628|61668|2005-01-09 06:00:55
9397|51388|1966-01-22 02:45:53
3005|5374|1984-08-11 14:51:05
6733|14145|1974-11-11 18:03:17
7375|84643|1981-06-04 13:25:52
9878|10089|1974-11-08 20:17:49
8598|59200|1965-11-11 05:01:27
7722|32512|1967-01-08 18:25:50
9393|33200|1990-08-30 02:15:20
3919|68344|1995-01-20 13:44:55
9954|39546|2004-07-19 18:08:22
9633|78755|1972-12-30 07:19:53
9791|41536|1988-12-23 17:36:14
4754|95006|1966-01-04 08:43:44
9377|45775|1997-01-15 21:00:15
9961|71457|1998-02-21 00:10:06
6659|30599|1965-08-21 19:12:59
9680|73969|1984-03-12 19:00:33
9320|20776|1991-09-17 14:38:11
9963|68886|1988-03-13 04:28:14
1712|19943|1972-02-25 00:30:03
9723|75142|1985-03-28 16:15:27
9990|95713|1980-07-22 19:34:18
8057|72507|1968-11-28 04:07:32
7159|18279|1974-05-20 16:30:38
9700|25778|2007-06-13 20:56:33
9966|85409|2008-10-07 22:06:06
9415|54903|1963-01-12 15:00:36
4835|20299|1986-02-23 19:30:31
6666|7672|1989-12-11 02:12:59
7703|28337|1962-06-18 06:23:37
5281|55446|1966-05-27 19:51:17
4191|92880|1974-08-05 13:47:21
9313|2980|2006-11-13 14:09:21
9936|99060|2002-08-24 11:28:59
7087|745|2004-03-24 10:52:18
2315|90385|1986-01-20 18:41:54
6492|92348|1977-10-11 02:39:39
2866|64345|1966-07-29 19:29:48
6508|658|1970-11-30 23:52:13
1959|69215|1960-05-16 14:10:13
7993|7604|2008-08-28 02:18:34
2164|56070|2006-03-30 10:45:05
9970|70922|1980-10-18 05:02:57
9990|78861|2002-03-09 08:00:10
2299|67474|1982-11-08 08:12:32
9967|42024|1996-09-10 00:49:17
9029|82123|1982-10-27 23:52:35
968|26234|1967-10-20 08:36:41
9853|21587|1971-02-14 13:43:34
9365|57826|2002-01-08 20:04:15
4477|3447|1996-11-19 09:45:39
2254|99610|2006-06-26 23:11:15
4136|14785|2005-09-22 17:26:25
9899|54505|1982-07-01 14:53:34
2881|22071|1972-10-18 11:17:19
9778|55631|1997-01-03 06:20:24
3985|69811|2000-10-03 12:59:29
2272|61183|1983-12-25 07:04:40
9356|73978|1982-03-16 12:32:17
8720|34246|2003-03-16 20:35:54
5355|69275|1981-04-25 12:57:30
8256|8839|1960-02-05 14:34:32
9754|68545|1969-05-29 14:15:16
6889|85774|2003-03-05 01:34:18
7890|36198|1974-06-04 07:23:21
2939|72149|2007-09-08 12:55:02
9672|91852|1978-10-19 08:42:33
7294|99374|1973-11-13 04:57:27
5730|79680|1997-11-27 06:33:52
1081|6255|2001-02-08 22:59:23
3794|18502|1981-03-13 20:03:19
7745|18370|1967-07-12 14:33:57
431|59631|1972-11-15 20:43:20
8142|95403|1988-11-09 10:42:12
7187|17254|1977-08-09 08:00:06
6880|24168|1981-08-11 07:18:00
7235|67663|1994-06-07 21:01:34
6477|80413|1970-12-31 16:06:09
7899|88444|2000-04-22 01:42:53
2690|15829|1990-11-22 10:50:46
2803|18149|1984-04-15 09:49:11
6256|52024|1986-01-06 21:00:25
7070|82425|1987-10-06 22:13:38
8051|30183|1965-06-27 18:05:44
5857|21817|1967-06-03 04:54:42
2152|91307|1999-04-21 06:26:55
7090|99239|1993-01-30 00:08:33
1368|64557|1983-06-25 01:43:41
7534|77841|1991-09-21 15:23:20
3690|89501|1985-04-04 09:09:31
7689|66404|1984-12-28 04:28:36
9230|67433|1970-12-12 21:17:35
9884|43672|1982-01-25 07:50:58
8808|47427|2008-05-05 08:21:31
9450|65368|1981-05-11 07:05:18
8260|39440|2008-11-04 18:56:04
8606|30408|1989-04-07 09:18:26
9914|89498|1993-08-26 09:09:12
8762|60328|1981-10-29 16:52:19
9913|80303|1969-06-08 17:49:46
9968|3304|1994-02-27 13:22:55
108|78555|1965-01-20 10:47:39
4263|46920|1972-01-29 00:49:44
2527|45804|1965-05-11 23:42:14
4450|48187|1993-05-29 07:41:16
9100|53893|1988-08-25 08:03:27
4006|10678|1966-10-13 00:38:14
7307|46747|1977-09-30 15:59:17
7114|54782|1999-04-13 11:29:32
8608|21264|1988-07-02 11:35:02
7032|75674|2003-08-29 11:18:50
8678|6947|2000-05-19 17:10:54
2860|661|2004-05-22 20:07:35
447|54700|1964-07-07 12:47:34
9925|58600|1966-01-22 05:52:27
32|24977|2003-04-23 12:37:29
424|14104|1967-01-24 13:08:20
3035|77151|1998-04-20 22:05:17
2182|57345|1996-01-13 15:26:05
9149|42454|1996-12-15 05:54:29
9778|23398|2006-05-06 18:47:12
9919|29142|2007-03-30 12:07:58
8728|83309|1973-06-08 00:09:23
5062|68195|1979-11-16 04:36:37
9649|74325|1996-07-23 11:40:50
9473|95818|1978-12-18 02:16:05
6286|51006|1970-09-05 06:13:26
526|18970|1995-05-11 12:48:00
7539|13058|1993-05-15 01:10:31
5393|83062|2000-05-28 16:20:27
5374|1353|1960-02-12 08:50:05
6824|7270|1978-12-28 19:42:02
3902|72198|2001-12-16 04:58:40
9585|99609|1960-09-21 20:09:17
878|33946|1996-09-30 17:14:58
7251|8631|1981-09-17 06:57:27
8156|62702|2005-03-09 18:24:21
5983|15690|1961-01-12 09:39:07
6879|71601|1986-04-03 18:44:18
7490|25535|1978-01-30 13:35:52
5728|32219|1979-06-19 05:24:42
6299|446|1977-06-02 18:28:34
1691|28092|1989-03-28 07:59:02
8485|75518|1991-01-16 04:28:31
8323|78536|2000-08-27 18:25:44
9796|4889|1970-11-24 06:45:34
8015|1441|1981-02-06 02:33:22
1231|87932|1962-11-10 03:36:01
9734|48742|2005-08-09 17:59:35
5540|45138|1995-08-23 13:48:47
1194|11478|1989-09-10 10:55:04
8777|92217|1967-03-11 00:59:27
8287|86951|1983-11-22 05:45:56
7192|15118|1994-05-20 15:14:08
4689|47798|1988-05-07 20:20:01
9346|4248|1986-03-11 22:44:40
6650|55444|1978-03-28 14:46:21
1079|73177|1972-10-30 11:19:05
6877|7715|1991-09-03 18:08:24
9033|56156|1987-12-09 20:42:02
9278|75605|1992-05-09 09:35:50
6474|2767|1961-01-09 09:05:49
4586|81151|1962-07-21 21:30:36
4340|51681|1978-06-04 08:19:40
6395|58395|1962-12-07 15:05:23
3216|80037|2004-02-12 16:26:46
9628|10180|1962-08-17 14:14:14
8505|70229|1986-12-15 18:32:55
9375|96170|1994-10-06 05:30:29
7586|27301|1977-03-10 05:26:01
7442|60188|2008-03-25 22:07:53
9393|91068|1987-08-26 12:02:56
2524|2093|1978-06-08 23:01:45
8622|13623|1960-06-07 20:38:13
9412|96338|1963-11-14 01:35:29
3744|60109|1982-07-08 11:09:39
9618|10832|2008-10-26 08:07:06
8888|85979|1990-09-10 12:27:24
9164|50912|1997-01-21 00:19:04
5131|97495|1993-08-28 23:05:57
9540|46859|1989-03-22 13:36:03
7489|80439|1979-11-05 22:49:55
5638|50559|1960-03-10 19:45:08
8372|39867|1984-02-04 15:46:11
2353|29970|1961-12-20 06:04:34
9755|8230|1983-11-06 18:00:14
3725|80160|1983-11-26 06:08:34
8485|48246|1997-08-21 05:39:34
9718|46761|1980-10-19 20:54:24
8664|39504|1965-06-20 03:01:09
9740|50029|1965-05-27 17:58:08
1728|61129|1961-03-03 14:08:16
7711|54224|1992-03-29 21:49:01
507|35789|2004-07-07 08:04:51
8993|50736|1976-11-02 23:41:29
2675|48316|1985-02-24 16:39:18
285|56621|2002-04-24 15:14:06
9893|40225|2006-12-01 07:01:19
8863|46586|1986-03-17 22:38:12
1843|81862|2004-04-08 17:55:22
8250|90701|1976-10-15 05:32:24
9775|57789|1981-01-06 10:50:17
8319|71573|1968-10-18 20:10:54
6831|68485|1969-12-17 13:23:49
5512|88804|2003-07-18 21:55:33
5912|24658|1973-12-29 01:43:55
5473|80207|1982-01-24 06:17:13
9478|65847|1966-12-18 16:07:56
6665|95269|2007-06-10 02:12:58
3873|51019|2003-12-09 21:26:15
2483|12893|1983-01-10 08:40:51
6784|40336|1969-01-17 18:44:18
3699|41058|1998-05-12 13:16:06
9685|95258|1990-01-31 04:34:45
3858|18323|1976-09-19 17:35:48
9986|59589|1977-07-07 17:41:26
7509|94015|1997-09-04 16:48:43
2555|1719|1967-07-02 02:35:46
7612|7513|2006-04-15 00:44:51
9080|35809|2003-11-27 12:19:36
8025|71488|1993-06-25 19:53:43
9891|18946|1985-05-27 02:43:56
2161|42611|1973-05-23 20:31:39
4783|77026|1978-04-23 04:10:20
8896|76922|1973-11-02 19:03:33
9811|60425|1999-05-27 04:52:06
5394|77756|1999-03-02 17:05:15
8715|59295|1985-09-14 11:04:27
9649|90243|1972-04-26 23:06:00
8602|38419|1974-12-09 10:34:01
939|94132|1979-02-26 17:42:32
8524|39698|1970-01-01 12:58:27
3958|60876|1985-07-04 02:27:58
9508|43285|1980-12-08 02:52:32
7671|38159|2002-07-17 07:01:16
9972|16323|2006-03-30 16:37:34
9816|46440|1987-07-17 17:57:04
6357|767|1994-05-15 19:10:22
9232|87817|1974-12-30 16:39:03
3548|6513|1998-01-30 19:45:35
3871|10116|1967-03-04 05:41:21
8352|86706|1986-01-20 23:53:27
3020|88633|1971-07-03 22:45:34
8527|21350|1999-12-27 07:42:05
5380|1711|1967-12-05 22:54:23
2466|83933|2007-05-28 00:37:05
9497|82595|1974-12-26 10:29:57
6201|92322|1974-07-12 05:03:47
9525|62947|1963-02-21 09:06:45
6632|5706|1996-10-17 10:31:45
4124|82352|1991-10-29 13:07:49
6449|75224|1989-05-07 18:46:55
9547|44702|1997-01-04 16:02:19
2966|78683|2003-09-30 15:49:24
7511|11765|1967-09-05 01:56:58
4920|74099|1975-10-10 19:29:56
8474|62680|1995-04-21 19:10:11
9256|9000|1975-10-05 13:53:41
9645|20381|1968-01-27 11:18:18
8154|96938|1972-10-31 08:48:34
9971|12218|1989-06-17 00:52:20
8209|70076|1966-08-22 01:24:16
3525|41723|1989-04-05 12:03:45
8086|11716|1962-02-05 21:14:40
9251|97537|1983-04-07 08:45:01
6444|50813|1965-02-12 01:22:48
6477|17892|2003-04-15 07:51:41
8558|34961|1995-06-01 07:02:58
4203|44292|1969-06-20 13:38:53
9676|58005|1960-01-03 16:21:09
3701|50540|1969-03-30 00:01:47
9637|82327|1996-07-19 08:38:30
7335|33894|1965-11-17 21:53:41
9967|65307|1982-02-08 12:10:19
9677|67595|2003-07-10 20:14:58
8053|93942|1982-01-04 15:36:27
8676|97398|1964-01-06 04:44:39
8944|90213|2006-09-20 10:42:52
5623|35021|1971-03-22 12:34:32
1675|69858|2002-04-18 19:10:27
5537|11098|1998-05-01 07:28:06
4238|61209|1988-05-23 12:09:52
7065|45258|1984-11-02 18:51:22
9492|17396|1977-06-21 22:48:01
2268|3354|1966-10-01 02:45:37
5269|93938|2007-02-09 23:16:39
8900|33090|1981-08-29 00:23:57
3343|92409|2007-11-03 15:39:17
6649|67152|2000-03-02 01:19:30
9411|36912|2001-07-02 10:41:02
3111|14461|1962-06-12 21:00:19
8337|70335|1963-03-14 22:36:29
9820|64907|1971-03-27 06:42:07
2131|91344|1973-04-04 16:36:19
4967|49278|1996-10-03 12:27:56
9289|28217|1980-01-14 14:59:15
3063|94796|1998-09-02 23:15:42
2895|90987|2008-07-16 12:33:53
8234|51771|1993-01-26 16:42:03
7594|15380|1973-06-25 20:49:10
8102|38061|1995-11-22 12:15:03
9647|54927|1986-05-29 11:13:19
6538|34350|2003-11-08 17:02:45
6878|57312|2004-12-20 09:28:08
385|6308|1985-09-08 10:54:31
8173|29626|1963-05-28 07:30:44
2966|25052|1993-11-19 11:43:19
9673|45405|1973-03-14 19:44:35
9946|78268|2002-11-30 06:54:05
6435|48513|1987-08-15 03:58:20
8467|41769|1960-07-10 19:39:36
2|8239|2005-12-25 07:08:57
8817|77704|1974-05-29 01:14:46
8609|35299|1995-07-22 20:48:25
8682|82564|1970-09-30 10:23:17
5035|37788|1965-02-25 17:53:32
9857|97813|2003-11-19 21:26:55
7794|48024|1998-09-21 17:35:36
9085|97992|1962-08-22 21:55:54
3562|17775|1986-01-29 23:15:05
4540|93528|2005-07-04 13:58:24
8991|77101|1994-04-25 10:47:29
9700|9528|2008-12-15 16:04:10
8133|19899|1961-12-15 23:22:54
8651|12832|1964-09-06 05:16:44
4197|87566|1994-10-16 01:32:12
9526|39404|1999-01-03 20:53:49
3572|14950|1977-04-12 22:01:34
8117|34078|1975-11-28 20:10:40
7741|6235|1969-09-02 16:44:42
42|20312|1993-01-10 08:20:49
3389|5564|2006-03-19 16:00:48
8028|43072|1978-10-24 06:30:05
9135|97322|1972-01-08 09:57:19
1771|85002|1972-11-12 19:15:08
7317|23630|1999-08-02 13:42:33
8532|49505|1970-07-18 00:31:43
9123|93445|1979-03-18 16:11:29
6613|77930|1966-06-27 12:28:14
9684|56498|1966-08-02 13:33:06
4028|14065|1999-12-24 05:20:01
9213|4636|1979-11-10 01:58:02
1808|3062|2008-09-25 12:15:33
2447|3237|1993-09-13 11:44:37
9988|69151|1987-09-03 17:00:43
7539|88752|2007-06-20 14:31:59
7742|70187|2005-05-21 20:27:10
9301|68951|1974-03-11 08:19:52
4877|35606|1961-08-20 15:27:15
9870|51537|1976-05-02 03:58:35
1818|84313|1987-07-12 02:55:37
4408|8328|1993-11-06 20:31:05
560|22277|1992-12-10 11:29:45
9991|72475|1980-03-29 13:06:06
6925|4766|1999-09-16 08:03:45
9022|62484|1964-05-25 05:08:10
121|15426|2002-11-09 10:28:45
6829|31622|2006-11-12 10:20:50
4095|16346|1990-03-26 09:04:19
7114|48131|1998-12-23 01:12:10
9786|97056|1983-07-31 17:24:30
9417|58511|1961-05-09 02:30:35
9149|65023|1966-07-19 04:40:13
9022|38775|1979-02-18 14:27:28
2356|69172|2006-10-07 06:42:30
4036|54848|1969-09-13 04:15:34
9406|54586|1991-08-30 07:17:06
9242|44568|1980-04-02 19:50:23
8357|19480|1965-12-17 06:19:45
9627|91686|1968-07-03 13:45:36
8804|88806|1978-08-06 18:03:43
9969|65025|1998-04-22 09:16:56
5329|20612|2005-02-15 09:10:24
9615|95782|1968-04-27 02:30:13
8696|29401|1976-10-13 02:15:45
6611|25435|1976-07-21 06:18:46
4896|74913|1999-03-23 12:27:13
6904|8990|1968-12-28 22:25:47
4180|86142|1996-05-24 04:12:25
7341|50035|2003-09-13 23:01:30
3394|13527|2002-04-05 23:35:53
6776|39714|1972-02-29 16:09:37
8828|25984|1988-11-16 16:55:11
2834|39410|1997-12-07 01:20:59
1436|57806|1994-03-11 18:14:41
2787|44791|1967-08-07 10:50:50
9619|41026|2008-06-04 13:19:32
4227|53504|1990-05-08 19:03:37
9967|57710|1999-11-08 06:24:29
9133|15538|1977-07-14 03:24:28
8292|49062|1983-07-22 08:58:55
5615|72475|1960-04-04 20:07:49
7764|85488|2003-12-08 09:48:48
8493|22204|1964-05-16 13:10:29
5881|16485|2000-01-23 21:28:45
4823|89842|1986-02-05 19:23:31
3179|30378|1978-06-08 22:09:41
9896|38134|1987-10-27 06:51:21
2433|86539|1965-12-13 09:57:28
7303|96354|2007-03-18 13:29:23
3047|85074|1968-03-16 00:38:50
2046|10054|1974-04-01 10:27:31
2888|49560|1984-02-05 06:56:47
2675|73036|2000-11-03 22:14:49
8443|75084|1992-10-21 04:31:47
6185|25917|1971-02-03 08:26:20
6868|65137|1992-10-19 21:51:52
2219|25716|1995-07-31 05:16:09
6695|58238|1962-05-11 00:12:46
4052|37833|1973-08-30 13:39:59
6912|36436|1989-08-03 22:02:30
1044|6063|1970-02-15 10:23:10
4933|89669|2008-10-26 10:41:17
9987|57648|2006-03-30 00:26:47
2164|20662|1987-05-30 16:23:47
6529|49755|2006-02-19 22:29:21
8433|93617|1973-02-05 23:44:03
2681|39290|1961-11-07 05:32:03
4783|72513|2000-08-18 10:45:09
3503|68905|1986-01-26 03:55:48
2081|3556|1985-01-18 21:26:05
9019|43121|1964-10-22 22:19:45
3742|55911|1985-02-19 21:29:01
8884|69808|1985-10-11 19:56:09
2996|13149|1974-11-17 11:07:52
8247|45578|2003-10-19 11:53:54
9880|87707|1966-09-26 16:24:03
9182|95446|1989-12-22 11:42:10
5872|82798|2003-01-18 23:24:04
9805|67924|1999-02-12 22:41:12
2893|29837|1963-06-02 15:21:44
2569|41962|1994-03-02 08:50:09
6816|31216|1962-01-19 15:08:39
2481|62952|2004-05-02 01:30:02
7170|64415|1984-01-23 02:01:34
133|44534|2000-03-14 09:17:28
6671|15796|1975-06-06 20:34:57
6046|48160|1998-02-28 18:19:50
9972|2697|1963-07-17 00:54:16
9894|70238|2003-04-06 07:17:14
1157|7451|1974-04-09 15:05:41
6466|48269|1999-04-08 17:15:09
7196|90917|1972-02-05 14:39:36
6260|68526|1980-10-10 15:01:52
9281|24139|1987-04-12 16:46:20
670|32210|1992-11-19 10:06:10
5002|77875|1960-12-29 11:22:37
792|19412|1996-05-13 15:22:23
9974|73578|1974-09-29 03:54:04
2874|62345|1995-06-21 12:56:42
1196|79786|1989-03-06 07:43:07
9304|58335|1970-09-16 14:25:49
9140|8346|1976-03-24 01:21:57
1918|77608|1967-03-11 20:12:48
3812|6559|1996-11-11 18:25:49
6340|31503|1963-04-24 15:53:04
9107|97920|1963-06-20 13:53:42
6722|55338|1974-11-28 19:48:53
6927|17448|2004-11-07 17:37:19
8594|9042|2000-05-14 19:43:45
521|71303|2005-07-03 12:15:29
6222|29900|1992-08-19 20:11:49
4733|37245|1970-11-29 02:59:32
4582|12486|1995-11-23 18:47:30
4468|47572|2006-02-02 02:46:58
7620|33368|1968-04-29 18:04:02
9742|23043|2003-08-04 10:14:33
9740|91499|1994-05-19 19:57:43
9630|60893|1961-05-04 16:00:21
2531|39024|1987-10-01 03:33:20
9303|38555|2005-04-01 15:19:25
5801|44998|1970-08-14 00:19:37
4676|91912|1967-01-20 08:17:16
9937|42580|1980-08-20 01:20:13
8837|51663|2006-05-23 22:14:55
9632|19979|1965-04-06 18:53:49
2750|61241|1981-02-13 04:22:38
8945|36851|1981-01-11 22:41:18
6117|26206|1976-06-30 16:06:46
7229|45232|2002-10-16 05:39:09
9067|64741|1973-03-01 09:59:12
803|18492|1984-06-30 18:11:57
5873|75256|1979-01-30 19:43:36
9972|19777|1986-07-01 00:36:41
3023|73277|1973-07-17 11:43:23
2126|54170|1986-06-30 23:07:35
9478|40997|1988-12-31 16:58:27
9196|35242|2003-09-28 02:16:47
9590|91245|1965-01-14 23:30:04
9764|49036|1999-11-05 10:48:36
9995|60559|1963-10-04 18:46:29
7226|51372|1963-04-02 16:36:30
7805|50742|2006-10-18 06:21:39
9153|6766|1986-09-11 18:29:06
6923|29008|2000-03-02 01:35:44
9968|72338|1974-05-09 02:35:50
9948|18940|1960-06-30 09:45:20
2639|56374|1976-02-17 04:32:35
9910|38372|2002-02-04 06:43:38
9843|65553|1989-04-24 13:30:26
9818|84941|1965-03-22 14:47:07
9336|27903|1981-05-07 22:17:33
8417|51837|1967-04-27 05:28:25
9458|1062|2008-01-05 21:20:04
9046|48424|2004-01-13 23:21:29
6961|97321|1998-02-12 16:12:21
9795|28644|1973-06-17 08:02:05
9313|80203|1971-03-15 12:31:58
9848|64576|1966-11-13 07:54:39
5402|77443|1987-09-17 20:27:40
3579|57681|1986-03-20 07:37:42
7931|35444|1971-02-21 09:19:03
9671|54425|1996-12-26 00:59:44
8225|21041|2005-04-08 10:51:04
2924|55184|2005-05-06 10:02:47
2615|24086|1968-10-02 22:11:32
7405|91387|2002-04-05 00:53:08
1403|58166|1992-02-18 18:20:59
9883|99683|2005-11-25 14:20:24
8032|91619|1960-11-02 06:12:19
5306|52500|1985-08-02 02:25:01
8347|18177|1996-06-20 22:34:01
7884|3887|1982-12-27 10:55:29
9991|30843|1996-06-21 20:12:13
4789|69794|1997-12-05 05:12:03
9937|41706|2003-05-29 14:16:03
7277|92709|1994-10-25 00:08:16
7573|25665|1962-07-07 20:49:50
3670|53055|1992-08-06 20:58:47
5723|74946|1972-07-02 13:38:43
2254|25310|2002-06-02 03:43:32
6034|6242|1982-10-26 17:52:46
5743|26768|2006-04-26 21:54:40
2491|41201|1965-08-16 03:52:26
6620|80135|2002-05-27 23:19:17
8592|69861|1979-03-10 09:47:17
2513|69186|1961-11-12 19:00:38
9878|39159|2005-10-18 09:32:01
9136|10388|2003-05-22 22:37:00
8226|74630|2002-06-03 01:41:08
7157|75708|1975-10-31 18:17:55
9173|26475|1993-10-18 05:28:08
9985|39362|1979-07-14 12:12:08
8947|12435|1992-09-20 20:27:27
3548|62984|1990-04-15 08:15:12
8742|62719|1978-05-02 06:15:20
7531|42941|2003-06-09 11:11:50
7947|96283|2001-09-01 05:18:19
6104|26952|2004-08-01 08:03:30
3334|18559|2003-07-19 05:54:14
9890|32731|1990-04-01 00:13:12
9811|1746|2008-09-24 12:37:33
9899|26080|1979-02-04 07:06:23
1247|19097|1976-09-29 23:38:17
9173|16705|1980-10-02 13:23:47
5610|36205|1999-12-04 16:27:05
3867|67206|1981-10-04 05:53:07
7296|84619|2000-12-06 04:30:24
9369|75841|1970-08-22 01:19:43
8924|31219|1966-03-03 06:22:10
9248|58931|1991-05-01 10:55:06
8845|26520|2001-11-25 13:37:27
8701|78513|1980-07-17 10:18:03
6496|55283|1998-10-19 23:00:07
9490|91381|1984-09-16 06:58:45
2998|20603|2008-11-01 13:00:58
7724|55994|2007-06-06 00:02:57
767|64076|2008-12-16 19:03:28
3169|61226|1991-03-19 12:25:57
4498|57239|1991-08-07 03:25:46
9936|43902|1971-01-08 20:37:03
796|95293|1981-06-13 13:58:52
8461|60253|1965-11-23 11:03:59
5722|22971|1992-01-15 02:55:54
9042|95327|1962-10-11 10:18:55
2429|49642|2001-05-26 23:27:06
2872|70941|1994-08-29 06:12:30
9779|31883|1965-01-30 20:31:11
4777|39482|2006-04-04 23:51:42
3715|6336|1973-05-25 14:05:58
6483|39272|2000-12-24 00:42:10
7428|35337|1975-05-08 06:17:32
2216|8537|2007-05-14 10:05:06
3492|25087|1986-04-07 11:33:12
9637|5090|1992-04-07 15:52:13
8622|9697|2001-04-06 11:44:17
7107|86186|1999-07-25 09:51:15
9665|17448|1997-09-12 16:25:21
3396|74860|1975-09-04 09:44:45
8699|50284|1993-08-13 08:03:47
4589|2684|1986-05-30 01:52:51
9107|97188|1973-08-19 11:51:25
8256|22392|1989-06-07 14:09:48
888|6617|1960-03-28 21:18:03
