Comment|Comment
123404|178770
83935|93144
123404|107206
18770|37338
123407|24020
123408|144328
123408|114211
123409|114293
81798|168202
123410|837
16811|171967
123411|93350
123413|75436
123416|159718
123418|156470
123418|27945
123419|108212
50336|35861
123421|59542
123421|179124
46393|187769
123421|65918
123421|102204
32317|82159
61953|199243
122249|56753
123425|38907
81423|68604
123425|110363
9660|24286
123425|139119
123426|1152
62195|131268
123427|174869
114372|104920
123428|22628
123428|170853
95179|155295
123430|29075
152|71265
54496|101605
123430|120720
123432|125714
74991|86795
123432|53860
123432|43585
123435|38682
123436|27125
103901|137526
123437|1835
123439|119214
85764|64950
123439|71890
123446|98632
81330|91468
123447|124901
123448|2728
65838|125203
82721|39480
123449|110471
123450|48440
2117|192199
2515|105249
123452|174177
75448|75347
123454|12474
83484|91767
101224|152828
123454|52567
123456|150651
49320|85729
123456|24833
123456|181655
123457|126605
51695|27240
123459|149839
123461|77680
123462|163356
7353|184204
64306|16612
123464|6265
123466|168298
123467|26274
123467|37841
123468|153700
123470|136162
123472|121888
209|24273
20894|54545
123475|60969
61441|5667
76659|72937
118395|109646
123475|148394
26580|40686
123475|6885
3009|152895
123476|190499
123481|56322
72795|136792
123486|142330
123487|39843
123487|121223
123488|144570
123489|78804
123491|84331
46499|16578
93881|108618
123492|151263
40222|37533
123493|8027
76232|166230
123493|144604
103396|185687
113109|4216
115693|149879
123493|164112
123494|10641
54137|9349
123495|1444
123496|19203
121591|192141
123498|37316
123499|166569
55947|176505
123503|143993
38869|3523
85973|47088
89682|79013
123505|136014
102610|158609
123509|111048
90532|120892
123511|180323
123512|6012
105419|168340
123513|44074
99354|125625
123513|172616
123516|67820
57029|40997
81271|155359
123518|88522
123522|123300
123523|185849
123525|15348
123525|63237
527|168131
123528|163034
123529|199358
12184|136243
123530|71867
29926|120532
77969|124068
123532|199902
123533|138581
9891|199579
85020|33223
123533|200328
123536|137933
17400|99014
107316|182433
123536|17360
111571|56598
123537|196867
53734|196021
123537|128428
71068|143000
123543|32722
123544|132715
21949|54857
123547|96166
123548|88182
16511|64092
123556|129074
14794|801
92678|111207
96572|165532
123557|3485
77649|108020
123560|127206
84109|18881
99447|2237
123563|60308
123565|173199
49062|1761
123570|173297
14526|51147
123570|110917
64173|41996
123572|86764
9680|131113
123577|147534
123578|185784
123580|148507
110375|21036
123581|101273
123582|172002
123582|74712
33870|181631
123582|190648
30307|196971
123582|132097
5329|105114
123583|61462
123585|25298
123586|18428
123588|180014
36060|78962
123589|15609
50134|134175
123590|174843
84001|29178
123590|88606
123591|17794
123592|132856
78250|47227
123595|30702
100333|140578
123595|95779
123596|185550
123597|23341
123597|19034
123598|199746
85923|48730
123599|135125
50306|80868
120379|148605
123599|109131
28906|133753
123599|54144
123600|183806
2058|80414
50816|9465
123600|44747
123602|92963
123608|66720
123611|42961
15342|44073
123612|166443
123614|122501
123617|119201
123618|128922
21019|159439
123620|67115
123621|56977
123621|80680
123623|41801
123624|68719
123624|109276
123625|191947
123625|119398
67432|164753
123628|165644
123628|142241
123632|181797
123632|99232
123634|171589
1206|120779
123635|114122
123638|114548
82640|80820
123641|94331
76956|142936
123641|51654
21260|57943
123643|44455
123645|58033
8501|166002
123647|56431
106756|44717
123648|125162
123649|65926
65984|181475
123652|134529
123653|182626
75960|122566
123655|51525
7844|76861
123655|104760
123656|126756
123656|110633
39638|151528
123661|56956
123663|131020
123664|54864
81284|196270
85633|137791
123664|8288
56842|8941
123665|120478
63477|98681
123665|62174
123667|156148
90396|117152
123669|51785
121793|110857
123671|146619
123671|76179
123671|118963
123672|73096
123672|190447
110135|24164
123672|122895
79608|50550
123674|32284
123676|3005
4345|138263
25427|44722
123677|59132
123678|61019
5662|133397
123678|63466
123679|155434
123680|119431
119324|44286
123680|111902
123681|28017
123681|100091
91827|139054
123682|105843
123027|23853
123684|178330
123684|122861
123685|67930
123686|9002
19501|106966
123686|100227
38212|29743
88586|44449
123690|57970
13437|128022
121768|41604
123690|108633
62591|131207
123692|182810
123692|154149
123694|161676
123697|93425
123699|157949
105592|105980
123701|125647
28134|105112
37768|168453
123702|28067
91477|2484
123703|66053
95616|141412
106115|43040
123707|166467
28085|51564
123707|112547
58750|154273
123708|196414
15400|184091
123711|74729
6367|52902
123712|23564
113980|137099
123712|59946
39620|8915
123714|162748
123715|170321
33138|34741
54213|184434
66773|37227
123715|148930
19254|75115
123717|72316
123717|138636
123720|189551
123721|125179
6298|92547
123721|134563
123723|32009
123724|18808
6993|10830
58741|115333
62178|65783
123726|2964
123726|27722
123729|132699
71060|186095
88066|60029
123730|79576
95606|53244
115692|154161
123733|144931
123733|66707
123734|163396
2415|117753
123741|144874
116302|72016
123742|72497
123743|190889
19310|135146
123743|6057
123743|1822
123743|68715
123743|155656
88352|120691
94356|34349
123744|40423
123744|53234
123745|46704
123746|7811
18632|178308
123746|33897
113935|171037
123746|141796
117900|169994
123748|188486
123749|181034
106234|91007
123752|136172
123754|142708
92182|180073
123754|175538
107145|138922
123754|87101
60918|129801
123755|171261
16291|158903
16465|178551
123759|57900
123759|73402
103047|104508
107578|151029
123759|101552
17016|169353
19028|165609
123761|29102
68559|183039
123761|199978
12930|200433
53357|49917
106309|14928
123761|13866
123761|161207
123763|164233
123764|37711
83793|17341
123764|158763
63697|142636
123764|15240
123765|120405
123766|2777
46027|74333
123766|188609
123767|131779
60490|134561
123768|144722
38018|61488
123770|147208
123770|164861
123770|114648
123771|139498
123776|68509
123780|150639
123780|169732
123783|51640
4292|98599
93934|132755
123784|7374
123786|144141
123788|152935
13337|30480
102248|133462
123790|47734
4980|159146
123792|26985
100222|200194
123792|10773
61690|26051
123794|170022
52133|200485
123796|37112
54564|120847
103432|187992
123797|134423
40199|138098
119812|146257
123801|148917
38736|65434
123801|88905
81321|67574
123802|182247
40022|191485
123804|50125
76697|131660
93087|137053
123809|29397
99499|65933
123812|137145
123812|112403
28497|154791
123813|81993
51315|62955
78021|107317
123814|41862
73187|88693
122206|111849
123815|40074
123818|163257
123819|185197
68006|51709
123826|48107
123827|35267
112093|180005
123832|39518
123834|180442
123834|111727
123836|94467
123838|94343
123839|199600
100155|162003
123840|35230
66433|77449
123843|104851
123844|186662
123847|61088
15922|173781
123847|45831
69882|36323
123848|76932
123848|139371
13651|29922
123848|131446
19712|180654
123851|135688
123854|163182
123855|110921
1811|51509
123855|18264
123855|10094
123857|74496
55447|91220
103967|165771
123858|57122
123861|175841
123864|169430
15770|161484
123870|104382
123871|191395
123872|82925
123872|1208
123875|57911
3901|186722
46270|1136
67545|53327
123876|4418
123876|21669
123877|7396
5316|43133
123881|23066
35569|43350
123883|194574
16005|187755
123884|128546
123884|144350
62052|132905
123885|170191
123887|94443
58013|77483
123889|144381
83582|71536
107638|115828
123892|120528
123893|162890
123893|93104
25578|146805
123896|109926
123898|39209
50876|103655
123901|18518
6810|192462
123902|74260
123904|126182
123905|114500
33332|183010
123913|171732
123914|36220
70631|8100
123917|21055
123917|179357
123921|138808
42472|167224
123921|174161
123921|69680
123924|183447
123925|80437
123926|12016
123926|171722
123927|163206
40294|106682
123930|8373
112951|136246
123937|152877
12386|61191
60221|133782
123939|193886
123773|110853
123939|160016
123944|200124
41572|151256
71273|120717
123945|7410
17779|114691
44601|3585
123947|66791
123947|122088
120868|8726
123948|148902
123949|86345
123951|128874
123951|117717
123952|103578
123952|18226
123953|176557
50853|198628
123954|163739
30170|4056
37048|79029
123955|116241
56290|55096
78928|24148
123960|148613
36410|14865
123961|159801
123961|140252
123962|182800
123963|84633
123968|119104
113177|101885
123971|35875
940|21698
25203|65968
123972|99416
123976|20910
123981|122997
123982|72557
3423|125587
54703|140534
70246|154595
123984|44144
123987|80243
123987|112915
10585|96766
96310|110110
123988|61389
123988|9025
3512|86809
15468|36730
123988|122956
2280|19956
56567|90955
123989|120959
123989|174243
123989|126757
123993|65222
123993|161454
58002|13118
123995|123952
88427|130059
123995|75727
123996|178091
85684|91550
123998|141799
79567|116468
114403|110681
123999|1439
114682|183174
123999|186127
124000|179525
4705|169938
124003|63487
124003|89033
17597|30181
124003|54447
124006|40131
124008|183192
124008|189308
26916|151756
124012|16027
12010|177058
124012|48831
124013|23413
40246|75829
124014|180870
118828|109311
124016|48239
70976|182974
124021|83022
124026|96520
124030|50693
19118|117694
124030|185338
54059|46072
124030|80143
20431|122629
124031|43968
43300|15280
124034|85932
124034|112536
124036|58641
124037|97505
124038|197854
124040|165816
116470|145980
124043|30549
124045|97094
59005|179572
124045|58677
124046|193369
124047|145370
22119|154242
41168|103039
55572|38060
124047|192819
124049|77840
104876|44642
124052|115026
30405|10737
78362|78936
101844|26423
124056|184122
124058|26530
4691|148064
15978|166005
28831|91803
124059|134432
124060|139876
124060|198226
122053|58345
124061|131523
124063|154432
75008|113381
124067|119954
124067|151536
124067|153296
85437|62931
124071|108399
124074|165797
124077|82364
124078|81084
124079|182742
124079|175186
124081|141685
36240|134478
124082|49012
4167|172075
124087|98824
124088|112056
63534|60258
124090|170058
124093|40538
22924|132927
124093|129404
55876|23872
124093|50742
124094|26563
124098|80213
124099|197359
20811|96111
48841|163331
56061|173752
124104|79331
71374|108023
124105|21235
122424|20799
124107|128693
45638|142531
124108|19308
124109|170843
42846|60544
124110|79593
124110|157973
124111|126102
57241|161088
124114|123971
124119|6741
28921|19812
124119|153077
37817|110182
74004|147908
124119|155633
26667|129865
124123|135543
14694|150064
124124|113968
124128|77938
124129|18173
20326|125270
79072|100214
124130|81829
87606|83826
106706|7260
124135|175711
23897|28695
88653|192429
92181|64175
124138|137177
79435|53489
124142|9881
55434|102077
124143|2080
124144|22457
124146|82541
6892|92828
77290|128850
124148|154361
51890|113222
124150|84186
124151|162245
1028|36223
124152|170445
38525|44012
45560|122201
124152|93569
10050|85424
124153|124141
124155|71327
15732|195411
124065|80641
124159|31246
109297|77235
124160|46640
32479|118816
124161|649
124161|132278
35011|7748
124162|4687
91938|7169
124163|128817
124165|141621
13655|106054
79744|115712
124166|122862
70887|196390
124166|21621
124171|62195
124172|53276
124172|18537
124173|160544
124175|5207
124175|148743
124176|84713
124176|93110
124182|146717
124184|157452
124184|160946
65265|37791
124186|162098
124187|47880
124187|3767
18523|12129
124189|74246
89580|67524
124193|166721
98803|154090
124193|2881
124196|149186
124196|113887
124196|44325
77436|195206
124197|193592
19445|92422
107889|146916
124198|91614
124199|100975
124199|119836
124204|67596
100361|122478
124206|63453
124209|75715
31052|162740
124209|145136
124211|172936
72666|185066
124218|178154
98662|71452
124218|23375
25488|165105
124221|123544
124221|190026
124224|77522
74620|193179
124225|29089
124225|24736
124227|163352
109317|25684
124230|82997
124233|77123
13158|73903
49260|193933
52118|13095
124235|176622
124235|165931
124237|111929
124238|89832
124239|99071
124239|158045
124243|69059
15374|45515
124244|21068
105613|137217
124244|150878
4262|80594
124246|180038
89223|2159
124250|90666
101414|194323
124253|80787
124253|71378
124254|130739
124254|32658
124256|92148
33377|167613
124261|165100
124263|134179
124264|182101
124264|24
124264|185343
124267|200483
124268|105386
124268|90037
39197|12912
73679|91564
124270|55055
56596|84838
124271|118178
94650|46433
124273|95811
36558|101266
111258|56500
124274|15204
124276|95774
10653|78934
14189|96949
42333|63974
124279|44242
18694|72098
124279|129630
124280|66877
124282|92922
124282|12470
124286|123882
110304|32461
113531|2498
124288|192508
41616|11874
79718|177133
124288|129531
66474|99868
124288|28361
81135|49121
124289|31990
124290|136816
124291|93988
124291|18811
40260|179791
71851|148232
124295|21119
91108|146828
124295|150538
124297|13197
124298|84220
124299|60405
124299|101661
124299|45909
9750|22053
49603|87944
124300|178826
31141|164380
124302|50583
91734|2163
124304|158527
113792|96579
124305|156039
124305|29275
124306|180494
16459|90606
92346|133353
124307|106220
124308|44625
124308|125685
89126|177160
105912|4932
124308|80269
124310|16844
17832|59244
124311|88593
124314|164331
124314|73106
124319|160584
57312|145477
124319|133460
124319|15174
3443|95988
87031|20133
124320|58851
94412|58816
124320|3274
124320|55587
49316|187063
76417|158390
115733|59101
124321|162840
124321|75921
124322|144361
124322|64784
124323|115918
84969|172205
124324|108463
60826|161760
124324|164818
124325|32263
43629|182557
124327|50034
124328|108649
124334|67321
124339|198654
124340|26158
50988|154120
124340|108157
124344|184275
24231|57562
124345|38674
124346|64833
17201|12384
58062|5134
124350|129583
75921|70894
124352|132279
14223|175671
124354|137518
124356|163297
124357|183979
124357|33094
124359|30877
124361|58380
124362|43793
124362|110229
60521|135154
124369|93376
124369|67207
114947|106500
124373|129790
124376|11222
60145|184963
124376|132993
124377|86669
124377|121264
124378|154443
124381|16857
124383|112308
55180|135329
124383|143837
124384|38553
47791|84509
124385|39927
124387|9757
124387|53696
124389|10763
124390|92300
30556|144098
124390|187652
124392|139769
124393|103162
95969|105559
123280|65220
124394|96578
21746|7733
124395|11945
124395|196387
124397|52613
124399|177019
106634|62915
124400|46302
124401|153164
124401|138401
38779|187368
51292|162370
124402|40326
124405|128456
124405|169496
123113|1646
124409|128507
124410|81601
124412|83895
124414|169534
70494|156449
124415|158199
124419|68512
124419|157381
124419|25508
124420|171569
124420|125879
124421|25465
124421|41838
