Person|Comment|creationDate
9111|42525|1987-05-10 10:54:56
8789|74667|1979-01-25 13:18:00
8185|68187|1998-09-03 00:50:50
4180|91922|1990-02-19 09:08:02
9570|86685|1994-10-17 13:54:19
7436|87748|1990-11-06 21:32:55
8980|109401|1996-10-10 00:33:46
3988|156865|2001-02-04 01:25:41
9279|14883|1989-08-20 22:18:31
3642|67855|1993-03-10 11:16:48
6428|22133|1995-11-18 02:53:51
9457|136485|1991-05-09 02:17:11
9450|49774|1991-07-07 05:47:21
9727|100134|1980-04-11 15:42:25
9979|108137|1995-04-10 02:20:12
4048|183687|1983-01-16 12:51:23
6306|188948|1960-03-02 16:46:43
9132|75149|1966-07-16 14:15:24
8945|198254|1980-02-03 08:25:03
8812|155394|1969-07-05 20:17:56
9855|41195|2002-10-10 05:17:22
7733|137614|1965-07-10 13:28:38
9292|134366|1979-08-10 04:31:42
9648|147113|2001-04-16 06:49:10
7982|97118|1991-06-15 23:21:27
2982|124735|1986-12-03 09:57:28
6345|113468|2008-02-15 22:32:59
9418|192651|1962-10-25 08:43:46
2286|95718|1998-03-11 18:01:48
8028|149506|1992-07-14 05:40:37
9846|87020|1980-11-24 16:58:26
5151|159749|1979-12-09 14:55:01
6970|164725|2001-10-23 05:25:12
9793|11967|1977-09-05 03:57:05
1239|3597|1990-11-27 20:59:27
9980|114148|1977-02-28 22:11:17
8138|31980|2004-04-09 13:03:18
7435|105131|1967-02-01 04:19:16
9165|122579|1972-12-06 15:01:55
8433|144396|1986-01-27 05:13:19
9507|73801|1996-01-13 09:33:35
6430|32402|1969-01-15 09:50:58
9590|127998|2000-02-02 01:51:36
9906|89039|2007-08-29 20:00:26
2884|174890|1983-05-11 08:33:26
9645|119183|1969-10-11 21:02:59
4828|47407|1985-04-19 22:22:21
5928|14311|1986-02-15 00:27:27
9817|87725|1962-05-10 00:40:53
8804|126015|1975-08-12 18:59:03
132|62020|1993-05-21 20:24:05
7419|133736|1996-08-12 09:04:45
7052|194070|2004-04-12 13:20:31
3319|32523|1998-08-04 05:01:51
4636|193324|1984-02-19 14:53:33
1796|102410|1968-09-23 20:13:42
7714|117530|1989-10-28 10:30:23
3578|140840|1972-04-03 21:08:56
9017|170440|1980-11-28 15:20:57
8153|143696|1983-02-09 00:11:25
8335|59307|1969-08-11 18:26:15
8447|87619|1976-09-05 07:05:19
660|166312|1963-06-24 14:04:11
3283|100978|1998-03-16 21:53:02
7063|2398|1982-03-07 09:39:40
2001|99456|1979-08-31 12:17:31
7078|96011|1987-04-20 07:56:24
9280|81838|1998-07-28 02:39:19
8086|186237|1997-01-06 03:39:53
5334|100032|1982-04-18 19:42:45
170|134851|1967-05-17 05:17:06
9801|173709|1976-04-20 09:33:26
4693|79284|1961-09-13 09:47:47
1688|39389|2001-04-03 02:30:36
7142|37000|1986-05-12 09:44:07
6597|42560|1968-12-02 02:31:59
8158|83058|1983-12-10 16:56:32
6526|84786|1985-04-08 17:47:53
7565|156634|1987-03-04 18:53:07
7886|53906|1962-08-30 13:58:02
8444|99950|1968-05-14 22:48:13
7095|189078|1972-12-23 22:44:31
8194|154661|2005-04-15 07:24:38
9959|98684|1992-12-11 20:18:49
2674|30978|2001-07-15 04:44:35
7190|63546|1969-01-20 11:02:18
9924|60718|2003-02-08 18:35:25
8454|170705|2000-07-15 19:29:51
2285|183631|1998-02-10 16:03:44
6737|26415|1965-02-02 04:35:26
9226|107989|1968-09-09 20:56:51
6183|142736|1969-01-02 23:56:37
9936|123253|1962-01-04 04:15:28
8472|133785|1995-12-06 22:26:21
3608|24027|1967-01-23 16:14:53
7085|91944|1971-09-26 02:52:14
8107|74777|1977-05-22 18:34:22
7005|30951|2006-06-06 15:17:29
8243|58131|1991-07-11 07:54:02
5739|178095|1963-02-03 01:39:00
9783|157789|2006-02-03 11:16:45
7809|162444|1982-04-24 11:49:29
7731|46411|1962-02-05 21:42:55
9793|177413|1967-10-07 03:36:48
285|67075|1961-09-30 06:44:02
4608|147666|1995-11-24 11:11:51
6119|186637|2008-11-23 19:20:35
359|104818|1969-10-22 13:38:17
5983|47905|1965-08-06 16:00:48
3805|133351|1999-02-01 19:02:43
6098|57196|1975-02-18 18:15:35
6602|9420|1979-03-20 00:29:20
8598|135886|1980-05-10 01:42:24
8082|4484|1976-07-30 10:33:23
1565|155660|1999-04-25 07:54:46
5615|162323|1979-04-15 15:35:45
7034|200343|1960-04-24 23:02:13
9657|163504|1974-11-23 23:31:49
947|19712|1973-07-21 02:30:22
8220|69763|1980-03-05 16:42:54
7445|49978|1985-07-09 17:37:27
1270|179415|1974-10-17 20:45:49
3910|3032|1993-02-23 11:01:10
8470|152652|1960-05-24 18:21:33
879|110795|2000-04-28 22:46:13
5137|58572|1997-09-19 13:09:13
8202|175246|1966-10-06 07:02:39
7412|73850|1999-10-27 17:00:23
8151|83768|1972-02-01 19:33:57
9848|139236|2008-01-14 08:44:55
3053|163769|1969-02-26 03:57:54
6943|159019|1978-08-08 08:39:46
3326|140988|1964-06-25 14:42:35
9950|174025|2007-03-19 15:48:15
7258|179743|1993-05-04 06:27:35
2026|6249|1969-11-13 14:59:11
8628|95215|1981-05-04 05:21:04
1399|178259|1988-02-15 19:21:32
9488|152408|2005-02-13 20:40:28
7352|187155|1967-07-01 16:54:55
9018|38649|2004-03-16 22:19:22
1490|156035|2003-04-02 21:58:15
8525|148759|1971-12-19 21:54:46
4442|66644|1973-02-08 11:48:20
5168|106924|1972-04-28 06:51:02
5038|107464|2000-09-24 18:54:27
7878|189246|1964-07-14 20:21:21
4366|59368|1989-06-25 21:18:25
9232|72394|1982-08-14 02:33:21
9183|38512|1968-08-01 12:30:00
4046|83501|1963-07-27 09:03:05
8979|36452|1990-10-05 14:05:27
3949|102787|1992-05-13 06:44:01
9932|67477|1991-02-14 10:54:51
7671|80616|1982-10-26 06:15:14
8225|45858|1976-01-14 03:20:51
8728|146578|1972-11-21 07:15:13
7608|112759|2007-03-04 05:47:41
4600|139861|1962-05-04 15:38:31
2794|82139|1972-07-11 09:49:18
7066|43643|2004-02-22 14:00:27
9948|196861|1982-01-12 09:00:58
9444|105395|1999-08-01 09:23:46
8501|71060|1998-05-02 11:32:05
4140|26466|1979-03-01 02:33:33
2730|171668|1965-12-04 01:13:51
350|72671|2003-03-07 23:01:49
9806|132984|1997-01-04 07:43:37
2936|74475|1979-03-14 06:37:24
9494|24160|1990-12-13 00:37:06
2095|29070|1984-04-23 23:11:46
8268|95084|2006-06-13 13:32:18
9849|162792|1969-06-19 16:26:56
8867|39282|1998-12-13 21:55:06
7316|21158|1984-04-18 01:16:21
4484|99098|1973-09-03 00:32:31
9011|145684|1966-05-18 15:05:01
7299|155421|1965-06-12 22:27:22
4945|73998|1992-02-26 16:52:15
2765|175313|1979-06-03 00:19:56
9735|7146|1963-03-27 17:31:24
9915|113324|1987-01-18 16:33:32
5114|39387|1987-06-28 21:34:15
9900|54899|1995-09-03 20:36:48
7434|37829|2005-06-10 22:27:42
8487|116836|2007-10-28 10:59:43
8859|109361|1993-11-15 11:35:19
5764|20197|1967-07-30 22:27:04
9456|4066|2005-11-15 10:03:17
1553|103083|1991-03-31 11:24:22
8398|137570|1966-12-21 16:39:13
4287|177676|1994-07-21 19:20:56
9379|140796|1993-07-16 05:38:16
8567|122147|1997-06-10 07:17:04
4319|89053|1995-12-26 06:40:57
5292|111852|2001-08-10 19:05:09
8545|180245|1961-05-15 00:33:48
3122|88963|1972-12-11 22:20:22
482|67614|1979-02-25 20:17:28
7605|59445|1994-04-03 08:42:57
7877|123068|1983-06-09 12:27:50
2314|128442|1980-12-26 03:57:07
2977|72321|1970-08-21 04:08:49
5327|172762|1973-08-13 11:54:28
2906|3433|1970-03-21 21:50:59
5381|161087|2003-01-14 05:19:13
6430|20212|1972-08-27 18:57:06
4821|23160|1984-08-02 00:28:10
2533|102118|1998-05-01 00:58:50
8841|78745|1990-05-10 07:41:24
7142|94413|1965-07-22 22:06:33
5531|162959|2003-09-08 14:15:07
8132|151616|1986-02-24 00:17:04
6763|12693|1984-06-22 23:00:56
8677|88328|1978-07-10 00:16:43
6860|97840|2005-09-13 20:01:12
9994|9069|2000-05-09 17:05:40
5806|29623|1995-07-28 23:41:51
9367|82568|1968-02-14 08:07:20
5009|181564|1993-11-10 17:34:47
6530|198952|1991-07-05 01:21:44
6945|126941|1961-06-29 16:35:46
8747|117850|2005-01-15 08:42:36
9316|108487|1982-06-08 15:17:06
9174|163308|1969-07-24 07:59:55
9525|81382|1993-11-18 03:51:30
8928|176207|2004-03-30 04:52:43
8307|168971|2003-01-22 14:29:44
9762|87310|1986-02-04 01:02:45
9998|128762|2001-11-04 16:41:11
695|141280|1968-05-20 15:39:10
7342|167002|1992-12-21 12:26:10
8301|122944|1994-08-09 15:55:40
3788|26647|2006-01-07 17:08:51
7590|79480|2004-01-24 11:12:02
2506|131072|1971-04-16 10:09:29
2225|144250|1998-03-14 18:16:52
9188|91070|1985-11-24 04:01:59
8402|14338|1993-06-15 07:54:25
4261|192643|1984-03-03 05:29:45
9964|91344|1989-11-05 09:35:18
8596|23897|2007-01-30 05:28:21
1739|137060|1999-02-14 22:16:50
8414|66191|1985-10-31 22:28:58
6680|135808|2003-07-10 15:45:05
6454|154488|1968-10-20 01:02:57
2500|94827|1997-04-01 12:55:51
6953|94625|1987-02-21 09:13:50
8387|83826|2008-07-25 22:32:36
7388|134814|1984-12-04 08:47:07
9202|97402|1972-01-20 03:46:13
7027|175793|1984-10-25 07:22:18
6338|193869|1961-09-02 04:01:58
9281|156203|1987-05-05 00:41:15
4754|79867|1976-07-10 23:54:04
7593|141346|1977-12-02 22:59:38
8073|19101|1996-07-20 01:34:47
9608|128374|1967-08-18 03:11:28
3849|169288|1975-02-20 06:40:30
9596|94161|2005-11-26 00:01:13
9375|178119|1962-04-11 14:00:45
9022|146265|1983-02-05 06:20:57
9495|33875|1984-03-16 18:07:27
3429|147889|1978-06-12 12:57:53
9526|81102|1986-07-25 04:27:09
9951|20283|1997-03-28 10:37:05
3722|57651|1989-12-07 20:38:49
9015|113439|1979-01-26 08:53:10
9919|99950|1968-01-27 15:03:56
9407|92431|1985-12-25 10:33:07
7812|89033|2005-08-18 18:19:04
9676|132292|1965-07-11 14:02:54
5748|99603|1960-10-29 05:43:30
6739|126999|1966-04-08 11:07:39
8591|131805|1970-11-27 09:12:01
7655|37409|1969-04-24 18:37:40
5890|62836|2007-05-14 08:05:49
9826|5147|2007-02-20 21:40:14
6011|173981|1992-09-09 16:29:57
9766|142197|1982-02-10 14:35:19
3424|108730|2003-05-29 19:19:47
9382|137851|1978-10-04 06:19:35
5019|196610|1985-04-19 20:26:19
9891|102819|2000-07-16 04:39:45
2869|22521|2006-01-05 19:48:32
6967|184876|1995-10-07 14:20:27
9174|106064|1960-04-16 01:01:22
3146|83077|1991-12-23 16:36:21
9559|64989|1987-01-20 15:23:47
7938|24625|1991-08-20 03:38:25
5157|122204|2007-12-09 04:01:39
3015|11688|1967-11-05 01:39:59
8946|174359|1979-02-06 19:32:04
4965|92642|1990-10-31 09:37:27
2453|5280|1996-08-08 11:54:43
6776|142980|1978-05-25 12:08:33
8214|19348|1995-06-12 22:21:34
2113|13053|2006-01-23 21:42:33
8077|104798|1978-04-23 06:46:44
3641|108458|1986-03-12 19:31:36
8145|100756|2003-08-01 11:36:24
9863|54524|2007-02-25 15:05:02
8206|63257|1999-02-23 01:26:55
1346|166081|1972-05-11 22:19:40
3438|116906|1985-12-29 06:51:42
7480|144844|2001-10-29 01:53:54
9791|178049|1986-01-31 06:42:09
9472|136828|2004-05-03 22:24:37
6882|102778|1974-01-28 14:22:29
4717|154078|1973-04-09 15:57:33
4775|93735|1979-01-24 09:00:25
9419|167211|1965-01-01 13:44:54
9663|101239|1970-11-03 17:11:53
7380|21891|2005-02-01 21:01:33
5566|143611|2007-02-24 17:47:48
8008|120854|1973-09-05 19:03:14
6168|129754|1979-06-27 10:17:23
383|146156|1989-09-25 21:49:12
2056|155146|1998-02-04 00:27:34
9647|113043|1985-03-20 07:15:11
3923|162696|1960-05-03 00:39:06
3857|90419|1974-04-26 05:32:24
9590|10077|1991-09-27 08:25:44
5571|119974|1999-03-02 01:21:37
7483|51864|1981-09-18 23:28:34
2134|79727|1989-03-30 04:33:56
9303|123406|1997-12-26 03:27:33
3651|165677|1976-07-22 20:35:54
2751|76320|2003-01-30 13:43:53
9347|154711|2003-01-20 22:08:55
7140|133834|1990-08-26 09:59:13
2990|25855|1997-07-20 16:01:56
8799|121046|1974-09-13 14:05:58
6808|172183|1995-06-11 20:35:14
9585|71412|1998-07-15 05:59:03
6504|193788|1997-08-24 09:26:13
5674|177737|1973-07-31 06:21:44
6852|145499|1999-05-12 09:09:27
5117|27609|1983-03-21 08:01:27
5136|199218|1983-01-24 14:57:58
8594|24484|1970-03-04 09:15:11
6955|180132|1963-12-15 07:17:33
3356|94313|1998-05-02 13:24:57
7793|102072|1995-08-24 04:38:40
8224|110017|1964-05-02 18:56:35
9729|189904|1999-03-19 21:40:34
9946|27884|1978-03-14 16:13:22
7325|147328|1999-05-06 12:58:30
2916|128041|1981-02-20 12:46:55
8161|91503|1992-11-25 21:17:35
3002|13219|1999-10-04 09:54:49
9499|39270|1965-09-27 16:48:00
7165|174915|1968-02-23 02:22:50
1290|189276|1977-10-23 12:54:23
9043|94822|2002-07-14 00:02:09
8098|59371|1995-08-18 18:52:08
1299|192465|1987-05-04 06:20:57
2432|174437|1998-07-27 09:29:19
9484|154902|1996-11-08 21:28:23
9066|98670|1967-08-27 21:38:55
8803|139742|2001-01-24 04:35:20
4319|70427|1990-07-11 01:46:28
4178|47356|1984-03-14 06:44:22
6744|102146|1974-05-13 04:06:54
8273|73785|1986-03-24 07:39:07
4205|136799|1995-07-16 00:21:19
9846|142933|1961-09-06 05:14:46
6286|26744|1973-06-24 13:56:51
2551|183153|1963-06-21 09:50:18
4907|123003|2005-01-28 04:53:32
8074|1588|1974-11-09 06:23:41
368|100668|1964-09-26 01:30:55
9330|53066|1972-05-03 17:26:16
4285|28125|1982-03-12 12:04:40
9541|52926|1967-02-09 11:30:41
6287|109833|1966-04-17 10:50:09
4631|51807|1960-01-06 16:14:18
6946|86257|1964-07-14 14:54:44
9812|157971|1989-03-10 13:56:57
3693|116076|1982-11-07 17:00:15
9711|6049|1972-12-04 08:58:01
1978|42203|1976-05-05 12:34:55
8205|101523|1968-11-22 07:08:31
8563|172499|1969-09-19 19:14:54
7365|85133|1988-09-19 08:53:01
9327|43057|1984-08-17 07:57:37
6353|181568|2002-09-09 07:35:25
9014|184553|1996-04-02 10:22:46
215|106288|2007-05-19 07:40:36
9225|153405|1993-05-17 18:01:22
8876|86106|1962-12-10 02:21:48
7759|90918|2005-09-30 03:33:59
4134|189792|1988-07-28 01:02:20
955|101018|1969-02-04 06:26:21
2779|808|2003-11-24 04:28:00
7106|169132|1989-08-14 00:34:13
9918|182466|2008-01-09 13:22:30
8653|115051|2005-04-11 20:21:27
4145|42950|1986-09-28 11:16:50
9619|51624|1988-01-14 02:01:31
4002|116514|1998-04-23 04:52:29
7268|200482|1990-07-24 03:36:57
9324|129891|1980-10-28 15:41:11
9594|117001|1994-08-24 05:45:09
8371|181934|1980-07-31 19:42:13
8530|91910|1963-01-31 13:54:06
4646|21763|1993-03-19 18:41:54
7913|106219|2003-01-14 16:37:12
3295|173290|1978-06-10 05:30:25
9453|117628|1980-01-05 02:33:40
5478|76824|1964-11-04 10:09:54
9979|9570|1969-02-09 02:15:00
5879|179972|2003-02-23 04:55:57
3610|198634|2008-01-12 02:24:09
6256|47304|1966-02-07 12:40:46
7955|162499|1987-10-06 17:29:53
9945|171105|1966-11-10 22:23:11
9041|24073|1975-06-15 18:11:33
5211|19315|1965-02-17 12:41:15
5384|87152|1982-02-12 16:10:47
4447|172185|1965-12-18 21:03:24
8315|29628|1988-04-07 07:41:45
7397|189062|1966-03-08 17:04:20
1558|57224|1964-12-08 22:21:15
2978|87105|1978-02-28 18:29:05
7743|37800|1972-02-17 19:24:37
9208|182897|1963-02-20 09:54:01
4855|112310|1989-11-30 20:10:41
2590|171910|1989-10-19 20:11:19
9402|134565|1993-08-13 11:41:50
2748|68817|1966-06-01 04:40:21
9821|9722|1994-04-24 04:02:11
9558|108327|1967-06-02 00:54:03
6988|115675|1965-05-27 20:14:08
9968|76450|1993-11-17 03:33:25
9977|164997|1984-03-10 20:25:41
9015|127381|1993-05-18 21:00:35
8716|132225|1985-04-11 02:11:52
2964|7621|1965-02-06 15:57:31
325|103576|1988-07-19 21:04:27
8482|151551|1987-07-24 16:24:57
1410|58176|1986-08-23 22:21:15
3490|22351|1995-01-03 05:13:28
8339|134033|2002-04-03 09:09:59
5235|144313|2002-06-25 03:07:01
3764|171827|1997-02-28 23:57:42
256|111355|1996-10-15 02:47:35
6666|147882|1982-02-13 00:57:32
8514|109512|1963-04-15 05:27:38
5603|77261|1975-05-31 21:42:27
5081|168685|1991-02-01 07:21:12
9634|143248|2004-05-13 22:48:45
3335|86844|2007-06-10 14:56:13
9308|41571|1978-05-11 20:46:55
8560|22326|1974-06-26 15:41:17
2486|189594|1965-01-28 09:17:51
9491|24164|1962-02-24 13:38:26
8428|111728|1985-03-01 03:41:52
9927|97143|1996-06-07 08:22:37
8694|181475|1961-03-11 08:33:28
4674|145826|1971-06-26 07:58:22
8812|168201|1980-11-29 08:40:24
4534|168379|1982-04-06 22:06:13
9988|182566|1970-04-13 10:30:33
6033|197622|1988-11-01 17:38:07
4455|43413|1998-07-11 17:15:52
9641|103390|1973-12-08 14:55:59
6942|60399|1971-11-24 14:05:13
9656|139837|1961-06-26 02:40:20
9101|103181|1984-08-21 12:29:33
3137|168874|1997-04-20 09:25:02
1814|58351|1992-04-21 05:05:02
6799|65300|1979-02-07 16:30:06
9281|165097|2000-03-31 16:39:43
6791|39991|1964-10-13 12:35:07
8224|13048|1990-11-12 06:12:34
3957|7219|2003-03-07 16:17:07
9107|131939|2004-01-27 05:32:14
9564|36832|2005-06-29 02:34:20
4937|104897|1996-09-05 14:56:32
771|120551|1967-03-18 02:18:23
3529|153879|1982-11-28 09:45:07
500|177951|2000-08-14 07:38:11
8146|76629|2008-07-26 10:16:44
9872|13579|1983-10-25 18:33:34
6106|172691|1967-03-08 11:37:06
5571|183455|2008-12-13 08:00:17
1218|176444|2007-09-06 02:45:57
1412|183361|1986-05-03 18:49:38
9574|74021|1985-07-10 02:37:31
9718|42532|1996-08-20 03:51:29
6195|191767|1987-05-26 08:35:29
9187|86790|1974-12-25 15:52:34
9827|134114|1990-04-16 22:28:06
5382|69277|1966-03-30 20:26:58
6357|132634|1982-11-06 13:37:01
741|177473|1973-10-04 22:41:30
5420|83122|2002-06-05 16:06:29
7251|24182|1967-02-16 07:20:56
8457|134597|1980-08-19 12:39:12
6430|139581|1975-09-23 16:53:04
3570|162840|1960-07-01 14:58:42
5887|44709|2006-06-10 08:36:20
9352|179738|2004-12-16 13:59:13
9517|101655|1991-10-31 04:49:06
6651|121791|2005-12-23 05:03:34
5177|28813|1965-03-12 15:39:55
6050|18817|1997-12-14 05:38:19
4624|110038|2004-10-20 10:39:06
3497|173505|1966-03-27 08:37:04
7599|166082|1988-08-05 22:44:10
3601|48562|1999-12-18 09:12:47
4581|84147|1989-06-29 09:52:17
8442|166146|2003-04-06 09:43:43
3876|16569|1989-04-08 13:27:11
3367|58799|1989-09-04 03:44:22
9855|192740|1973-05-14 01:51:49
9551|105679|1998-06-30 09:38:26
3670|262|1990-09-15 00:36:38
650|29865|1961-03-30 13:47:23
7902|175272|1962-03-28 07:09:13
9743|28565|1966-02-04 23:41:37
8216|82269|1961-08-22 16:18:24
7010|7643|1977-06-29 12:21:26
7823|13661|1987-11-15 22:55:18
7444|86069|1983-06-13 22:04:29
2937|179181|1967-07-02 04:22:06
6392|55668|1985-03-03 10:19:41
9952|163590|1985-04-28 11:47:56
7487|167184|1969-02-25 17:08:29
2233|85295|1997-07-03 23:03:05
8251|17202|1995-01-02 06:00:10
9193|82679|1979-12-01 15:18:51
231|162757|1973-10-28 06:56:29
4761|93286|2001-09-15 22:43:47
8971|94396|1985-02-03 14:13:05
3136|175113|1962-10-24 08:18:29
7617|156116|2004-10-12 23:31:14
6106|147989|1998-09-14 15:54:16
5504|183055|1966-01-19 08:50:27
1486|200355|2003-11-29 08:41:15
9739|148548|1963-01-28 08:28:53
2073|81069|1983-08-02 07:18:59
8569|67858|1961-03-31 16:49:54
7806|126257|1968-12-12 08:26:50
6347|71119|1988-07-24 13:05:40
2024|31500|1986-05-01 17:48:48
5735|100689|1986-03-20 09:27:15
9375|82878|2000-04-12 12:29:33
9417|95883|1979-04-07 21:22:36
6386|169748|1979-02-01 02:56:40
6725|59223|2008-11-16 01:27:39
4857|140224|1974-07-22 05:50:13
2238|20377|1969-09-09 20:01:10
3557|94094|1984-06-25 18:36:00
257|189003|1981-04-25 19:37:57
9827|43534|1964-07-25 20:32:35
2081|30538|2000-05-22 10:48:25
9017|49938|1989-07-17 18:39:25
9974|69749|2000-07-31 01:57:39
6407|49317|1984-10-01 21:34:25
4635|114093|1961-06-22 23:16:14
7970|76804|2006-11-08 07:03:48
8362|155480|1967-02-07 20:46:49
1420|120699|2000-01-28 09:49:55
9774|62204|1986-06-30 09:03:46
7777|8232|1962-05-22 07:39:10
5546|2846|1989-03-06 01:46:07
9670|56429|2008-03-16 09:26:24
8335|145892|1989-03-31 18:50:16
5036|103091|2006-12-01 23:31:45
7999|158962|2007-08-01 14:42:46
8494|174441|1984-06-08 17:20:52
3520|140522|1976-11-29 09:48:26
9006|48599|1987-02-04 17:12:13
2221|140115|1986-12-13 04:51:50
7179|121193|1988-06-13 21:21:10
3082|161999|1975-04-02 01:36:44
9984|200485|1993-10-09 21:18:21
9368|14359|1964-07-03 19:26:54
637|4915|1995-02-10 06:01:56
6095|66332|2004-11-06 10:00:15
8362|33194|1976-05-31 04:04:34
9980|22889|1997-04-23 08:11:01
7021|96894|1995-12-12 15:37:07
7243|1484|1983-03-18 12:19:12
8945|166826|1999-08-29 15:58:42
8956|83115|1966-05-09 11:57:22
9262|169584|1988-12-27 14:43:05
8720|194433|1978-05-30 10:43:00
412|55539|1966-01-21 18:19:19
7784|184982|1993-02-10 23:49:36
9256|134741|1992-05-04 21:11:08
623|11865|2006-08-24 02:57:44
4257|118062|1978-08-09 02:45:51
9905|189403|1994-03-20 18:16:05
7011|21825|1982-06-29 16:07:43
5244|165257|1972-10-31 07:43:51
7756|61708|1991-07-01 07:27:55
8981|67401|1972-09-25 13:47:40
3849|149014|1977-05-05 22:40:27
6791|185540|1994-05-12 15:56:32
4506|96562|1994-03-13 16:07:08
7558|12377|1998-03-13 05:23:29
9878|90155|1962-07-29 19:04:06
9517|18700|1966-02-04 12:04:48
9590|125574|1999-04-14 09:17:32
9813|10367|1994-10-19 21:06:12
1493|124878|1969-03-12 04:04:11
5090|24826|1982-12-29 19:28:40
4203|12200|1974-11-03 01:36:03
7031|88254|1996-09-10 14:42:04
8360|53322|1967-07-13 07:37:37
9810|28248|1975-03-27 18:39:49
9925|91907|1981-11-16 17:05:34
4170|70412|1961-03-03 03:35:50
9957|12120|1982-11-11 02:26:19
8377|12901|1990-02-18 20:43:42
7350|186638|1996-06-21 05:46:01
2959|76676|1994-11-05 20:36:46
9233|145901|1972-05-29 03:22:31
8341|191481|1978-11-27 13:47:47
6970|82836|1992-02-04 12:50:37
9641|157023|1974-12-27 18:15:57
9141|109282|1967-12-18 23:56:52
1843|175293|1969-11-19 13:55:16
5702|52420|1976-04-05 05:28:32
3316|58915|1985-07-17 13:26:22
424|25375|1972-12-20 09:34:07
1870|43975|2000-05-10 16:31:15
5103|147817|1981-07-14 05:36:52
6768|89438|1979-02-15 13:59:15
9302|162484|2005-06-01 18:16:40
5214|150864|1976-09-12 23:42:01
6917|199606|1970-06-21 14:08:56
771|126989|1964-05-07 13:39:42
4675|175364|1960-02-14 20:02:35
9954|157767|1996-07-26 05:42:52
3924|30208|1986-06-18 02:46:37
6104|50849|1977-04-05 00:14:54
8575|159552|1967-12-20 15:21:53
9981|73998|1981-03-19 05:26:49
8225|57600|1966-01-27 10:16:54
7852|93227|1962-03-18 18:37:48
8502|50067|2004-04-26 12:46:32
8204|124347|1986-12-14 12:34:48
3982|64559|1985-02-12 18:19:15
8893|150841|1976-08-22 20:15:57
8437|43006|1962-07-29 02:18:14
9616|65341|1989-08-30 04:54:31
1314|89370|1960-05-04 17:08:05
7882|112643|1991-04-01 23:25:08
5087|71080|1971-01-16 09:13:07
4940|168536|1984-06-23 20:43:54
9491|88377|1997-10-23 19:45:32
6455|157350|2005-06-06 21:57:41
9732|199635|2003-07-18 09:02:06
9546|87837|1996-08-03 14:01:08
2446|147733|1990-07-11 13:53:24
3880|14531|1987-02-25 02:42:31
15|22199|1975-04-04 07:22:39
9344|109870|1998-04-18 13:32:54
601|88242|1976-10-20 23:35:53
4350|37757|1967-10-22 01:35:28
7593|146244|1972-09-02 07:50:03
9720|70701|1984-06-03 02:14:11
9637|94076|1960-01-08 00:00:44
5113|171116|1978-12-15 05:15:45
6720|175457|1982-11-22 18:04:22
7663|37093|1994-09-26 19:01:22
9924|10256|2003-08-23 19:13:47
9483|56471|1984-09-04 21:42:33
9768|184655|1991-12-25 15:56:24
1271|59277|1987-01-05 02:22:56
3835|80026|1986-09-23 01:59:35
9884|168910|1969-04-07 17:45:08
9987|96932|1975-07-19 05:04:24
64|96230|1983-03-08 20:03:45
1402|22435|1960-10-08 21:25:12
3722|79929|1977-02-01 07:30:05
8491|84003|1960-10-04 04:54:12
6890|106783|1971-02-12 23:38:42
4572|48948|1984-05-19 18:04:58
9804|117128|1984-11-09 21:09:31
8841|48427|1985-08-14 09:03:51
1471|52479|1969-07-27 19:27:21
9908|22988|1979-01-29 00:41:28
9284|77519|1993-05-30 14:01:09
9737|6187|1998-12-21 23:49:35
3674|142722|2000-06-16 02:11:13
7293|81641|1987-12-20 07:39:17
8812|17289|1963-11-03 03:24:43
7093|188652|1997-03-10 02:01:36
6090|109376|1975-07-31 18:56:20
